Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Loss/Loss_actor_transfer,Loss/State_matching_loss,Loss/Action_matching_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return,Eval/Return_e2
22000,0.002387133426964283,-4.945952415466309,0.05474070832133293,0.003497363068163395,0.2981196641921997,0.14015743136405945,0.04515986144542694,0.07684754580259323,1.3054535388946533,1.32539963722229,0.006069819442927837,-3.0185070037841797,4.93872594833374,4.931103706359863,46.244377,40.376534,27.52614,28.89765,28.04172,50.405304,4.320737,37.84374
23000,0.004234259948134422,-4.798374652862549,0.04720118269324303,0.003744690679013729,0.26474347710609436,0.1294083148241043,0.06060013920068741,0.07447516173124313,1.3268969058990479,1.3500909805297852,0.004869136493653059,-3.693953514099121,4.769732475280762,4.770131587982178,46.603664,40.396534,27.592295,28.920967,28.08467,50.58968,4.2159023,37.337505
24000,0.0019157312344759703,-4.67799186706543,0.036432452499866486,0.004806906450539827,0.31294313073158264,0.1486290991306305,0.04971485584974289,0.07148893177509308,1.3651938438415527,1.3822433948516846,0.003920108545571566,-3.2937355041503906,4.649930000305176,4.658351898193359,46.954693,40.376534,27.6473,28.964996,28.132313,50.776417,5.5743556,37.97521
25000,0.0014812157023698092,-4.512821197509766,0.028261825442314148,0.004595826845616102,0.25532373785972595,0.118611179292202,0.056612588465213776,0.06555883586406708,1.394457221031189,1.418401837348938,0.0031462926417589188,-2.9825799465179443,4.501443862915039,4.505181312561035,47.274647,40.336884,27.705345,29.017721,28.183308,50.952076,6.934334,38.176865
26000,0.14664340019226074,-4.333731174468994,0.02178756706416607,0.022198040038347244,0.3096505105495453,0.08821612596511841,0.04785533249378204,0.07342471927404404,1.4365668296813965,1.4549164772033691,0.002543659182265401,-2.5654425621032715,4.344842910766602,4.342350959777832,47.637024,40.30545,27.770088,29.084673,28.235546,51.116703,9.356638,46.870293
27000,0.0017563386354595423,-4.1955766677856445,0.01532701961696148,0.00593500304967165,0.31505006551742554,0.1512354016304016,0.06285324692726135,0.05197934806346893,1.4589062929153442,1.4782085418701172,0.002092889742925763,-1.3233768939971924,4.179912567138672,4.178114891052246,48.02024,40.27958,27.844563,29.16704,28.31157,51.31936,10.190227,44.6923
28000,0.0031178630888462067,-4.0531511306762695,0.012712841853499413,0.006552177481353283,0.3508298397064209,0.16868972778320312,0.05687014013528824,0.06367693841457367,1.50343656539917,1.5165477991104126,0.0017162529984489083,-1.4073240756988525,4.025961875915527,4.0291571617126465,48.49831,40.259712,27.915941,29.25524,28.379694,51.51325,10.3570795,42.39868
29000,0.0018807040760293603,-3.922908067703247,0.00796385295689106,0.007360378280282021,0.19714120030403137,0.18457528948783875,0.054379042237997055,0.06727032363414764,1.5340676307678223,1.5591378211975098,0.001402124180458486,0.3201514184474945,3.91558837890625,3.912414073944092,48.7741,40.239616,27.989697,29.341457,28.459766,51.714405,11.373398,44.482418
30000,0.11126852035522461,-3.796494722366333,0.006392390467226505,0.027433741837739944,0.15774878859519958,0.0968027338385582,0.06729696691036224,0.07080826163291931,1.5943171977996826,1.614342451095581,0.0011524048168212175,0.4529988765716553,3.787771701812744,3.7928011417388916,49.133457,40.281853,28.059723,29.419374,28.537973,51.91925,12.7500725,33.54527
31000,0.0030777170322835445,-3.6829071044921875,0.004625328350812197,0.007848525419831276,0.3542029559612274,0.15534982085227966,0.0693276971578598,0.06686915457248688,1.670754075050354,1.6915639638900757,0.0009668300626799464,1.2159860134124756,3.661914587020874,3.674375534057617,49.632908,40.34118,28.139141,29.49069,28.619858,52.108578,14.540072,35.202866
32000,0.10852164030075073,-3.5833139419555664,0.003484088694676757,0.02968605048954487,0.38603588938713074,0.09998621046543121,0.06251735985279083,0.07045616209506989,1.739367961883545,1.7704672813415527,0.0008203639881685376,1.7529966831207275,3.5861518383026123,3.5874087810516357,50.11663,40.362362,28.2073,29.540407,28.696003,52.29869,19.697248,37.622257
33000,0.008817961439490318,-3.5328142642974854,-0.00017452218162361532,0.0074000610038638115,0.27740633487701416,0.14487093687057495,0.06240394338965416,0.06822556257247925,1.8300156593322754,1.8523609638214111,0.0007384874043054879,6.236323833465576,3.528379440307617,3.527916193008423,50.570545,40.393635,28.270199,29.581108,28.770054,52.49631,22.587618,35.417854
34000,0.007762734778225422,-3.476846218109131,0.00024790651514194906,0.006926987320184708,0.1687522530555725,0.10556507855653763,0.05651736259460449,0.06509111821651459,1.907606601715088,1.9285857677459717,0.0007346590864472091,5.662555694580078,3.4369430541992188,3.434718608856201,50.95955,40.469196,28.33622,29.599829,28.846157,52.722374,24.443485,32.69988
35000,0.01033461932092905,-3.439845561981201,0.002618752885609865,0.018352217972278595,0.14670726656913757,0.07045494765043259,0.08214794844388962,0.06940692663192749,2.0028939247131348,2.012286901473999,0.0007103643729351461,2.313507556915283,3.4045655727386475,3.410886764526367,51.5078,40.546116,28.398884,29.633045,28.90779,52.925957,27.787312,33.807938
36000,0.007798443548381329,-3.3249971866607666,0.0021396970842033625,0.010542607866227627,0.31760871410369873,0.14035066962242126,0.058396872133016586,0.06559209525585175,2.0647854804992676,2.0878589153289795,0.0006507948855869472,2.712178945541382,3.3066580295562744,3.3003735542297363,51.932377,40.684467,28.447836,29.667044,28.96046,53.14104,26.059828,28.71582
37000,0.011310532689094543,-3.3138532638549805,-0.0006413225783035159,0.01052996888756752,0.10854555666446686,0.21837106347084045,0.08709990978240967,0.06753864884376526,2.1568543910980225,2.1632542610168457,0.0006144274375401437,7.0437726974487305,3.259601354598999,3.265042543411255,52.47041,40.853966,28.503605,29.701632,29.012386,53.373375,23.784338,27.691101
38000,0.00842566043138504,-3.3952527046203613,-0.0027738669887185097,0.012490739114582539,0.11789357662200928,0.1310521960258484,0.07366770505905151,0.055221688002347946,2.245985984802246,2.2448620796203613,0.0007076452602632344,9.919855117797852,3.3364837169647217,3.339895248413086,53.031548,40.996925,28.565569,29.74221,29.061838,53.636543,22.785048,32.378433
39000,0.012536064721643925,-3.3906757831573486,0.0002743719960562885,0.011158900335431099,0.21082261204719543,0.22048184275627136,0.08393245190382004,0.06260529160499573,2.317850351333618,2.3315529823303223,0.0006767076556570828,5.59454870223999,3.3694310188293457,3.3685007095336914,53.468136,41.124214,28.633778,29.786743,29.118235,53.87946,31.99708,34.195675
40000,0.015446040779352188,-3.3891923427581787,-0.00022395350970327854,0.010009657591581345,0.17018744349479675,0.21962842345237732,0.07768841832876205,0.06807515025138855,2.402092933654785,2.4117043018341064,0.0006496950518339872,6.344705581665039,3.358612298965454,3.362946033477783,53.92553,41.21982,28.699543,29.849169,29.205475,54.135994,40.896156,37.00302
41000,0.09169378876686096,-3.3718161582946777,-0.0009214603342115879,0.05769816040992737,0.09704651683568954,0.02201925218105316,0.07982783019542694,0.05926930159330368,2.4812817573547363,2.474660873413086,0.0007467383402399719,7.233980178833008,3.375469207763672,3.366107940673828,54.384804,41.321934,28.786661,29.94091,29.302343,54.387016,37.79405,43.0431
42000,0.01735394261777401,-3.51992130279541,-0.0001937590423040092,0.03303975984454155,0.11748015880584717,0.29496344923973083,0.08607340604066849,0.0617215558886528,2.5727341175079346,2.5820364952087402,0.0008995403768494725,6.215397834777832,3.4857676029205322,3.4850990772247314,54.744747,41.502808,28.917782,30.058979,29.391335,54.633217,34.43049,41.928223
43000,0.05801451951265335,-3.572766065597534,-0.0007995003834366798,0.07579012215137482,0.1993834376335144,0.09688631445169449,0.09336836636066437,0.05924905464053154,2.6572136878967285,2.6732795238494873,0.000884769600816071,6.90362548828125,3.507880210876465,3.511165142059326,55.116257,41.636486,29.004112,30.172865,29.452845,54.923145,47.929337,47.155426
44000,0.030520934611558914,-3.691126823425293,6.229847713257186e-07,0.03665606305003166,0.13712534308433533,0.23054346442222595,0.11479583382606506,0.06338149309158325,2.7430105209350586,2.7706894874572754,0.0009426361648365855,5.9993391036987305,3.62734317779541,3.632437229156494,55.437943,41.7575,29.040485,30.26996,29.494179,55.19624,66.00746,47.691586
45000,0.029739754274487495,-3.7475857734680176,0.0006860300782136619,0.04714499041438103,0.38687610626220703,0.315000981092453,0.11958926171064377,0.059120070189237595,2.8553340435028076,2.8490147590637207,0.0009461346198804677,5.2749128341674805,3.6888232231140137,3.6902637481689453,55.64383,41.89617,29.093725,30.387957,29.551233,55.451565,83.4662,47.47171
46000,0.04364233464002609,-3.9649484157562256,-0.001211672555655241,0.08125951141119003,0.1853695958852768,0.07786267250776291,0.11588333547115326,0.0621858648955822,2.959353446960449,2.978107452392578,0.0010480099590495229,7.15616512298584,3.9272286891937256,3.9195969104766846,55.987755,42.061768,29.135254,30.51824,29.601933,55.77374,110.70558,41.995594
47000,0.04661084711551666,-4.216793537139893,-0.00046352334902621806,0.08678434789180756,0.19815564155578613,0.5370595455169678,0.1799272745847702,0.05747927725315094,3.0276999473571777,3.053823709487915,0.0013036595191806555,6.355555534362793,4.166149616241455,4.1593427658081055,56.26846,42.197865,29.174767,30.634361,29.662197,56.10844,106.50503,46.01518
48000,0.04943196475505829,-4.13662052154541,0.0014201116282492876,0.10979363322257996,0.09262674301862717,0.2477950006723404,0.1847308725118637,0.0542122945189476,3.1305994987487793,3.1578445434570312,0.0012072635581716895,4.823693752288818,4.093992233276367,4.0949506759643555,56.53399,42.30386,29.216318,30.728277,29.707438,56.48116,99.51217,40.342884
49000,0.04018555209040642,-4.004383087158203,0.0009678921196609735,0.08648113161325455,0.15552660822868347,0.11178526282310486,0.165833979845047,0.05553382262587547,2.992271900177002,3.0227489471435547,0.0011882531689479947,5.185449600219727,3.9589385986328125,3.9652774333953857,56.96317,42.45797,29.297668,30.782476,29.717197,56.911156,101.54638,40.418686
50000,0.09588027745485306,-4.249378204345703,-0.00048263146891258657,0.06175374984741211,0.1466645896434784,0.16127561032772064,0.21668386459350586,0.051349103450775146,2.97705340385437,2.9793806076049805,0.001297280890867114,6.37203311920166,4.179929733276367,4.182272911071777,57.297966,42.5813,29.320742,30.807037,29.681442,57.30585,97.51349,39.903122
51000,0.061097316443920135,-4.442840576171875,-0.00043351156637072563,0.046678148210048676,0.1208806186914444,0.19126825034618378,0.22504083812236786,0.05149602144956589,2.9752426147460938,2.980813503265381,0.0018152985721826553,6.238810062408447,4.357583045959473,4.351567268371582,57.542244,42.809624,29.344393,30.83559,29.672073,57.67019,71.944786,43.75932
52000,0.05246111750602722,-4.824185848236084,0.0009655016474425793,0.03674200922250748,0.13331963121891022,0.21675992012023926,0.2716754376888275,0.05053886026144028,3.0711891651153564,3.091407537460327,0.002100484212860465,5.540343284606934,4.769105911254883,4.77177619934082,57.73429,43.0583,29.35943,30.844088,29.641544,57.999386,61.661304,42.864563
53000,0.4452468454837799,-5.168605804443359,0.0003417248371988535,0.18138180673122406,0.13780580461025238,0.14761710166931152,0.2333255559206009,0.0473652184009552,3.1684749126434326,3.1788363456726074,0.002230202779173851,5.846774101257324,5.094371795654297,5.1017608642578125,57.982628,43.282776,29.384617,30.840815,29.610199,58.303616,70.03536,42.456135
54000,0.08498482406139374,-5.5381693840026855,-0.00015849372721277177,0.03890834003686905,0.14712288975715637,0.21370327472686768,0.29625338315963745,0.04378189891576767,3.359294891357422,3.3786206245422363,0.0023087451700121164,6.0686492919921875,5.437500953674316,5.452297687530518,58.24319,43.49876,29.395287,30.816423,29.589928,58.596832,97.76884,42.517834
55000,0.07757222652435303,-5.438118934631348,0.0019496707245707512,0.09441064298152924,0.08399900794029236,0.1857895404100418,0.3422826826572418,0.045620232820510864,3.4991297721862793,3.5151515007019043,0.0020463322289288044,5.047236442565918,5.404582500457764,5.398597240447998,58.486385,43.694763,29.419582,30.799345,29.561108,58.890114,113.535355,40.602512
56000,0.02855771780014038,-5.862512588500977,0.0007284303428605199,0.08307246118783951,0.27279406785964966,0.17987976968288422,0.3326478600502014,0.04852423071861267,3.6369075775146484,3.634546995162964,0.0019396692514419556,5.624456405639648,5.797520637512207,5.801173686981201,58.824932,43.908283,29.432768,30.762249,29.544806,59.1458,103.92507,35.19134
57000,0.306284636259079,-5.951733589172363,0.0005058812093921006,0.14822770655155182,0.10244949907064438,0.1274307370185852,0.3765823543071747,0.05151136964559555,3.791883707046509,3.781721591949463,0.0019603820983320475,5.741947650909424,5.918500900268555,5.922351837158203,59.1966,44.063717,29.467594,30.74327,29.527067,59.393353,86.24092,36.455036
58000,0.04442443326115608,-6.108613014221191,0.0002831302408594638,0.039961010217666626,0.1645713448524475,0.2836621403694153,0.4001135528087616,0.04783526062965393,3.943685531616211,3.994187831878662,0.0018175748409703374,5.844226360321045,6.047788619995117,6.047514915466309,59.539696,44.223106,29.47591,30.727951,29.49813,59.65784,98.24286,35.467407
59000,0.4850008487701416,-6.189824104309082,0.0010817630682140589,0.16184473037719727,0.13449840247631073,0.06794384121894836,0.42833104729652405,0.04978013038635254,4.12113618850708,4.12004280090332,0.0017549155745655298,5.383581161499023,6.156135082244873,6.15808629989624,59.881477,44.313023,29.50221,30.646742,29.476122,59.92967,110.334816,35.822056
60000,0.05156067758798599,-6.37394905090332,-0.0014599007554352283,0.04103027284145355,0.15340514481067657,0.23614606261253357,0.43961822986602783,0.03931767866015434,4.267855644226074,4.271236419677734,0.0017110388725996017,6.853224754333496,6.348797798156738,6.336130619049072,60.253704,44.42068,29.52827,30.551258,29.434952,60.2072,102.63438,40.211273
61000,0.1407465636730194,-6.534217834472656,0.00044823039206676185,0.04230308532714844,0.1643924117088318,0.21263855695724487,0.49558356404304504,0.04725236818194389,4.434545516967773,4.4455671310424805,0.0017236201092600822,5.739948272705078,6.496172904968262,6.499408721923828,60.574062,44.568542,29.532326,30.446665,29.379702,60.49284,112.95257,40.555458
62000,0.0739511251449585,-6.668330192565918,0.0004883638466708362,0.034380242228507996,0.1156138926744461,0.4719032049179077,0.5585646629333496,0.060545146465301514,4.599849224090576,4.637779235839844,0.0019181860843673348,5.745403289794922,6.585724353790283,6.589143753051758,60.93914,44.755142,29.552362,30.331463,29.320032,60.77928,121.85647,41.085167
63000,0.0753810778260231,-7.303049087524414,-0.0003069671511184424,0.04418889060616493,0.574997067451477,0.529119074344635,0.7800736427307129,0.04258046671748161,4.841503143310547,4.828268527984619,0.0017496290383860469,6.1754469871521,7.224278450012207,7.2250494956970215,61.343258,44.889526,29.54926,30.25474,29.286858,61.065117,121.5615,39.300304
64000,0.10984628647565842,-7.322701454162598,-0.0005503468564711511,0.22416667640209198,0.17037200927734375,0.08070230484008789,0.8573955297470093,0.0433715283870697,4.987347602844238,4.996228218078613,0.0018534515984356403,6.29693078994751,7.254776954650879,7.256460189819336,61.680363,45.051327,29.536232,30.186636,29.249464,61.346664,123.21565,38.16799
65000,0.07966229319572449,-7.142466068267822,0.00048817601054906845,0.054312922060489655,0.21952514350414276,0.20777398347854614,1.0880835056304932,0.04618409276008606,5.1637797355651855,5.186683654785156,0.0020847590640187263,5.765835762023926,7.068905830383301,7.062286376953125,62.08032,45.18722,29.567871,30.182388,29.256334,61.628914,138.47983,37.333946
66000,0.06438757479190826,-7.718179702758789,0.0005088635953143239,0.07405364513397217,0.34419289231300354,0.10953067243099213,1.2863349914550781,0.04391484707593918,5.352001190185547,5.387653350830078,0.0021018506959080696,5.75789737701416,7.634034633636475,7.653726100921631,62.452072,45.34945,29.57591,30.183987,29.258224,61.901066,146.44322,35.103
67000,0.5082826614379883,-7.750642776489258,-0.0006438129930756986,0.25057560205459595,0.2691476345062256,0.0767446905374527,1.4807623624801636,0.04499366879463196,5.514071464538574,5.513752460479736,0.0022150480654090643,6.290654182434082,7.707046985626221,7.703712463378906,62.82423,45.496746,29.604237,30.209036,29.270685,62.183323,139.8803,32.99183
68000,0.5607880353927612,-7.970456600189209,-0.0002906573354266584,0.2549729645252228,0.21947166323661804,0.05847790464758873,1.7619118690490723,0.047533951699733734,5.605578422546387,5.625183582305908,0.0022304323501884937,6.130314350128174,7.907408237457275,7.893898963928223,63.17213,45.58237,29.64516,30.19853,29.268995,62.437603,132.18143,36.84631
69000,0.06511306017637253,-8.089933395385742,-5.712233360100072e-06,0.15946799516677856,0.09501251578330994,0.14188481867313385,2.1322572231292725,0.04588336870074272,5.759427070617676,5.819126605987549,0.0020768761169165373,6.002750396728516,8.013303756713867,8.017509460449219,63.57958,45.706375,29.663452,30.19735,29.26419,62.6844,139.24463,33.928833
70000,0.046757470816373825,-8.286380767822266,-0.001142669003456831,0.03845147415995598,0.2468406856060028,0.12319273501634598,2.5644540786743164,0.04006181284785271,5.959011554718018,5.990238666534424,0.002092535374686122,6.546069145202637,8.248543739318848,8.243997573852539,63.971073,45.83839,29.71407,30.212305,29.259993,62.950974,157.87938,35.228195
71000,0.11463376879692078,-8.418586730957031,-0.0009642810910008848,0.03469114750623703,0.2968846559524536,0.14904969930648804,2.9968442916870117,0.0445910207927227,6.076267242431641,6.121217727661133,0.0019909110851585865,6.484341621398926,8.341035842895508,8.347837448120117,64.35149,45.87591,29.746489,30.221815,29.260433,63.191704,151.1054,39.924118
72000,0.11761043965816498,-8.722007751464844,-0.0005461190012283623,0.03940679877996445,0.1918887197971344,0.12523601949214935,3.3332340717315674,0.03654750809073448,6.229217529296875,6.277032375335693,0.001910518272779882,6.285848617553711,8.65704345703125,8.646586418151855,64.7242,45.962685,29.79166,30.23782,29.26231,63.440186,146.85005,37.68149
73000,0.6518633365631104,-9.172242164611816,-0.0009144971263594925,0.34351882338523865,0.14470019936561584,0.04613640159368515,3.848538875579834,0.04028775915503502,6.315190315246582,6.307458877563477,0.00187386735342443,6.4880266189575195,9.173892974853516,9.151909828186035,65.11916,46.059,29.814173,30.259323,29.256903,63.66753,141.52757,32.878223
74000,0.14439021050930023,-9.058162689208984,-0.0004814803251065314,0.19830581545829773,0.15758605301380157,0.10721109807491302,3.9430198669433594,0.03775784373283386,6.50062370300293,6.570074081420898,0.0019128161948174238,6.251712799072266,8.989771842956543,8.992626190185547,65.49623,46.133743,29.812077,30.273378,29.25283,63.880527,138.74866,38.03554
75000,0.09301184117794037,-8.61090087890625,-0.0004478887713048607,0.03919660300016403,0.3789135813713074,0.32517433166503906,4.700645446777344,0.0408097505569458,6.649947166442871,6.640178203582764,0.0019299451960250735,6.2320733070373535,8.5863676071167,8.571682929992676,65.80474,46.230083,29.83465,30.301764,29.24203,64.10739,143.71043,37.8093
76000,0.09675361961126328,-8.905814170837402,-0.00034702837001532316,0.03457476571202278,0.10371161997318268,0.49679386615753174,4.831900119781494,0.03878593072295189,6.808248519897461,6.857892990112305,0.0020310990512371063,6.1708574295043945,8.823738098144531,8.837706565856934,66.131294,46.26331,29.838696,30.327066,29.220686,64.32433,145.53926,36.6071
77000,0.7621359825134277,-9.207707405090332,0.0004452655266504735,0.43010276556015015,0.10301707684993744,0.08666734397411346,5.514608860015869,0.04086345434188843,6.939920425415039,6.973466873168945,0.0019526929827407002,5.771973609924316,9.166023254394531,9.17999267578125,66.46563,46.33493,29.851114,30.318073,29.220312,64.54294,144.89726,37.576008
78000,1.1609973907470703,-9.075174331665039,-0.0012199139455333352,0.49126625061035156,0.1975938379764557,0.13137996196746826,5.575681209564209,0.05106730759143829,7.084653854370117,7.138291358947754,0.0019088664557784796,6.639077663421631,9.049905776977539,9.034500122070312,66.72533,46.44675,29.88051,30.354076,29.215445,64.76112,135.91974,47.38843
79000,0.07625342905521393,-9.589864730834961,0.0007410437101498246,0.03714631125330925,0.14064617455005646,0.2219967395067215,6.35704231262207,0.03572523593902588,7.281071662902832,7.28836727142334,0.0018644127994775772,5.602532386779785,9.526166915893555,9.539528846740723,67.02047,46.46772,29.90052,30.3922,29.204842,64.97959,127.605736,43.763626
80000,0.563491702079773,-9.688878059387207,-0.0002339959901291877,0.4048759937286377,0.26424986124038696,0.08259701728820801,6.932514190673828,0.03925691545009613,7.447446823120117,7.421413421630859,0.0019975542090833187,6.117141246795654,9.667695999145508,9.654102325439453,67.3567,46.529793,29.911612,30.404936,29.186789,65.15593,133.6607,39.55198
81000,0.07942268252372742,-9.860952377319336,-2.411501009191852e-05,0.25814396142959595,0.1341899335384369,0.27181923389434814,7.2625412940979,0.033457763493061066,7.53409481048584,7.5989837646484375,0.0020106087904423475,6.011993885040283,9.800824165344238,9.784411430358887,67.63554,46.61346,29.92959,30.445793,29.185793,65.38918,132.00716,48.025005
82000,0.11516629159450531,-9.87031364440918,0.00040330816409550607,0.04686696082353592,0.14407742023468018,0.30435284972190857,7.676977157592773,0.03817996010184288,7.7075324058532715,7.780461311340332,0.0019114176975563169,5.789000511169434,9.830865859985352,9.817285537719727,67.91875,46.683422,29.940388,30.477743,29.198545,65.5931,123.87624,43.83315
83000,0.06512628495693207,-10.273282051086426,-0.00023062228865455836,0.2710275650024414,0.18960469961166382,0.17491531372070312,8.217625617980957,0.043613217771053314,7.728755950927734,7.800471305847168,0.0017511749174445868,6.131695747375488,10.19061279296875,10.209325790405273,68.19659,46.730865,29.953407,30.471382,29.161825,65.8117,119.6158,35.556347
84000,0.7607375383377075,-10.088369369506836,-0.0008475570357404649,1.025152325630188,0.2587966024875641,0.02662164717912674,8.203354835510254,0.03386016935110092,7.905142307281494,7.878437042236328,0.0017795629100874066,6.4762725830078125,10.08680248260498,10.071878433227539,68.516464,46.792133,29.96727,30.465933,29.136786,66.06061,128.07664,40.91325
85000,0.10601301491260529,-10.209676742553711,-0.0012792064808309078,0.04140597581863403,0.09342929720878601,0.3521197736263275,8.775434494018555,0.03990716114640236,8.017162322998047,8.083742141723633,0.001888338360004127,6.677424430847168,10.081230163574219,10.116809844970703,68.86041,46.805344,29.978289,30.497202,29.112587,66.27407,128.42317,43.55348
86000,0.06463749706745148,-10.239973068237305,0.0013949960703030229,0.044389065355062485,0.21335624158382416,0.27334797382354736,9.099302291870117,0.03425278887152672,8.13720703125,8.180928230285645,0.0020796856842935085,5.329227447509766,10.168183326721191,10.176356315612793,69.13402,46.852173,29.986944,30.510736,29.086304,66.51352,131.67528,42.327236
87000,0.1872687190771103,-10.472860336303711,0.0006669491995126009,0.805575966835022,0.16078424453735352,0.017995011061429977,9.505895614624023,0.044064074754714966,8.381143569946289,8.37016487121582,0.002090654568746686,5.680985450744629,10.397167205810547,10.41495132446289,69.461945,46.931824,30.001507,30.530893,29.061901,66.74114,142.09029,51.698128
88000,0.11405125260353088,-10.454436302185059,0.0014210327062755823,0.049869269132614136,0.179798424243927,0.2298060655593872,9.804811477661133,0.032645706087350845,8.36808967590332,8.398162841796875,0.0019575566984713078,5.274078369140625,10.382893562316895,10.393564224243164,69.76751,46.99874,30.005964,30.548454,29.046148,66.925095,138.19771,52.857513
89000,0.8032177090644836,-10.575337409973145,-0.0015638794284313917,0.6027659177780151,0.09159152954816818,0.08717478066682816,9.899843215942383,0.03906643018126488,8.481201171875,8.601804733276367,0.0018860157579183578,6.829197406768799,10.48781967163086,10.503387451171875,70.04801,47.07196,30.010515,30.551249,29.041176,67.12689,112.286865,51.66905
90000,0.15892280638217926,-10.681366920471191,0.0012966140639036894,0.3307136297225952,0.13284800946712494,0.22358712553977966,10.505253791809082,0.03150545060634613,8.596046447753906,8.601970672607422,0.0018606818048283458,5.3031511306762695,10.63209342956543,10.630574226379395,70.32947,47.10393,30.029648,30.578238,29.04473,67.37448,93.862816,46.583733
