Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
3840000,0.027605310082435608,-31.182064056396484,-6.882318848511204e-05,0.003227042034268379,6.021327018737793,31.109886169433594,31.101749420166016,121.61721,177.6461,365.69016
3968000,0.04013260453939438,-31.453716278076172,-0.0006829832564108074,0.003050604136660695,6.223884582519531,31.36288070678711,31.429378509521484,123.72857,181.33882,362.32086
4096000,8.600830078125,-32.21973419189453,0.0012836551759392023,0.0031939642503857613,5.598099708557129,32.231258392333984,32.240806579589844,125.467186,184.72186,364.86264
4224000,0.04328260198235512,-31.957483291625977,-0.00013175455387681723,0.0029407122638076544,6.044803619384766,31.934814453125,31.899776458740234,127.27564,188.10736,368.60812
4352000,12.935708999633789,-32.6690673828125,0.00032538844970986247,0.002898319624364376,5.887732028961182,32.6724739074707,32.629547119140625,129.20476,191.61588,357.6892
4480000,0.21678531169891357,-32.80833435058594,0.0005588764906860888,0.0028512703720480204,5.803990364074707,32.73291778564453,32.743675231933594,131.05399,195.35393,361.02573
4608000,0.015163205564022064,-33.0713005065918,4.324668407207355e-05,0.0025016514118760824,5.982712745666504,33.04026794433594,33.05152130126953,132.79565,198.79462,359.7757
4736000,4.389848709106445,-33.287696838378906,8.139146666508168e-05,0.0023304971400648355,5.965075492858887,33.282142639160156,33.29372787475586,134.44817,201.99254,352.65442
4864000,0.01690385863184929,-33.54454803466797,-0.00043129362165927887,0.002443605335429311,6.176498889923096,33.49453353881836,33.515113830566406,135.64319,205.2132,355.47968
4992000,4.1090087890625,-33.57569885253906,-0.000433657958637923,0.0023777440655976534,6.182382106781006,33.50140380859375,33.538490295410156,136.86978,208.25555,367.5292
5120000,0.02234465256333351,-33.53569030761719,-0.00037369990604929626,0.0022983914241194725,6.162591934204102,33.51265335083008,33.50307083129883,137.95071,211.51588,360.17596
