Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Loss/Loss_actor_transfer,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return,Eval/Return_e2
22000,0.002044870750978589,-5.005415916442871,0.058489859104156494,0.0007252190262079239,0.08434182405471802,0.04184756428003311,0.5829922556877136,0.0020572375506162643,0.006068013608455658,-3.639045238494873,4.968692779541016,4.987543106079102,28.392593,39.222652,26.918766,28.111578,27.522835,39.346706,4.028326,2.0601342
23000,0.18373219668865204,-4.835745334625244,0.04631679132580757,0.01273505948483944,0.09522870928049088,0.037655867636203766,0.7610995769500732,0.0038381703197956085,0.004869840107858181,-3.5109469890594482,4.794572830200195,4.7960662841796875,28.481344,39.16898,26.978306,28.20863,27.628479,39.5348,3.70589,0.9736625
24000,0.0017365142703056335,-4.699012756347656,0.036926429718732834,0.009148519486188889,0.08539649844169617,0.02636600099503994,0.5354727506637573,0.001848120940849185,0.003916608635336161,-3.4281647205352783,4.648512363433838,4.65712833404541,28.560818,39.156433,27.03077,28.241243,27.684393,39.730354,3.9007843,0.4767401
25000,0.001243880484253168,-4.530259609222412,0.029210204258561134,0.001077903201803565,0.08790601789951324,0.0541616752743721,0.40240737795829773,0.002451893873512745,0.0031494477298110723,-3.274707078933716,4.5326056480407715,4.526756286621094,28.733852,39.14058,27.083973,28.25327,27.71271,39.90906,4.5650363,0.8497035
26000,0.1457720249891281,-4.339538097381592,0.022492334246635437,0.014427938498556614,0.0849100649356842,0.03324852138757706,0.5041971206665039,0.0034439361188560724,0.0025301205459982157,-2.889826774597168,4.342862606048584,4.338208198547363,28.827488,39.12024,27.135015,28.26748,27.713991,40.1016,4.537401,1.4702114
27000,0.0025236643850803375,-4.180163383483887,0.016307268291711807,0.0009848293848335743,0.05561041086912155,0.05333462357521057,0.5165671110153198,0.00249047065153718,0.0020377326291054487,-2.002652883529663,4.160457611083984,4.15714168548584,28.883247,39.12414,27.16227,28.263744,27.712408,40.29302,5.1934104,1.7961419
28000,0.0023359013721346855,-4.071683883666992,0.012903721071779728,0.0012820191914215684,0.04964877665042877,0.06743587553501129,0.6476237773895264,0.007178402040153742,0.00166042847558856,-1.7713199853897095,4.0450520515441895,4.057661056518555,29.078836,39.1816,27.210657,28.238798,27.685213,40.555252,7.0898867,2.12171
29000,0.0013272446813061833,-3.8989293575286865,0.010474732145667076,0.001284683821722865,0.03232184424996376,0.05217134952545166,0.6354577541351318,0.010328834876418114,0.0013550089206546545,-1.73037850856781,3.8733596801757812,3.883303642272949,29.164375,39.16964,27.253983,28.22694,27.651398,40.725647,10.1490965,2.4434536
30000,0.10747498273849487,-3.7245101928710938,0.00826583057641983,0.0158405639231205,0.027159780263900757,0.025676224380731583,0.8692494630813599,0.0043684327974915504,0.0010986312991008162,-1.5237526893615723,3.7202703952789307,3.718777656555176,29.295923,39.1843,27.275057,28.248873,27.644768,40.95364,13.705688,2.1069744
31000,0.00309185148216784,-3.5832300186157227,0.005327659193426371,0.001688703428953886,0.04990648850798607,0.06454889476299286,1.0065126419067383,0.019054191187024117,0.0009040085133165121,0.10662676393985748,3.5561017990112305,3.5563974380493164,29.470474,39.215565,27.338457,28.337162,27.687737,41.153862,15.775476,1.7323617
32000,0.0965508222579956,-3.4646334648132324,0.0035145652946084738,0.016666827723383904,0.08721602708101273,0.036108218133449554,1.0970548391342163,0.010046872310340405,0.0007546354900114238,1.342698097229004,3.468245029449463,3.4700498580932617,29.5902,39.266254,27.368431,28.43402,27.739885,41.422756,17.450867,1.7283055
33000,0.005039461888372898,-3.3912546634674072,0.0010161679238080978,0.0025017845910042524,0.07915661484003067,0.10222762823104858,1.5018792152404785,0.016452021896839142,0.0006577765452675521,4.4551472663879395,3.3776631355285645,3.3764517307281494,30.016373,39.329037,27.43667,28.54132,27.81671,41.7167,19.273901,1.7241547
34000,0.08744846284389496,-3.3293325901031494,0.000220115456613712,0.019543178379535675,0.07269510626792908,0.04638771712779999,1.714110255241394,0.024328557774424553,0.0005980251007713377,5.631929397583008,3.327040195465088,3.3280603885650635,30.369738,39.40759,27.512108,28.559963,27.890104,41.975937,23.479162,1.7238054
35000,0.006828862242400646,-3.32057523727417,-0.0006657222984358668,0.0029189400374889374,0.07541109621524811,0.10349521785974503,1.7117226123809814,0.03780001029372215,0.0006009364733472466,7.1078081130981445,3.2937536239624023,3.2933926582336426,30.673845,39.484547,27.560808,28.558071,27.921343,42.31465,24.448812,1.7251682
36000,0.012894164770841599,-3.4089789390563965,0.00020312909327913076,0.015529194846749306,0.11953796446323395,0.07353046536445618,2.0329394340515137,0.0390571653842926,0.0006433009402826428,5.684239387512207,3.385612726211548,3.3851559162139893,30.880688,39.56521,27.59944,28.521933,27.949446,42.652153,27.470453,2.364983
37000,0.009032638743519783,-3.3179807662963867,0.0001790972746675834,0.004627268295735121,0.09640883654356003,0.11405743658542633,1.355663537979126,0.09244339913129807,0.000681652978528291,5.737260341644287,3.280773162841797,3.2807087898254395,31.12058,39.778263,27.669962,28.537062,27.98842,43.00975,31.120947,2.454544
38000,0.014821292832493782,-3.514273166656494,-0.0019390125526115298,0.02121729962527752,0.10482026636600494,0.13506948947906494,1.356940507888794,0.09016334265470505,0.0008999647106975317,8.154542922973633,3.419166088104248,3.416006565093994,31.344702,40.001385,27.792732,28.561567,28.04514,43.359715,31.645176,4.1393294
39000,0.012945102527737617,-3.611307144165039,0.0007169594173319638,0.006835781503468752,0.09866131097078323,0.16857364773750305,1.4005272388458252,0.08683300018310547,0.0010874951258301735,5.340723991394043,3.543142557144165,3.5454652309417725,31.483082,40.136513,27.881035,28.671967,28.096844,43.82467,31.246918,4.4897957
40000,0.03244856745004654,-3.901604652404785,-0.005189838353544474,0.03170861303806305,0.10865267366170883,0.09404179453849792,1.1680711507797241,0.13296562433242798,0.0011522398563101888,10.504130363464355,3.7531447410583496,3.760437250137329,31.768337,40.373997,28.02862,28.754301,28.177042,44.083576,33.675426,5.4171767
41000,0.014286571182310581,-3.814621686935425,0.002356678480282426,0.014600309543311596,0.09640678018331528,0.3481253385543823,1.149796962738037,0.12057425081729889,0.001210391754284501,4.052962303161621,3.74603533744812,3.7485036849975586,32.070156,40.51252,28.13438,28.761465,28.243143,44.416996,28.429585,5.509286
42000,0.017306186258792877,-3.9785380363464355,0.0006148134125396609,0.019129617139697075,0.10122697800397873,0.16930970549583435,1.6364035606384277,0.25573474168777466,0.0010995148913934827,5.440832138061523,3.903470039367676,3.9051029682159424,32.507713,40.692875,28.219961,28.717926,28.25561,44.708664,33.48727,6.6404777
43000,0.1077885702252388,-4.059573173522949,-0.001515275682322681,0.10104519128799438,0.06185419112443924,0.017217708751559258,1.3451262712478638,0.23713350296020508,0.0011392091400921345,7.330111980438232,3.9473109245300293,3.9479598999023438,32.731728,40.87081,28.32177,28.745056,28.310522,45.02517,40.40081,5.7071958
44000,0.18373465538024902,-4.305088520050049,0.0011250186944380403,0.07520339637994766,0.11341042071580887,0.10168042033910751,1.2323274612426758,0.3951231837272644,0.001231215544976294,5.086253643035889,4.242358684539795,4.248608589172363,32.953712,41.05408,28.391891,28.72805,28.324955,45.29468,42.763416,5.382751
45000,0.013375680893659592,-4.3128228187561035,0.0010731643997132778,0.050214983522892,0.08107732981443405,0.04662651568651199,1.1734955310821533,0.7280664443969727,0.000931793125346303,4.848280429840088,4.267071723937988,4.268816947937012,33.320778,41.21319,28.475971,28.754295,28.372433,45.567318,42.226357,8.905305
