Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,1.641200065612793,-55.53797912597656,-0.005014369264245033,6.146889686584473,1.4457499980926514,0.02144329994916916,0.04353135824203491,0.06248385086655617,1.0451948642730713,55.201629638671875,55.17194366455078,57.585613,87.28108,31.161304,30.890205,30.267027,0.022484563291072845,2.688392162322998,0.05618936941027641,3.397676467895508,0.0,0.08095694333314896,0.0,0.1166418194770813,0.023444676771759987,3.3820126056671143,0.03564028441905975,0.1194111555814743,926.671875
264192,0.7067676186561584,-82.14865112304688,-0.0026188413612544537,5.840950965881348,1.0873035192489624,0.00620116014033556,0.007156778126955032,0.03740115836262703,0.9883528351783752,81.9022216796875,81.91173553466797,73.5275,101.13273,35.17994,34.12256,34.106396,0.004502550698816776,2.214841365814209,0.019271325320005417,3.044132709503174,0.0,0.05074591189622879,0.0,0.10872578620910645,0.002988946158438921,3.0024023056030273,0.016440197825431824,0.0861852765083313,961.65625
392192,0.3781359791755676,-91.4568099975586,0.0006629794370383024,4.204888343811035,1.0646742582321167,0.01682478003203869,0.04622790962457657,0.02372414991259575,0.9550119638442993,91.25858306884766,91.38849639892578,84.67636,108.27572,38.953247,39.033836,38.02627,0.004402966238558292,1.8973207473754883,0.020936235785484314,2.3596742153167725,0.0,0.04328831285238266,0.0,0.04592350125312805,0.004561546724289656,2.3967533111572266,0.01692359149456024,0.07421457767486572,966.5546875
520192,0.2909078299999237,-94.83342742919922,-0.0014995725359767675,4.313096046447754,0.867215096950531,0.013880693353712559,0.03933276981115341,0.01743486151099205,1.1271531581878662,94.82498168945312,94.7230224609375,94.259315,114.34983,42.684948,44.085434,41.96768,0.008309341967105865,1.8428189754486084,0.01548677682876587,2.1712419986724854,0.0,0.037582989782094955,0.0,0.04113183915615082,0.00510699488222599,2.1903393268585205,0.011319977231323719,0.056069567799568176,968.65625
648192,0.3923957645893097,-96.25889587402344,-0.001805189298465848,2.8922994136810303,0.5041705369949341,0.008612439036369324,0.020742319524288177,0.01467245165258646,1.1043914556503296,96.12542724609375,96.2604751586914,102.44288,119.93002,46.00156,49.47874,45.55867,0.004970879293978214,1.6304545402526855,0.011157656088471413,1.9953564405441284,0.0,0.05730827897787094,0.0,0.050646327435970306,0.008022477850317955,2.0175890922546387,0.008546652272343636,0.05263970047235489,966.140625
776192,0.15114811062812805,-97.67866516113281,0.004065714776515961,2.690091609954834,0.6295322179794312,0.004583301953971386,0.009762817993760109,0.0124539565294981,0.8373919725418091,97.65470886230469,97.67179107666016,109.62617,125.22076,49.30549,54.089535,49.075546,0.0034734061919152737,1.5116050243377686,0.016333553940057755,1.7409849166870117,0.0,0.02954559400677681,0.0,0.03353102505207062,0.007480544038116932,1.7169592380523682,0.01256272941827774,0.036266401410102844,947.140625
904192,0.2284247875213623,-97.87969970703125,8.34739621495828e-05,3.3860526084899902,0.5524167418479919,0.018979012966156006,0.010884393006563187,0.010716954246163368,0.9079794883728027,97.88017272949219,97.83749389648438,116.58879,130.24675,52.481667,58.588497,52.565327,0.0036519363056868315,1.5537450313568115,0.006569173652678728,1.796053409576416,0.0,0.03961065411567688,0.0,0.035144783556461334,0.00026919780066236854,1.8158912658691406,0.0063180639408528805,0.05677293241024017,977.0625
1032192,0.12320137023925781,-97.96817016601562,0.0006665658438578248,3.5058059692382812,0.5353326797485352,0.00495524238795042,0.008177844807505608,0.009094537235796452,1.0257914066314697,97.92063903808594,98.04840850830078,122.6738,134.95699,55.356785,63.25711,56.137672,0.012978390790522099,1.48429274559021,0.007156087085604668,1.6708784103393555,0.0,0.02619284577667713,0.0,0.03439924120903015,0.0009691589511930943,1.6468414068222046,0.006335138343274593,0.037346430122852325,970.40625
1160192,0.20848527550697327,-98.09323120117188,0.002124902792274952,2.0533995628356934,0.39830780029296875,0.00804424099624157,0.00938275083899498,0.008751186542212963,0.8355479836463928,98.03335571289062,98.20234680175781,128.24539,139.46684,58.17588,67.71321,59.3496,0.000449690327513963,1.439302921295166,0.009310547262430191,1.704852819442749,0.0,0.027592472732067108,0.0,0.03142406418919563,0.0029986801091581583,1.6981658935546875,0.007336088456213474,0.03194019943475723,968.5078125
1288192,0.20054253935813904,-97.46726989746094,-0.0008159024873748422,3.8885536193847656,0.5655990839004517,0.005675021559000015,0.009755941107869148,0.008017195388674736,1.1622251272201538,97.42713928222656,97.41710662841797,133.47899,143.98952,61.031162,71.90417,62.534607,0.0030622310005128384,1.5995562076568604,0.0066352710127830505,1.8469445705413818,0.0,0.034044232219457626,0.0,0.04069216921925545,0.0035146037116646767,1.8311467170715332,0.004632182419300079,0.046386197209358215,974.015625
1416192,0.0748581737279892,-98.38117980957031,0.0017869193106889725,1.3205618858337402,0.38787582516670227,0.002454889938235283,0.007018608041107655,0.008586053736507893,0.822259783744812,98.39854431152344,98.43836975097656,138.35889,148.11577,63.742653,75.477516,65.77268,0.006115831434726715,1.3108558654785156,0.014540915377438068,1.4576976299285889,0.0,0.022000469267368317,0.0,0.027010800316929817,0.0015793433412909508,1.411823034286499,0.013665199279785156,0.05327938497066498,974.875
1544192,0.16204524040222168,-98.52825164794922,0.0006040881853550673,2.0329558849334717,0.45641639828681946,0.0052386196330189705,0.03915376961231232,0.007385053671896458,1.0464065074920654,98.53443908691406,98.57891082763672,142.86859,152.26822,66.227264,79.45107,68.80391,0.00278975791297853,1.4182424545288086,0.010588940232992172,1.4991629123687744,0.0,0.027526114135980606,0.0,0.025172699242830276,0.0009829184273257852,1.540527582168579,0.009629830718040466,0.05508418381214142,978.03125
1672192,0.07406376302242279,-98.44112396240234,-5.5577431339770555e-05,1.7806923389434814,0.45795395970344543,0.00684698298573494,0.0190507210791111,0.0066929953172802925,0.923172652721405,98.55055236816406,98.392333984375,146.90224,156.0805,68.51585,83.07474,71.91051,0.0017897286452353,1.3894481658935547,0.005829846952110529,1.5092504024505615,0.0,0.020189881324768066,0.0,0.02971704490482807,0.0004517972411122173,1.5169960260391235,0.005410397425293922,0.030592910945415497,957.0078125
1800192,0.1608477234840393,-98.61593627929688,-0.0010822309413924813,2.638772487640381,0.37936338782310486,0.008227594196796417,0.0046727005392313,0.006566620897501707,1.1442002058029175,98.61549377441406,98.5859375,150.77515,160.03592,70.83316,86.57593,74.87003,0.005241439677774906,1.3687583208084106,0.014768935739994049,1.6046574115753174,0.0,0.025132469832897186,0.0,0.03506223112344742,0.004808476194739342,1.5264102220535278,0.013422822579741478,0.08655817806720734,959.7265625
1928192,0.13671769201755524,-98.45538330078125,0.0005245389766059816,2.450284004211426,0.4981344938278198,0.005120963789522648,0.01555449329316616,0.005818724632263184,0.9624501466751099,98.47288513183594,98.53485870361328,154.71492,163.86092,72.665695,89.96724,77.693924,0.004473644308745861,1.4064658880233765,0.01250074990093708,1.583038330078125,0.0,0.023922640830278397,0.0,0.030908683314919472,0.0008369498536922038,1.5474108457565308,0.011776862666010857,0.03936193138360977,963.8203125
2056192,0.17914503812789917,-98.28803253173828,-0.0010894867591559887,2.365842342376709,0.45912885665893555,0.00475245900452137,0.012522183358669281,0.006074649281799793,1.2292776107788086,98.39363098144531,98.2639389038086,158.31958,167.57207,74.99714,92.945206,80.50574,0.004102989099919796,1.40768301486969,0.007162357680499554,1.5489752292633057,0.0,0.026404550299048424,0.0,0.02919512800872326,0.0010234643705189228,1.577898621559143,0.006911507807672024,0.037602003663778305,967.609375
2184192,0.0627690926194191,-98.83128356933594,0.000273895071586594,2.8504552841186523,0.3103254437446594,0.014523757621645927,0.0107505414634943,0.005652810446918011,1.053359866142273,98.8421859741211,98.82658386230469,161.7737,171.15883,76.89486,96.22821,83.184525,0.0013239579275250435,1.3380169868469238,0.00673878937959671,1.4252185821533203,0.0,0.026505019515752792,0.0,0.03422927111387253,0.0011428515426814556,1.4347329139709473,0.005680039059370756,0.04679327830672264,978.765625
2312192,0.10078210383653641,-98.65568542480469,-0.0007514097378589213,3.016547679901123,0.39330390095710754,0.005980905145406723,0.005458357743918896,0.005627758335322142,1.1477911472320557,98.75071716308594,98.61585235595703,165.26945,174.53392,78.819466,99.05114,85.360954,0.003685475792735815,1.3422775268554688,0.007754950784146786,1.4688011407852173,0.0,0.026095762848854065,0.0,0.02979550138115883,0.0026620521675795317,1.4642565250396729,0.006679547484964132,0.02703782729804516,961.046875
2440192,0.03675704449415207,-99.00499725341797,0.0006861488800495863,1.4997351169586182,0.2755599617958069,0.003185464534908533,0.0031074974685907364,0.004821767099201679,0.8611845970153809,98.99937438964844,99.07621765136719,168.78519,177.82762,80.64787,102.040215,87.72532,0.0005667610093951225,1.2481770515441895,0.008414220996201038,1.3422132730484009,0.0,0.026280201971530914,0.0,0.02668542042374611,0.003943490795791149,1.3178143501281738,0.008435992524027824,0.030534029006958008,970.3671875
2568192,0.04513811320066452,-98.84119415283203,0.0011703572236001492,2.7276010513305664,0.3607313334941864,0.0014174378011375666,0.003960357513278723,0.0047944593243300915,0.7260090112686157,98.81156921386719,98.89910888671875,172.03192,181.00388,82.44549,104.76131,89.87012,0.0034647206775844097,1.295215368270874,0.010273654945194721,1.4398720264434814,0.0,0.019226236268877983,0.0,0.02168482542037964,0.0007972687599249184,1.3884806632995605,0.009654674679040909,0.052902188152074814,963.8359375
2696192,0.08667795360088348,-99.0574951171875,-0.0005170480581000447,2.2469074726104736,0.3624381721019745,0.00522069726139307,0.008327675983309746,0.004772366490215063,1.0614094734191895,99.0560302734375,99.07977294921875,175.1887,184.1999,84.05351,107.2479,92.008545,0.00048440959653817117,1.3908421993255615,0.004859429784119129,1.4922630786895752,0.0,0.02819935977458954,0.0,0.029351796954870224,0.002663198160007596,1.497734785079956,0.004139208234846592,0.03085247054696083,979.7265625
