Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Loss/Loss_actor_transfer,Loss/State_matching_loss,Loss/Action_matching_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return,Eval/Return_e2
21000,0.001193094765767455,-5.141860485076904,0.0736231878399849,0.0017759844195097685,0.19059613347053528,0.05881375074386597,0.04375975579023361,0.2175200879573822,1.1356005668640137,1.144298791885376,0.007567654829472303,-3.728665828704834,5.10883903503418,5.111013412475586,28.485556,39.896454,26.858828,28.922108,27.962185,38.001305,4.7840977,8.499465
22000,0.0007624464342370629,-5.012241363525391,0.05922407656908035,0.0022223687265068293,0.07671122997999191,0.06562434136867523,0.042563535273075104,0.2310454249382019,1.1611133813858032,1.1577904224395752,0.006064111832529306,-3.7663235664367676,4.985445976257324,4.98521614074707,28.743826,39.924248,26.870903,28.979977,28.063288,38.14019,5.503746,9.252701
23000,0.0025481386110186577,-4.826503276824951,0.04598982259631157,0.002326756250113249,0.2420632392168045,0.10932832956314087,0.04880843684077263,0.19661098718643188,1.1710532903671265,1.1825859546661377,0.004857986234128475,-3.4668493270874023,4.811734199523926,4.809030532836914,29.00739,39.930073,26.905966,29.039429,28.177858,38.28901,4.970922,9.17238
24000,0.035984933376312256,-4.699079513549805,0.0364261120557785,0.007049327716231346,0.17636197805404663,0.05855795741081238,0.04119598865509033,0.20693716406822205,1.186793565750122,1.1938329935073853,0.0039036469534039497,-3.3313021659851074,4.681307792663574,4.682355880737305,29.26451,39.91014,26.950706,29.093395,28.297562,38.40321,5.515157,8.364309
25000,0.002181687857955694,-4.561686992645264,0.029910966753959656,0.003278229385614395,0.1897192746400833,0.120416060090065,0.0396014042198658,0.17784830927848816,1.2038648128509521,1.207571268081665,0.0031412485986948013,-3.5219991207122803,4.505914688110352,4.508007049560547,29.472195,39.937485,27.00527,29.130318,28.407103,38.597622,5.18911,8.918607
26000,0.15384358167648315,-4.383365154266357,0.022892888635396957,0.02304544858634472,0.21649384498596191,0.02110254019498825,0.049567289650440216,0.16560612618923187,1.2278443574905396,1.2338225841522217,0.002528780372813344,-3.05293607711792,4.398021221160889,4.398468017578125,29.72273,39.95744,27.071564,29.169395,28.51524,38.727726,7.192169,9.258237
27000,0.14000467956066132,-4.230293273925781,0.01671617105603218,0.02694486267864704,0.14673392474651337,0.027318447828292847,0.03762444108724594,0.19295543432235718,1.2408379316329956,1.243952989578247,0.0020394627936184406,-2.196359634399414,4.21082878112793,4.212281703948975,29.952682,39.92158,27.142736,29.216349,28.62564,38.86584,8.26631,10.197138
28000,0.0013976420741528273,-4.063787460327148,0.011598772369325161,0.010748790577054024,0.2576156556606293,0.0630599781870842,0.03756047412753105,0.14608541131019592,1.263181209564209,1.2694377899169922,0.0016617337241768837,-0.9799224138259888,4.06358528137207,4.061491012573242,30.166975,39.90351,27.209356,29.260372,28.722315,39.013,9.815796,10.317009
29000,0.016593128442764282,-3.9177305698394775,0.009510821662843227,0.009660962969064713,0.2781377136707306,0.13091662526130676,0.03880276903510094,0.18947598338127136,1.2789571285247803,1.2882115840911865,0.0013635919895023108,-0.974829912185669,3.900590181350708,3.900682210922241,30.420969,39.872757,27.272186,29.332958,28.82422,39.180344,14.419559,11.726656
30000,0.0012518465518951416,-3.7915196418762207,0.005970131605863571,0.018409084528684616,0.35762086510658264,0.04201638698577881,0.04625178128480911,0.18849143385887146,1.3062974214553833,1.3094816207885742,0.0011290175607427955,0.7121003866195679,3.7789950370788574,3.780019998550415,30.601099,39.862152,27.337267,29.411882,28.930574,39.34956,14.511188,12.418332
31000,0.10868990421295166,-3.6842844486236572,0.004883588291704655,0.024463919922709465,0.29865914583206177,0.036204781383275986,0.04971104487776756,0.1815648078918457,1.3407931327819824,1.340468406677246,0.0009436749969609082,0.824925422668457,3.6765103340148926,3.6769797801971436,30.811457,39.864365,27.41864,29.512575,29.026932,39.509747,13.025218,13.394379
32000,0.0021156063303351402,-3.5859038829803467,0.004134759306907654,0.011764595285058022,0.2311917245388031,0.12728190422058105,0.04796382784843445,0.20118698477745056,1.363339900970459,1.357639193534851,0.0007920482894405723,0.7796626091003418,3.5697474479675293,3.570535659790039,31.05879,39.88434,27.501545,29.610773,29.138945,39.66872,11.753252,11.863786
33000,0.0030182686168700457,-3.480879306793213,0.0017662328900769353,0.019345926120877266,0.32560598850250244,0.0604410395026207,0.04443107545375824,0.20739945769309998,1.3843467235565186,1.3893394470214844,0.0006858909036964178,3.4249069690704346,3.464053153991699,3.4631896018981934,31.285114,39.92939,27.597296,29.728535,29.256912,39.82633,11.594085,19.308664
34000,0.08975614607334137,-3.403987407684326,0.0003663164097815752,0.03850850462913513,0.22385932505130768,0.055305853486061096,0.04024703800678253,0.23660823702812195,1.4146130084991455,1.420949935913086,0.0006140071782283485,5.403400421142578,3.400959014892578,3.3997232913970947,31.743298,40.062553,27.67231,29.827938,29.35516,40.025383,14.417844,21.960775
35000,0.006886687129735947,-3.3620944023132324,0.0005990066565573215,0.02883044071495533,0.3108920753002167,0.0772198736667633,0.06546057015657425,0.259430855512619,1.4482892751693726,1.4449540376663208,0.0006098671583458781,5.017807960510254,3.3535704612731934,3.3540396690368652,32.178997,40.190098,27.750431,29.92591,29.447046,40.239544,22.136642,23.046999
36000,0.016526516526937485,-3.399013042449951,-4.261307822162053e-06,0.02524475008249283,0.21179355680942535,0.11305436491966248,0.051711924374103546,0.23140577971935272,1.4746031761169434,1.4950993061065674,0.0006374187069013715,6.006685256958008,3.3960511684417725,3.3968818187713623,32.66505,40.285202,27.832067,30.033895,29.547955,40.474174,30.919449,26.124008
37000,0.013039464130997658,-3.37605619430542,0.00022082890791352838,0.037935175001621246,0.4128972589969635,0.0715627372264862,0.0678938552737236,0.28121936321258545,1.5287895202636719,1.5403375625610352,0.0007129688747227192,5.690268516540527,3.351395845413208,3.3496956825256348,32.987926,40.40016,27.912422,30.168524,29.646729,40.73914,27.38772,26.13269
38000,0.09441918134689331,-3.3812942504882812,-0.00026389447157271206,0.06137649714946747,0.5282058119773865,0.03284301981329918,0.046269603073596954,0.2849287986755371,1.5633878707885742,1.5736289024353027,0.0007223252323456109,6.365340232849121,3.356496572494507,3.3559653759002686,33.34045,40.51374,28.021229,30.322681,29.781385,40.99916,25.197012,16.651175
39000,0.0938928946852684,-3.468686580657959,2.2413609258364886e-05,0.08604629337787628,0.22855088114738464,0.02265636995434761,0.05313058942556381,0.32842716574668884,1.6204414367675781,1.6459124088287354,0.0007782757747918367,5.971200942993164,3.4170308113098145,3.4166207313537598,33.80372,40.57956,28.161146,30.523296,29.92539,41.26387,20.441736,17.227
40000,0.013043081387877464,-3.5594215393066406,0.00028191451565362513,0.09234403073787689,0.25225013494491577,0.07798938453197479,0.051556892693042755,0.22155241668224335,1.6891796588897705,1.7010414600372314,0.000959382567089051,5.706150054931641,3.5171127319335938,3.5183372497558594,33.985546,40.776855,28.317234,30.778933,30.086689,41.52554,27.169477,16.616774
41000,0.0161188542842865,-3.644545793533325,0.0013302529696375132,0.1312716007232666,0.2599104344844818,0.14080984890460968,0.060225486755371094,0.32895171642303467,1.7558374404907227,1.7616527080535889,0.0009498050785623491,4.5994462966918945,3.601047992706299,3.601102352142334,34.257698,40.89904,28.462608,31.043371,30.263773,41.76587,30.94722,10.255562
42000,0.015466708689928055,-3.661207675933838,-0.0019586419221013784,0.15564978122711182,0.24579660594463348,0.05200585722923279,0.0663202777504921,0.33818501234054565,1.8211480379104614,1.8167345523834229,0.0009463818860240281,8.069610595703125,3.602581262588501,3.6105456352233887,34.566845,41.05266,28.62312,31.320679,30.437723,42.055996,30.417988,10.517871
43000,0.015749506652355194,-3.7321197986602783,0.0006776195368729532,0.1350114792585373,0.27150842547416687,0.1162201464176178,0.04264768213033676,0.255546510219574,1.9168285131454468,1.9252874851226807,0.001025364501401782,5.339142799377441,3.688131332397461,3.6858110427856445,34.91398,41.232372,28.746937,31.570377,30.634008,42.334377,38.703407,14.256598
44000,0.016652794554829597,-3.9361119270324707,-0.0008502161945216358,0.19290587306022644,0.2026965618133545,0.08792084455490112,0.06088564544916153,0.3414585590362549,2.021291494369507,2.0140602588653564,0.0009645980899222195,6.881420135498047,3.8895106315612793,3.889620780944824,35.46999,41.388966,28.870932,31.83082,30.84902,42.610847,48.79284,8.889915
45000,0.02465086802840233,-3.988593101501465,-0.0017135986126959324,0.2109742909669876,0.23389360308647156,0.11971407383680344,0.0806598886847496,0.32585594058036804,2.079232692718506,2.102231502532959,0.0010230881161987782,7.674927711486816,3.9022116661071777,3.905323028564453,35.789642,41.49766,28.997005,32.058792,31.062727,42.873264,41.16288,7.612892
46000,0.021730374544858932,-4.152619361877441,0.0007621023105457425,0.2701772451400757,0.30735448002815247,0.19419334828853607,0.07552309334278107,0.2845768928527832,2.1611924171447754,2.153519630432129,0.0011700212489813566,5.348642349243164,4.104048728942871,4.101822853088379,36.02671,41.712025,29.12129,32.2812,31.268888,43.139538,43.220604,8.95931
47000,0.026851095259189606,-4.387514591217041,1.9356407392479014e-06,0.30696871876716614,0.1819552332162857,0.15133912861347198,0.09210491180419922,0.29881367087364197,2.235583782196045,2.20296573638916,0.0010609860764816403,5.998175621032715,4.322680473327637,4.321455001831055,36.39391,41.863453,29.233871,32.527973,31.489252,43.35622,57.653164,8.297012
48000,0.019972091540694237,-4.381769180297852,0.0008904835558496416,0.26889103651046753,0.26419591903686523,0.17113953828811646,0.09440518915653229,0.31242430210113525,2.307849407196045,2.308844566345215,0.000991961918771267,5.102300643920898,4.321979522705078,4.32185697555542,36.829132,42.02249,29.345364,32.750607,31.637743,43.546555,61.70233,4.6449594
49000,0.024806860834360123,-4.466155529022217,-0.00027430971385911107,0.2147459238767624,0.20285183191299438,0.20078133046627045,0.11547684669494629,0.4528104066848755,2.398815870285034,2.41286039352417,0.0009963820921257138,6.27530574798584,4.408229351043701,4.408051490783691,37.218384,42.212013,29.404873,32.90145,31.78019,43.72051,47.99283,5.8349404
50000,0.12686167657375336,-4.374551773071289,1.3708798178413417e-05,0.2675345242023468,0.16514179110527039,0.018195945769548416,0.1147606372833252,0.35991233587265015,2.434950590133667,2.4500226974487305,0.0009906765772029757,5.986162185668945,4.337893009185791,4.33815336227417,37.722763,42.41634,29.38544,32.94072,31.878227,43.96233,47.011616,13.89553
51000,0.024385523051023483,-4.628265380859375,-0.0005068278987891972,0.10228065401315689,0.14062422513961792,0.11412470042705536,0.17132781445980072,0.3095203638076782,2.5480806827545166,2.552267074584961,0.0011274745920673013,6.449524879455566,4.552266597747803,4.5487260818481445,38.144085,42.62745,29.364824,32.94848,31.973162,44.225708,66.99758,16.695538
52000,0.028649115934967995,-4.542220115661621,0.0006148228421807289,0.0884847640991211,0.11844819784164429,0.14464588463306427,0.16884970664978027,0.32254111766815186,2.622384548187256,2.6288046836853027,0.0010998263023793697,5.440981864929199,4.498155117034912,4.498010635375977,38.629776,42.823017,29.318144,32.927658,32.03803,44.467884,68.133446,22.351353
53000,0.030035851523280144,-4.737367630004883,-0.0007931315340101719,0.02359265834093094,0.08316604793071747,0.13666598498821259,0.18409815430641174,0.33470016717910767,2.7378413677215576,2.7478628158569336,0.0010700083803385496,6.741238594055176,4.679427146911621,4.682075500488281,39.150047,43.064465,29.28398,32.912155,31.982555,44.70023,53.727406,32.737514
54000,0.0490620955824852,-4.934199810028076,-0.0009947638027369976,0.015277216210961342,0.08535360544919968,0.18708308041095734,0.21517381072044373,0.30882078409194946,2.8470191955566406,2.8571958541870117,0.0010717879049479961,6.928134918212891,4.891544342041016,4.890252590179443,39.49383,43.217354,29.267355,32.911633,31.931488,44.92532,51.08799,42.44247
55000,0.051046088337898254,-4.717060565948486,0.0005052984342910349,0.018437642604112625,0.11962396651506424,0.3769131898880005,0.24760037660598755,0.35363730788230896,2.962799072265625,2.949096202850342,0.0011382740922272205,5.556083679199219,4.675760746002197,4.677219867706299,39.87321,43.40041,29.248316,32.90727,31.90576,45.148754,60.028114,36.46221
56000,0.04214373975992203,-4.963181972503662,9.558520105201751e-05,0.022389566525816917,0.08867423236370087,0.16040661931037903,0.2737693190574646,0.3382047116756439,3.0556318759918213,3.0882949829101562,0.0010919191408902407,5.912461280822754,4.901300430297852,4.901103973388672,40.200066,43.611893,29.23042,32.917694,31.875904,45.361385,49.66117,39.41115
57000,0.0810641422867775,-4.883899688720703,-0.000500608526635915,0.09037475287914276,0.14998893439769745,0.1332409679889679,0.26778340339660645,0.33416327834129333,3.1680526733398438,3.1721534729003906,0.0011025241110473871,6.454056739807129,4.811892509460449,4.8036394119262695,40.577454,43.821434,29.21759,32.9246,31.843922,45.574387,47.977062,40.366093
58000,0.09218879044055939,-5.13944149017334,-2.1380656107794493e-06,0.09355929493904114,0.14327456057071686,0.14334195852279663,0.31104639172554016,0.3157888650894165,3.2720494270324707,3.281860828399658,0.0012177752796560526,6.001755714416504,5.097385406494141,5.099230766296387,40.866276,43.94448,29.206875,32.942505,31.831308,45.776955,61.55685,40.809895
59000,0.5818737745285034,-5.0402936935424805,0.0005757889011874795,0.1934104561805725,0.12104696780443192,0.12604236602783203,0.24697980284690857,0.31387823820114136,3.398648262023926,3.4143900871276855,0.0012152873678132892,5.526211738586426,5.018500328063965,5.018957138061523,41.12299,44.152485,29.202192,32.94218,31.825018,45.99783,65.994194,39.021008
60000,0.0488622710108757,-5.296942710876465,-0.0002606245980132371,0.15395671129226685,0.14329490065574646,0.022427909076213837,0.2793470621109009,0.3496726453304291,3.4961023330688477,3.505084991455078,0.0011563592124730349,6.225383758544922,5.232019424438477,5.226202011108398,41.397648,44.255898,29.223326,32.935852,31.816832,46.21319,71.42028,47.658028
61000,0.33476054668426514,-5.161034107208252,0.0008434400078840554,0.16409040987491608,0.08789563924074173,0.021980810910463333,0.33232489228248596,0.3038909435272217,3.6231160163879395,3.643916368484497,0.0012380206026136875,5.318718910217285,5.120455265045166,5.118611812591553,41.66262,44.467762,29.23097,32.92,31.801409,46.445126,85.68539,46.787987
62000,0.04647020995616913,-5.754678726196289,-0.0008173409732989967,0.023759884759783745,0.15482130646705627,0.3225226402282715,0.35438022017478943,0.3041413426399231,3.7648935317993164,3.7360074520111084,0.0012091838289052248,6.6759443283081055,5.714260578155518,5.716366767883301,41.947865,44.647213,29.244074,32.903023,31.778471,46.68652,88.471375,42.54994
63000,0.06741891801357269,-5.381974220275879,0.001090703415684402,0.23269426822662354,0.14990940690040588,0.02144578844308853,0.38578712940216064,0.2903409004211426,3.8670754432678223,3.870026111602783,0.0012653444427996874,5.138018608093262,5.35098123550415,5.347368240356445,42.20134,44.78792,29.27198,32.856167,31.738447,46.919502,95.098816,35.056103
64000,0.06144924461841583,-5.543998718261719,-0.001240879180841148,0.03760683164000511,0.052742548286914825,0.23712247610092163,0.45592445135116577,0.3348125219345093,3.976243257522583,3.9958009719848633,0.0011978389229625463,7.035931587219238,5.506712913513184,5.498299598693848,42.419643,45.01042,29.304216,32.780746,31.701027,47.16856,97.35695,27.279276
65000,0.034964419901371,-5.917348861694336,-0.0001027455145958811,0.03267204761505127,0.18302437663078308,0.28234028816223145,0.40153831243515015,0.31725141406059265,4.17228889465332,4.1613311767578125,0.0012160971527919173,6.0844879150390625,5.866222858428955,5.866086959838867,42.64354,45.105762,29.320503,32.69572,31.633846,47.4131,94.66874,17.9747
66000,0.088587686419487,-5.61594295501709,-0.0006402878207154572,0.03853534907102585,0.31200072169303894,0.21219028532505035,0.48358333110809326,0.2575191855430603,4.317571640014648,4.290979385375977,0.0012647531693801284,6.506255149841309,5.583941459655762,5.586421966552734,42.853916,45.29046,29.35383,32.61055,31.57697,47.668518,98.720474,14.452865
67000,0.11657510697841644,-5.7422871589660645,0.0004526215197984129,0.18463341891765594,0.09506726264953613,0.1420869529247284,0.49518442153930664,0.27633950114250183,4.421616554260254,4.447032451629639,0.0013504840899258852,5.664844989776611,5.699916362762451,5.700652599334717,43.023094,45.431526,29.376732,32.503613,31.514229,47.927784,95.40529,12.928766
68000,0.04910010099411011,-5.814641952514648,-0.0007330743246711791,0.045871801674366,0.09001455456018448,0.16830602288246155,0.5808127522468567,0.3278375566005707,4.6269636154174805,4.620536804199219,0.0012766156578436494,6.574232578277588,5.766497611999512,5.7606916427612305,43.308025,45.59134,29.39463,32.403397,31.448645,48.174065,96.73832,9.518157
69000,1.0873298645019531,-5.99351692199707,0.00016615995264146477,0.5854871869087219,0.18017978966236115,0.08387686312198639,0.8346463441848755,0.32735475897789,4.751834869384766,4.788938045501709,0.0013587460853159428,5.877710819244385,5.961414813995361,5.947241306304932,43.46884,45.75279,29.388613,32.24659,31.382236,48.42398,99.93014,8.189616
70000,0.07072925567626953,-6.088498592376709,0.000880389183294028,0.02791571244597435,0.2260872721672058,0.18182888627052307,0.6964088678359985,0.32393574714660645,4.906774520874023,4.912502288818359,0.001370651414617896,5.357685565948486,6.012301921844482,6.0123796463012695,43.6453,45.87965,29.390451,32.116158,31.301916,48.650845,102.848656,3.9717147
71000,0.03604274243116379,-6.067215919494629,0.0006196463946253061,0.020921247079968452,0.19483089447021484,0.06960088759660721,0.8908115029335022,0.3033102750778198,5.048689842224121,5.054863452911377,0.001508253044448793,5.589162826538086,6.01353645324707,6.009393692016602,43.841846,46.047367,29.414907,32.0249,31.236643,48.84725,103.6559,13.438385
72000,0.06730228662490845,-6.2559661865234375,-0.00030166696524247527,0.02645622007548809,0.088283970952034,0.060572680085897446,1.014685869216919,0.3402549922466278,5.205511093139648,5.1961565017700195,0.0014122406719252467,6.213608741760254,6.211908340454102,6.216804504394531,44.063503,46.235237,29.42499,31.964085,31.182001,49.065235,101.37655,11.505609
73000,0.035136692225933075,-6.342482566833496,-0.0008746510720811784,0.024408146739006042,0.1367746889591217,0.166622132062912,1.2217210531234741,0.2908647656440735,5.310178756713867,5.316641330718994,0.0014826063998043537,6.589941501617432,6.304180145263672,6.300695419311523,44.201786,46.352993,29.41463,31.935522,31.166235,49.26522,113.493385,21.287008
74000,0.04063960909843445,-6.415196418762207,0.000689566892106086,0.14165419340133667,0.2061423808336258,0.09264244884252548,1.442860722541809,0.3624036908149719,5.432927131652832,5.45672607421875,0.0015579935861751437,5.557400703430176,6.363000392913818,6.35960578918457,44.39707,46.47034,29.436934,31.924294,31.152958,49.471054,127.631935,20.969395
75000,0.3756936490535736,-6.791473388671875,-0.00010744464816525578,0.2566448152065277,0.1272064745426178,0.13799621164798737,1.6879600286483765,0.3121117949485779,5.559994697570801,5.579668998718262,0.0015046828193590045,6.071406841278076,6.752290725708008,6.753391265869141,44.65228,46.630512,29.453419,31.946146,31.145103,49.679615,128.11278,28.113367
76000,0.0773850828409195,-6.555413246154785,-0.0012938736472278833,0.15865840017795563,0.18723687529563904,0.12161604315042496,1.8791463375091553,0.30086684226989746,5.658842086791992,5.696599006652832,0.0015179933980107307,6.852357864379883,6.511955738067627,6.514005184173584,44.950974,46.791428,29.465506,31.981846,31.136421,49.894035,106.09712,19.87083
77000,0.05790181830525398,-6.813992500305176,-0.0003275254857726395,0.026742883026599884,0.12076815217733383,0.2931109368801117,2.0741052627563477,0.33679935336112976,5.791881561279297,5.818271160125732,0.0015234543243423104,6.214988708496094,6.754467964172363,6.748476028442383,45.21082,46.91954,29.476826,32.004913,31.11858,50.081768,93.131905,22.06219
78000,0.05150987580418587,-6.93568229675293,-0.0004515757318586111,0.02530219778418541,0.1274515688419342,0.13525725901126862,2.326104164123535,0.30300796031951904,5.869852066040039,5.859017372131348,0.0014663588954135776,6.307957172393799,6.9083781242370605,6.909681797027588,45.509495,47.0683,29.482038,32.00946,31.095667,50.270813,103.95459,12.969096
79000,0.09637576341629028,-6.9164934158325195,-0.0006434923270717263,0.29547303915023804,0.12496030330657959,0.2393835037946701,2.604677677154541,0.319694459438324,5.875002384185791,5.938112258911133,0.00148891587741673,6.432188510894775,6.86134147644043,6.853854179382324,45.76933,47.161293,29.501373,32.04378,31.083612,50.49026,118.14032,22.245817
80000,0.05410991609096527,-6.896969318389893,6.269406003411859e-05,0.16466620564460754,0.09025018662214279,0.15095026791095734,2.891954183578491,0.29389095306396484,6.059046745300293,6.077654838562012,0.00149407924618572,5.958038330078125,6.865968704223633,6.86963415145874,46.00373,47.205544,29.514183,32.088665,31.071363,50.700718,112.79186,17.078384
81000,0.10036399960517883,-6.902983665466309,0.0005706971860490739,0.16725805401802063,0.12577621638774872,0.15772485733032227,3.3079352378845215,0.3233143091201782,6.138307571411133,6.168845176696777,0.0015448781196027994,5.630587577819824,6.854732036590576,6.856508255004883,46.27756,47.265556,29.53325,32.124413,31.055956,50.899292,103.07229,24.077139
82000,0.08102615922689438,-7.281799793243408,-0.0001798187440726906,0.023355448618531227,0.10327168554067612,0.47123056650161743,3.4615378379821777,0.33726364374160767,6.306960105895996,6.309198379516602,0.0015629768604412675,6.115048885345459,7.22078800201416,7.217004299163818,46.542732,47.39461,29.538542,32.138016,31.020948,51.10399,104.98606,23.710302
83000,0.06713060289621353,-7.26331901550293,-0.0008017549989745021,0.027996525168418884,0.19470801949501038,0.4166639447212219,3.8251986503601074,0.3138297200202942,6.416328430175781,6.525274276733398,0.0015118387527763844,6.530317783355713,7.2038421630859375,7.207701683044434,46.809566,47.46268,29.5469,32.170918,31.006453,51.299816,110.64209,36.479794
84000,0.10876017063856125,-7.35886287689209,0.0009159413166344166,0.028337586671113968,0.11510312557220459,0.22247624397277832,4.147950172424316,0.3165547549724579,6.466954708099365,6.445611000061035,0.0015699652722105384,5.4165849685668945,7.332903861999512,7.343164920806885,47.000736,47.643436,29.557333,32.18913,30.98781,51.51779,101.69296,32.70387
85000,0.13634483516216278,-7.745708465576172,-0.0006930184317752719,0.0383281484246254,0.19953222572803497,0.06301762163639069,4.481973648071289,0.30406904220581055,6.63279390335083,6.644615650177002,0.001576663227751851,6.439547538757324,7.706573486328125,7.706703186035156,47.28292,47.752895,29.56962,32.18745,30.971563,51.732285,105.75152,35.35046
86000,0.07644771039485931,-7.358491897583008,-0.00044411912676878273,0.19299368560314178,0.08119399845600128,0.17049601674079895,4.796648979187012,0.2794785499572754,6.7030510902404785,6.700307369232178,0.0016361621674150229,6.271439552307129,7.3241119384765625,7.327232837677002,47.554455,47.85827,29.583942,32.19422,30.949577,51.956863,100.11072,28.303003
87000,0.0545983612537384,-7.537144660949707,0.0011252822587266564,0.032148927450180054,0.1573207527399063,0.2778424918651581,5.084661483764648,0.34995028376579285,6.799083709716797,6.817883491516113,0.0017112542409449816,5.3424224853515625,7.496219635009766,7.498408317565918,47.688972,47.986973,29.58955,32.204002,30.935614,52.18966,93.894104,26.709064
88000,0.13216467201709747,-7.9283294677734375,-0.00045074938680045307,0.03937111794948578,0.132697194814682,0.23832190036773682,5.471805572509766,0.2786199748516083,6.944421768188477,6.943634033203125,0.0015263279201462865,6.295316219329834,7.895271301269531,7.898301124572754,47.89703,48.04878,29.576668,32.18994,30.904627,52.41365,96.034706,14.262049
89000,0.1046464741230011,-8.004171371459961,0.00039639565511606634,0.22618430852890015,0.06017157807946205,0.25352996587753296,5.8600311279296875,0.32181164622306824,7.086696147918701,7.091798782348633,0.001637810724787414,5.757972240447998,7.96991491317749,7.968087196350098,48.160755,48.202065,29.58557,32.182793,30.876827,52.640125,118.88125,13.971839
90000,0.07684560865163803,-8.080001831054688,-0.0007815785356797278,0.028757788240909576,0.166110560297966,0.21894000470638275,5.982110977172852,0.32379990816116333,7.143789768218994,7.186027526855469,0.0016450969269499183,6.475095748901367,8.015751838684082,8.014976501464844,48.400448,48.313347,29.622929,32.18825,30.850084,52.84869,109.82688,9.661929
