Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return,Eval/Return_std
136192,0.529887855052948,0.6299488544464111,0.0029935860075056553,1.00390625,1.0,0.5,0.00391148729249835,0.0014924792340025306,-1.022634506225586,-0.08637715876102448,-0.15273770689964294,22.803299,45.258568,31.982658,32.119408,32.015076,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.015625,0.17608480155467987
264192,0.5233765840530396,0.6326231956481934,0.0001110124503611587,1.00390625,1.0,0.5,0.0034872114192694426,5.321408752934076e-05,-1.087497591972351,-0.06929315626621246,-0.12903538346290588,22.803299,45.258568,31.982658,32.119408,32.015076,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
