Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
45000,0.017119215801358223,-10.142620086669922,0.0002907451125793159,0.005339320283383131,0.016539081931114197,0.07730142027139664,0.040467776,1.0568844079971313,2.0667829513549805,0.0015154837165027857,5.808150291442871,10.080280303955078,10.080778121948242,33.4284,43.33296,28.29848,28.829035,28.413235,40.816624,106.92034
46000,0.04296708106994629,-10.221502304077148,-0.0008277057204395533,0.009196095168590546,0.024006016552448273,0.13532987236976624,0.06466555,2.1497437953948975,2.508070945739746,0.0014443852705881,6.573050498962402,10.156147003173828,10.166670799255371,33.82693,43.451725,28.340744,28.863705,28.45102,41.23742,85.982544
47000,0.031838834285736084,-10.046764373779297,-0.00048012560000643134,0.006885590963065624,0.010236673057079315,0.04923480749130249,0.05587528,1.1328418254852295,2.302946090698242,0.0015165312215685844,6.31659460067749,9.969947814941406,9.979939460754395,34.128864,43.52619,28.365826,28.905973,28.476055,41.60722,107.64822
48000,0.04643382877111435,-10.113476753234863,0.0003634658642113209,0.009009188041090965,0.020641379058361053,0.04874887689948082,0.044745717,2.9214026927948,2.6470179557800293,0.0014531982596963644,5.749885559082031,10.086332321166992,10.08016300201416,34.37118,43.669666,28.39073,28.919611,28.50204,42.017754,96.77596
49000,0.05270790308713913,-9.791114807128906,-0.0009656535112299025,0.011248594149947166,0.009842253290116787,0.24357563257217407,0.06486341,1.8054563999176025,2.6435546875,0.001400396809913218,6.689557075500488,9.78837776184082,9.77972412109375,34.61823,43.974895,28.438753,28.94697,28.544891,42.49405,86.92013
50000,0.10840283334255219,-9.578889846801758,0.0009758707601577044,0.013790873810648918,0.08585335314273834,0.0063216364942491055,0.063687734,1.402593970298767,2.3847012519836426,0.0014471366303041577,5.325654029846191,9.568652153015137,9.561840057373047,34.87993,44.058456,28.46551,28.959919,28.566519,42.835144,72.0997
51000,0.030346285551786423,-9.524073600769043,-0.00040776850073598325,0.008171720430254936,0.09470398724079132,0.018065694719552994,0.056021854,1.5933334827423096,2.4139208793640137,0.001527058077044785,6.26702880859375,9.467966079711914,9.459896087646484,35.23412,44.24961,28.47789,28.952919,28.599749,43.20186,60.010048
52000,0.08246810734272003,-9.643106460571289,1.4651443052571267e-05,0.009507313370704651,0.017573941498994827,0.08850745111703873,0.049042236,3.1400675773620605,2.480247974395752,0.0016205855645239353,5.990959167480469,9.555410385131836,9.560015678405762,35.565876,44.418934,28.500826,28.95168,28.633635,43.55844,51.675182
53000,0.051016781479120255,-9.548942565917969,-0.0004910097923129797,0.013198799453675747,0.04263373464345932,0.028195980936288834,0.06451914,1.9469767808914185,2.3861749172210693,0.0015339431120082736,6.320096492767334,9.52308464050293,9.509909629821777,35.85545,44.612682,28.551023,28.955538,28.658037,43.947636,50.22366
54000,0.10169047117233276,-9.647018432617188,-0.00040543577051721513,0.019968027248978615,0.03345094248652458,0.006534029729664326,0.07567517,3.9334988594055176,2.45760440826416,0.0016407452058047056,6.247104644775391,9.5540189743042,9.557992935180664,36.088703,44.787334,28.579432,28.957285,28.681753,44.330463,61.319683
55000,0.056985363364219666,-9.807558059692383,-9.757291991263628e-05,0.015277093276381493,0.02243822067975998,0.07168406248092651,0.0634936,2.0643811225891113,2.5599124431610107,0.001634191139601171,6.059707164764404,9.720956802368164,9.725748062133789,36.41409,44.966724,28.598433,28.96262,28.71443,44.659344,49.805
56000,0.13096266984939575,-9.931023597717285,0.00040987622924149036,0.024702973663806915,0.026302944868803024,0.004089046735316515,0.0625276,2.354135036468506,2.631629228591919,0.0015764947747811675,5.7400078773498535,9.868144035339355,9.862573623657227,36.64336,45.187115,28.618162,28.956104,28.724348,45.050404,61.4335
57000,0.05404072254896164,-9.890454292297363,5.06886572111398e-05,0.009051588363945484,0.0735664814710617,0.06564158201217651,0.0561404,2.277475357055664,2.589628219604492,0.001569076906889677,5.967695236206055,9.853179931640625,9.852605819702148,36.92046,45.461006,28.63918,28.953768,28.730663,45.44216,57.871338
58000,0.15485239028930664,-9.855045318603516,0.0002978531119879335,0.01994924806058407,0.06301423907279968,0.006784067023545504,0.064811274,2.616589069366455,2.589560031890869,0.001655534841120243,5.820086479187012,9.824703216552734,9.826742172241211,37.153778,45.679802,28.695482,28.947588,28.75651,45.798843,51.93899
59000,0.03087582066655159,-9.706609725952148,-0.0009706247947178781,0.007181449793279171,0.04046454280614853,0.03957856073975563,0.07851306,2.482311725616455,2.784627914428711,0.0019165996927767992,6.506430625915527,9.621438980102539,9.619712829589844,37.38106,45.83824,28.707716,28.932882,28.771324,46.145508,59.195446
60000,0.05566363036632538,-9.709613800048828,-0.0016174414195120335,0.013108470477163792,0.00741600850597024,0.004092110320925713,0.07786171,2.901651382446289,2.6650705337524414,0.0019149709260091186,6.844629764556885,9.623882293701172,9.615543365478516,37.61466,46.02685,28.744484,28.93528,28.78606,46.48581,52.187634
61000,0.06108535826206207,-10.041461944580078,0.00037413142854347825,0.012880159541964531,0.0461597740650177,0.09780393540859222,0.05204393,3.310298442840576,2.8851375579833984,0.002046934561803937,5.81722354888916,9.900339126586914,9.907428741455078,37.873848,46.274208,28.775866,28.944456,28.80291,46.805626,41.418987
62000,0.0689501166343689,-10.437736511230469,-0.0002767365367617458,0.015694789588451385,0.017712708562612534,0.06823314726352692,0.0656412,3.5890493392944336,2.7928404808044434,0.001935961190611124,6.142945289611816,10.391382217407227,10.38802719116211,38.159733,46.505257,28.833672,28.923399,28.826551,47.135815,70.806175
63000,0.09641091525554657,-10.308292388916016,0.0009055546834133565,0.017314426600933075,0.02063032239675522,0.004690131638199091,0.06287716,5.550387382507324,3.464038848876953,0.0019499443005770445,5.535599708557129,10.259779930114746,10.25340461730957,38.446457,46.72549,28.894796,28.929485,28.84219,47.489185,101.718445
64000,0.03688080981373787,-9.88890266418457,0.0006670544389635324,0.012993087992072105,0.0046060048043727875,0.010653779841959476,0.07452174,5.635537147521973,3.3724353313446045,0.0019780248403549194,5.66276741027832,9.827325820922852,9.811187744140625,38.744915,46.988937,28.962166,28.917501,28.865744,47.788975,87.27724
65000,0.12123733758926392,-10.400079727172852,-0.00014596695837099105,0.012710507959127426,0.15580019354820251,0.04847857356071472,0.06008814,7.343602180480957,2.717324733734131,0.001952935941517353,6.074742317199707,10.331151008605957,10.337629318237305,38.949608,47.196213,28.984795,28.927628,28.895452,48.16376,85.43023
66000,0.04388073831796646,-10.15145206451416,-0.0003866909828502685,0.014847345650196075,0.01216816995292902,0.21643923223018646,0.09434197,4.807394981384277,2.808673858642578,0.0018800446996465325,6.205681800842285,10.102035522460938,10.087939262390137,39.22809,47.37611,29.018587,28.918344,28.915981,48.49102,120.39617
67000,0.05881955102086067,-10.590456008911133,0.0004347236535977572,0.018294397741556168,0.020701242610812187,0.15458184480667114,0.09292171,5.56440544128418,3.958266258239746,0.0018955022096633911,5.770655155181885,10.494596481323242,10.499576568603516,39.485325,47.552227,29.052448,28.921349,28.930933,48.823254,136.95364
68000,0.04501005634665489,-10.692769050598145,0.0006162303616292775,0.017460666596889496,0.18879452347755432,0.07414022833108902,0.090413205,3.595717668533325,2.9135241508483887,0.0020560966804623604,5.700291156768799,10.62820816040039,10.625561714172363,39.780453,47.719246,29.083496,28.91392,28.958612,49.125088,117.28948
69000,0.069074347615242,-11.179280281066895,-0.0007443198701366782,0.012886677868664265,0.06271004676818848,0.14305853843688965,0.07387053,3.830014705657959,2.9631195068359375,0.0019418374868109822,6.383306980133057,11.113218307495117,11.111370086669922,39.97853,47.877018,29.124435,28.904455,28.97708,49.508003,93.6432
70000,0.06172564625740051,-10.901784896850586,-0.0001603419950697571,0.02605064958333969,0.030498510226607323,0.02225589193403721,0.08573593,4.1460957527160645,3.0614962577819824,0.001996790524572134,6.0802998542785645,10.803372383117676,10.809429168701172,40.238804,48.032772,29.14345,28.89905,29.001461,49.847557,70.83424
71000,0.05145745351910591,-11.263432502746582,-0.00016253977082669735,0.019297998398542404,0.012567720375955105,0.053607359528541565,0.10513481,6.552724838256836,4.4069013595581055,0.0019243874121457338,6.084463119506836,11.193269729614258,11.196436882019043,40.509014,48.185005,29.207222,28.888796,29.026909,50.167538,133.44128
72000,0.17513582110404968,-10.954919815063477,8.957163663581014e-05,0.032479967921972275,0.03054957464337349,0.007920121774077415,0.086643964,7.314540386199951,3.1396067142486572,0.0019325254252180457,5.95365047454834,10.934982299804688,10.927705764770508,40.706036,48.32861,29.236143,28.87523,29.059814,50.53138,139.93437
73000,0.12057126313447952,-11.326029777526855,0.0007349891238845885,0.019379358738660812,0.14195466041564941,0.059398017823696136,0.085194364,5.771249771118164,3.8741748332977295,0.0017674698028713465,5.584157466888428,11.282965660095215,11.287601470947266,40.89756,48.469246,29.25349,28.856493,29.074568,50.96139,105.93225
74000,0.10543456673622131,-11.209814071655273,-6.59039433230646e-05,0.019642066210508347,0.04884704574942589,0.017567120492458344,0.09450804,5.000948905944824,3.891791343688965,0.0018535336712375283,6.035555839538574,11.119247436523438,11.126091003417969,41.160007,48.6107,29.229958,28.830256,29.10032,51.290493,62.373432
75000,0.12502503395080566,-11.591268539428711,-0.0008559756097383797,0.01644401252269745,0.01717885583639145,0.039587777107954025,0.087011434,6.942943572998047,3.5640265941619873,0.0018624303629621863,6.459601402282715,11.528379440307617,11.51197338104248,41.22921,48.71169,29.268211,28.822857,29.11552,51.71334,85.75994
76000,0.16245602071285248,-10.951037406921387,-0.00022285479644779116,0.02088581770658493,0.019779445603489876,0.007344428915530443,0.08589402,4.668181419372559,3.0476698875427246,0.0018657548353075981,6.119444847106934,10.908772468566895,10.906723976135254,41.408577,48.839016,29.285284,28.800415,29.12238,52.094185,119.145386
77000,0.131188303232193,-11.11314582824707,0.0015124395722523332,0.019119735807180405,0.07255455106496811,0.017533663660287857,0.10823262,8.527900695800781,3.2444329261779785,0.0019952228758484125,5.241969585418701,11.02220630645752,11.02553653717041,41.57652,48.979664,29.275177,28.7694,29.144968,52.439774,105.47997
78000,0.1038888543844223,-11.622566223144531,-0.0013349481159821153,0.027018235996365547,0.038787975907325745,0.040080077946186066,0.10956755,4.546845436096191,3.459815502166748,0.002108921529725194,6.633000373840332,11.522579193115234,11.521909713745117,41.81143,49.07725,29.283482,28.767561,29.14887,52.740314,105.8125
79000,0.09491121768951416,-11.597610473632812,0.0005626227357424796,0.0216754712164402,0.045861952006816864,0.00930054485797882,0.0795622,9.423149108886719,5.405054092407227,0.0021548971999436617,5.738909721374512,11.540846824645996,11.534149169921875,41.952183,49.215847,29.31091,28.75529,29.161,53.036507,99.70564
80000,0.08118182420730591,-11.828534126281738,-0.0013584209373220801,0.019999880343675613,0.02150697633624077,0.007462081965059042,0.09672168,4.310986518859863,3.2707109451293945,0.002260227221995592,6.601010799407959,11.759686470031738,11.765377044677734,42.172142,49.330376,29.322647,28.738329,29.16127,53.372604,97.30414
81000,0.19924648106098175,-10.74981689453125,0.0006351733463816345,0.014624640345573425,0.013462266884744167,0.13292855024337769,0.12576228,6.418537139892578,3.441481590270996,0.0020882992539554834,5.6958417892456055,10.681232452392578,10.677543640136719,42.31354,49.451,29.332678,28.730057,29.167793,53.8099,83.57096
