Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
641000,0.14719313383102417,-12.760488510131836,-0.0009638076298870146,0.00898764654994011,0.007522923871874809,0.011022187769412994,0.021232348,2.5100319385528564,0.6976675987243652,0.0033407784067094326,21.288497924804688,12.040972709655762,12.044208526611328,35.8035,53.553936,38.1458,43.15168,45.339905,45.50061,2.4995694e-07
642000,0.2537436783313751,-17.074432373046875,-0.00021747003484051675,0.011982103809714317,0.009174885228276253,0.010179635137319565,0.011103237,1.385499119758606,0.657622218132019,0.0004555465711746365,21.47738265991211,16.947166442871094,16.948986053466797,55.229355,62.360863,45.308014,49.144398,60.928482,61.53067,0.0020367985
643000,0.25981277227401733,-14.504507064819336,-0.00033796075149439275,0.01724906638264656,0.0075700776651501656,0.014472250826656818,0.01682631,2.3590891361236572,0.6080194115638733,0.00042701850179582834,21.79144287109375,14.28718376159668,14.284187316894531,62.405224,70.12075,52.476246,55.123676,75.30677,74.15667,1.2887018e-07
644000,0.36268919706344604,-11.190816879272461,-0.00012320690439082682,0.016153762117028236,0.011621636338531971,0.013914237730205059,0.019575322,2.0117688179016113,0.4808073341846466,0.00019909231923520565,21.61884307861328,10.963781356811523,10.969047546386719,70.09722,76.80106,58.82702,62.319733,91.07815,84.781746,0.0031073645
645000,0.06699158996343613,-8.324686050415039,8.529165643267334e-05,0.014303130097687244,0.005777087062597275,0.017747363075613976,0.013276567,2.0301036834716797,0.4112679362297058,0.0002680641773622483,20.68182373046875,8.286117553710938,8.28628921508789,75.21034,83.95897,64.243835,72.405914,108.96416,94.108894,0.0013008596
646000,0.08592841029167175,-7.258332252502441,0.0005454279598779976,0.018206050619482994,0.012335898354649544,0.01304639969021082,0.018827224,2.299501419067383,0.49153557419776917,0.00040941458428278565,19.66778564453125,7.199757099151611,7.1949381828308105,79.99535,91.01343,69.90296,80.86209,123.88772,103.16186,1.6406026e-06
647000,0.47443675994873047,-6.17038106918335,-0.0007040565251372755,0.012860288843512535,0.017727209255099297,0.013442594558000565,0.012915933,2.0969362258911133,0.8157450556755066,0.00020705525821540505,24.400331497192383,6.109830856323242,6.076125621795654,85.667496,96.99999,74.664505,88.01753,133.2427,111.4182,1.933914e-06
648000,0.1834298074245453,-5.0899434089660645,0.00010082368680741638,0.018048284575343132,0.015557961538434029,0.007425086572766304,0.019721482,1.8355268239974976,0.4430497884750366,0.00021223039948381484,20.524932861328125,5.032032012939453,4.998450756072998,88.50162,103.20703,78.12407,93.52131,143.26425,119.473816,8.4843116e-08
649000,0.075594462454319,-4.381944179534912,-8.051993791013956e-05,0.01818033866584301,0.004205130040645599,0.035901136696338654,0.010905268,1.939927339553833,0.4016883671283722,0.0001761906751198694,21.45700454711914,4.332848072052002,4.330948829650879,91.700356,109.384315,81.97657,99.087265,149.2859,126.57793,1.0588763e-08
650000,0.10607246309518814,-2.6961886882781982,0.00014390693104360253,0.0077422973699867725,0.009596815332770348,0.007541195955127478,0.008731683,0.9028939008712769,0.2949930429458618,0.00013592788309324533,19.941299438476562,2.661898136138916,2.6520509719848633,94.30335,113.652374,85.84688,104.935745,157.93361,134.07202,3.9473474e-05
