Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
641000,0.0004850586410611868,-5.469621658325195,0.14758436381816864,2.6176370738539845e-05,0.003249462228268385,0.0003550508990883827,0.010809292,0.026455087587237358,0.6647533774375916,0.014757458120584488,-4.000662803649902,5.421637535095215,5.419940948486328,22.219992,45.259663,31.390965,31.381836,31.731543,28.17893,4.7166076
642000,0.0017167720943689346,-4.785854339599609,0.01925399713218212,0.0003655190230347216,0.006422949954867363,0.004884111229330301,0.010728408,0.11987204104661942,0.651111364364624,0.0026156094390898943,-1.361189365386963,4.772850036621094,4.7712531089782715,23.437672,45.962296,30.728832,31.329975,31.803225,29.69953,17.358267
643000,0.018185779452323914,-4.723649501800537,0.0010037701576948166,0.00115814502350986,0.018154675140976906,0.016223326325416565,0.012318999,0.2791304588317871,0.7174224853515625,0.0014413807075470686,5.303605079650879,4.684395790100098,4.683746337890625,29.889257,46.929054,30.72707,31.84665,32.77919,32.080807,20.727774
644000,0.008508245460689068,-5.2843732833862305,-0.0007074536988511682,0.0033261729404330254,0.023851413279771805,0.02486683428287506,0.025547681,0.6556539535522461,1.0877351760864258,0.0021338528022170067,6.331538200378418,5.200200080871582,5.203239917755127,37.659657,47.582096,31.341812,32.21899,34.345123,35.45748,12.151484
645000,0.03608392924070358,-6.236453056335449,-0.000248383468715474,0.005895520094782114,0.006403877399861813,0.04197843745350838,0.04068934,0.90149986743927,1.1786081790924072,0.0023856861516833305,6.104114055633545,6.160576820373535,6.16314697265625,42.067852,48.281033,32.101154,32.81915,35.80683,37.660603,52.76835
646000,0.042695313692092896,-6.904391288757324,0.0008673336706124246,0.006040812470018864,0.04059940576553345,0.03165639936923981,0.048002712,1.6411348581314087,2.078484535217285,0.0024433606304228306,5.645024299621582,6.820991039276123,6.827661514282227,44.37048,48.716045,32.482624,33.406055,36.871487,39.026165,92.91271
647000,0.023215290158987045,-8.845901489257812,0.001165830879472196,0.004744189791381359,0.03309570997953415,0.020551588386297226,0.050855093,4.593742370605469,2.1269280910491943,0.0030566600617021322,5.618593215942383,8.760547637939453,8.754955291748047,46.424366,49.144215,32.770943,33.974327,37.944595,40.127438,221.27505
648000,0.11618389189243317,-11.896740913391113,0.0010477544274181128,0.014093616977334023,0.018455712124705315,0.016848508268594742,0.0585952,2.6016666889190674,1.7713699340820312,0.0037077851593494415,5.7174177169799805,11.785094261169434,11.78323745727539,48.041626,49.417538,33.009254,34.507767,38.94975,41.10044,282.69528
649000,0.09348424524068832,-15.050283432006836,0.00033319307840429246,0.013391200453042984,0.0279235877096653,0.014145337045192719,0.07438083,3.520293712615967,2.1269280910491943,0.0035788703244179487,5.906899929046631,14.899404525756836,14.893799781799316,49.863903,49.5584,33.212982,34.9693,39.977413,41.894382,344.919
650000,0.13690385222434998,-18.191864013671875,0.0010146652348339558,0.019379854202270508,0.017291942611336708,0.012452162802219391,0.07471423,15.340532302856445,1.7075897455215454,0.003921224270015955,5.741237640380859,18.04395866394043,18.036666870117188,51.721897,49.68639,33.368694,35.396584,40.96213,42.561398,371.3824
651000,0.1643039435148239,-21.387845993041992,-0.000406969542382285,0.021048160269856453,0.025942683219909668,0.015287043526768684,0.06873213,10.170513153076172,2.1269280910491943,0.004185885656625032,6.097224235534668,21.233749389648438,21.24367904663086,53.21515,49.74331,33.525425,35.810555,41.954174,43.03529,400.11563
652000,0.030398674309253693,-24.259418487548828,-0.002360115759074688,0.02357916533946991,0.015411414206027985,0.02264021337032318,0.0562329,5.620724678039551,1.7788593769073486,0.00413084588944912,6.5713396072387695,24.080408096313477,24.076492309570312,54.52161,49.751694,33.68943,36.170074,42.963158,43.38935,410.11084
653000,0.4449723958969116,-27.107471466064453,0.0008206555503420532,0.03247532248497009,0.034392647445201874,0.015218369662761688,0.07806188,5.775179862976074,1.8424110412597656,0.0037449803203344345,5.78086519241333,26.947179794311523,26.956134796142578,55.919895,49.73221,33.85174,36.481728,43.937405,43.710182,424.94785
654000,0.040749676525592804,-29.04098129272461,0.0003727600269485265,0.024356821551918983,0.011902455240488052,0.026993505656719208,0.094210446,6.286015510559082,1.9270583391189575,0.0037171109579503536,5.899717807769775,28.889833450317383,28.889833450317383,57.24303,49.668526,33.999874,36.83725,44.88067,44.042034,444.1389
655000,0.05464772880077362,-30.145030975341797,0.0008579488494433463,0.029802490025758743,0.016776755452156067,0.039694201201200485,0.074272275,6.855560302734375,1.9245028495788574,0.003637580433860421,5.764142990112305,30.00023651123047,29.993099212646484,58.470894,49.614754,34.114758,37.13277,45.654873,44.307686,456.3755
656000,0.02771420031785965,-31.616588592529297,0.0008836168562993407,0.03048817627131939,0.024062946438789368,0.01098061166703701,0.08169407,9.845277786254883,2.1269280910491943,0.0035715943668037653,5.752598762512207,31.470821380615234,31.485809326171875,59.5593,49.53264,34.23548,37.4308,46.399124,44.554424,457.9839
657000,0.14745517075061798,-33.219608306884766,-4.266058385837823e-05,0.03493229299783707,0.01701846718788147,0.0135205602273345,0.0718874,7.8220415115356445,2.1269280910491943,0.0036306194961071014,6.011750221252441,33.07695007324219,33.0745849609375,60.62534,49.47144,34.346832,37.72727,47.125374,44.811695,447.16183
658000,0.037919603288173676,-33.66932678222656,5.282145502860658e-05,0.031835898756980896,0.024945899844169617,0.028478294610977173,0.08258267,8.405818939208984,2.1269280910491943,0.0035426339600235224,5.9850897789001465,33.51820373535156,33.51762390136719,61.652916,49.381813,34.436604,38.059986,47.741943,45.02737,448.18784
659000,0.027921399101614952,-35.5313835144043,0.0016069706762209535,0.034665998071432114,0.015506966970860958,0.03557908162474632,0.08590785,8.31704330444336,2.1269280910491943,0.0033402799163013697,5.518911361694336,35.40087890625,35.38976287841797,62.60343,49.28416,34.53255,38.308987,48.28453,45.298267,450.20987
660000,0.20187583565711975,-36.58225631713867,0.000633518910035491,0.034738924354314804,0.01935231313109398,0.02121993899345398,0.07922854,8.41246223449707,2.1269280910491943,0.0031065812800079584,5.796072006225586,36.45772933959961,36.460052490234375,63.631496,49.15421,34.6211,38.566566,48.716923,45.574905,450.70416
661000,0.027392439544200897,-37.533668518066406,0.0007456670282408595,0.03177472949028015,0.016603201627731323,0.007513008546084166,0.07145515,8.636414527893066,1.9968844652175903,0.002913912059739232,5.744101047515869,37.422637939453125,37.42100143432617,64.50067,49.03917,34.761963,38.803947,49.162365,45.848873,451.6215
662000,0.031129803508520126,-36.6435432434082,0.0007819893071427941,0.034493450075387955,0.013361507095396519,0.011482767760753632,0.058411207,7.918936729431152,2.1269280910491943,0.002788846381008625,5.719601154327393,36.523406982421875,36.52482604980469,65.42544,48.915913,34.81762,38.999603,49.49633,46.095306,451.1795
663000,0.025101501494646072,-37.26428985595703,-0.0011270175455138087,0.03327704593539238,0.0200892835855484,0.00697394460439682,0.07327674,8.244272232055664,1.9790167808532715,0.002611153293401003,6.43161678314209,37.12537384033203,37.13009262084961,66.30112,48.78208,34.92454,39.124638,49.881783,46.3334,457.3336
