Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,Loss/Critic_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,0.07158665359020233,-6.576791763305664,0.005120808258652687,0.12564635276794434,0.05289266258478165,0.0022908083628863096,0.0006439373828470707,2.988391399383545,0.0023956482764333487,0.555047869682312,6.611504554748535,6.595404624938965,42.45029,55.091953,31.6928,30.766142,31.116146,0.0038943879771977663,1.1526997089385986,0.007007982581853867,1.30272376537323,0.0,0.017718154937028885,0.0,0.02445388026535511,0.003414201084524393,1.2835248708724976,0.004240064881742001,0.031274713575839996,81.0540771484375
264192,0.14329057931900024,-10.454265594482422,-7.930585707072169e-05,0.3471807837486267,0.1391126811504364,0.0024340623058378696,0.0007549162255600095,7.5780816078186035,0.0019457006128504872,2.621758460998535,10.456085205078125,10.50127124786377,58.110054,74.481865,34.262936,34.32554,34.0469,0.002254236489534378,1.250004529953003,0.0097440704703331,1.5172796249389648,0.0,0.016390729695558548,0.0,0.026417024433612823,0.002731249202042818,1.5126523971557617,0.007477535400539637,0.040079452097415924,80.86685180664062
392192,0.10949810594320297,-11.341768264770508,0.0004267009499017149,0.4022381901741028,0.14762252569198608,0.002533397637307644,0.0019920251797884703,8.06240463256836,0.002031194046139717,2.309286117553711,11.518259048461914,11.316854476928711,67.61294,87.08436,37.2956,38.35373,37.34413,0.002906107809394598,1.2365634441375732,0.005542137660086155,1.5246832370758057,0.0,0.017759054899215698,0.0,0.023283518850803375,0.0009185849921777844,1.5231696367263794,0.0047554681077599525,0.027655187994241714,102.61186218261719
520192,0.07307232916355133,-12.830729484558105,0.0015908586792647839,0.4039919376373291,0.20050162076950073,0.001791811315342784,0.0007452127756550908,9.466716766357422,0.001965051516890526,1.677320957183838,12.85731315612793,12.812167167663574,75.31685,98.22907,40.348152,41.85315,39.765614,0.0015246106777340174,1.307344913482666,0.005408533848822117,1.5574040412902832,0.0,0.01642860658466816,0.0,0.023208562284708023,0.0014490289613604546,1.5357829332351685,0.004201497882604599,0.03207705169916153,184.62152099609375
648192,0.05394604057073593,-15.792672157287598,-7.659850234631449e-05,0.7779778242111206,0.37851670384407043,0.0019120562355965376,0.0011980896815657616,14.083969116210938,0.002252536593005061,2.394336700439453,15.827971458435059,15.78080940246582,81.538574,107.05644,43.334087,44.514534,41.93015,0.0015302959363907576,1.5232938528060913,0.007537636440247297,1.8550879955291748,0.0,0.01823624223470688,0.0,0.027142686769366264,0.0020065498538315296,1.8620800971984863,0.0063376231119036674,0.03169640898704529,161.37332153320312
776192,0.09947755187749863,-17.730791091918945,-0.0022765963803976774,0.8929922580718994,0.3251442015171051,0.0032342495396733284,0.001755315694026649,16.692649841308594,0.0022987585980445147,3.498915910720825,17.836639404296875,17.674365997314453,87.37678,114.232574,46.91021,47.62042,44.140827,0.0033853230997920036,1.4684851169586182,0.004570242017507553,1.9002304077148438,0.0,0.019755292683839798,0.0,0.0322006493806839,0.001367660122923553,1.9034475088119507,0.00392545061185956,0.03628183528780937,179.8315887451172
904192,0.08587002754211426,-18.53398323059082,-0.00018194553558714688,0.9003223180770874,0.43874844908714294,0.001168185262940824,0.0016006689984351397,16.423398971557617,0.0024117035791277885,2.4011616706848145,18.623554229736328,18.51664161682129,92.893745,120.24239,50.028038,51.292236,46.627094,0.00202319398522377,1.5691230297088623,0.00654368381947279,1.9817407131195068,0.0,0.01744312420487404,0.0,0.025713026523590088,0.0023246542550623417,1.9667861461639404,0.005289081484079361,0.028496786952018738,191.6288604736328
1032192,0.05840006843209267,-20.06625747680664,0.0006249857833608985,1.1894797086715698,0.5860251188278198,0.0012267722049728036,0.0008596843108534813,19.558446884155273,0.0025255363434553146,2.320932626724243,20.082387924194336,20.10018539428711,97.8691,125.359825,52.71598,54.70232,49.08696,0.0025695201475173235,1.7318527698516846,0.004002934321761131,2.175501823425293,0.0,0.018193146213889122,0.0,0.02480384148657322,0.0010844678618013859,2.149134874343872,0.0031691021285951138,0.03378724679350853,192.78143310546875
1160192,0.050299957394599915,-21.569026947021484,0.0015723860124126077,1.2540333271026611,0.6146625876426697,0.0009033874375745654,0.0016755202086642385,20.415447235107422,0.0025151423178613186,1.9034638404846191,21.564882278442383,21.63420295715332,102.54928,130.51125,55.711708,58.636024,51.75994,0.0014520625118166208,1.7687270641326904,0.004516731947660446,2.242283821105957,0.0,0.025558102875947952,0.0,0.024944528937339783,0.0007598203374072909,2.2457971572875977,0.003867949126288295,0.023131828755140305,240.34732055664062
1288192,0.03539089113473892,-19.69367218017578,0.0005318742478266358,1.056547999382019,0.5371712446212769,0.001033869804814458,0.0027328156866133213,18.492212295532227,0.002657898236066103,2.2144744396209717,19.736330032348633,19.705780029296875,106.89724,135.10347,58.183975,61.766724,54.6897,0.0018223259830847383,1.6648600101470947,0.00425272062420845,2.1252307891845703,0.0,0.019794011488556862,0.0,0.022452622652053833,0.0013361561577767134,2.1245524883270264,0.0036418631207197905,0.02428259328007698,218.5426025390625
