Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_mico,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,MICo/Online_dist,MICo/Target_dist,MICo/Norm_term,MICo/Angle_term,MICo/Rep_sq_norm,MICo/Grad_ratio,Norm/actor_model,Norm/critic_model,Norm/state_encoder_model,Norm/actor_head_model,Eval/Return
136192,0.00038382713682949543,-0.7248576879501343,0.007167773321270943,0.0017916415818035603,0.001558834919705987,-2.580916166305542,0.7209347486495972,0.7198989391326904,5.281861305236816,5.239251136779785,5.2422590255737305,0.03960272669792175,5.242258548736572,0.07996048033237457,20.618935,28.120632,13.415394,11.7686,0.012592390179634094
264192,2.889349707402289e-05,-0.20523548126220703,0.0015108296647667885,0.003919727168977261,0.0004884454538114369,-1.065464973449707,0.20502734184265137,0.2057482898235321,1.4033198356628418,1.4292783737182617,1.345158338546753,0.058161698281764984,1.345158338546753,1.038343906402588,35.411095,36.13483,22.843847,22.68711,0.5021065473556519
392192,0.0001241433637915179,-0.06345012784004211,0.00014080689288675785,0.004190036095678806,3.4006770874839276e-05,-2.1486198902130127,0.06335785984992981,0.06355779618024826,0.6282790899276733,0.5795880556106567,0.5463957786560059,0.08188323676586151,0.5463958978652954,0.8037058711051941,42.20578,41.69541,29.283709,26.60028,0.9082044363021851
520192,0.0005933439242653549,-0.08141233772039413,0.00010412982373964041,0.003250929992645979,0.0001073138919309713,0.9793561697006226,0.07735597342252731,0.07986394315958023,0.6365438103675842,0.6147135496139526,0.5448634624481201,0.09168031811714172,0.5448635220527649,0.005749805364757776,46.947388,47.732956,35.682365,29.775099,0.8166202902793884
648192,0.005030650179833174,-0.9013577103614807,0.0026272437535226345,0.01410836074501276,0.0023291530087590218,0.6976594924926758,0.8706784248352051,0.8719668984413147,0.9997968673706055,0.9659914970397949,0.8820087313652039,0.1177881509065628,0.8820087313652039,0.013759261928498745,52.921448,54.51262,40.07949,34.35719,2.78416109085083
776192,0.005698698572814465,-1.5851610898971558,0.0001126045681303367,0.017094723880290985,0.0017188753699883819,1.9835175275802612,1.5384953022003174,1.5400965213775635,1.3563668727874756,1.3647949695587158,1.237260103225708,0.11910664290189743,1.2372602224349976,0.005856932606548071,58.569317,60.85726,43.252792,37.702087,29.833160400390625
904192,0.012188902124762535,-1.9136688709259033,0.00027770971064455807,0.024046286940574646,0.001196240191347897,1.8310127258300781,1.8804118633270264,1.8791840076446533,1.8505446910858154,1.837772250175476,1.7327969074249268,0.11774779111146927,1.7327969074249268,0.003301594639196992,63.83026,65.41966,45.729324,40.64567,44.821006774902344
1032192,0.021569935604929924,-2.551269054412842,-0.0003555364382918924,0.033981241285800934,0.0012958026491105556,2.4285855293273926,2.494265079498291,2.49288272857666,2.3536245822906494,2.3472490310668945,2.2355048656463623,0.11811991035938263,2.2355048656463623,0.002837357809767127,68.306526,69.650955,48.107967,43.468395,47.10429000854492
1160192,0.01078413613140583,-3.0799131393432617,-0.001407741685397923,0.04352327063679695,0.0015437904512509704,2.856830596923828,3.016554355621338,3.013141393661499,2.970440149307251,2.9203555583953857,2.850717067718506,0.11972294002771378,2.850717306137085,0.002350669354200363,72.40401,73.42743,50.370205,45.954556,52.316162109375
1288192,0.011566095054149628,-3.145698070526123,0.000355390744516626,0.04144287109375,0.001802849001251161,1.7899736166000366,3.090657949447632,3.090595245361328,3.3410513401031494,3.3260250091552734,3.221477508544922,0.11957386881113052,3.221477508544922,0.003461773507297039,76.14176,76.96728,52.586456,48.363457,66.58706665039062
1416192,0.008546292781829834,-3.5548903942108154,0.0003175521269440651,0.04229535162448883,0.0021375874057412148,1.820313572883606,3.515334129333496,3.5167226791381836,4.0459885597229,4.0666961669921875,3.9254534244537354,0.12053507566452026,3.9254536628723145,0.0057981498539447784,79.62779,80.782585,54.809196,50.447006,64.16445922851562
1544192,0.01678413152694702,-4.611354351043701,-0.0005201441235840321,0.06974338740110397,0.0025402193423360586,2.162048101425171,4.533110618591309,4.537211894989014,5.037705421447754,5.012648105621338,4.91737174987793,0.12033385038375854,4.91737174987793,0.004842675291001797,82.70466,84.27653,56.839806,52.387756,35.27980041503906
1672192,0.02372618019580841,-5.22413969039917,-0.00022422749316319823,0.05605015158653259,0.0033722701482474804,2.1571598052978516,5.138021945953369,5.142913818359375,5.550923824310303,5.517364501953125,5.425207614898682,0.1257157325744629,5.42520809173584,0.0024261758662760258,85.64074,87.8681,58.725403,53.88239,77.80673217773438
1800192,0.036972444504499435,-6.313758850097656,-0.0020084830466657877,0.08686615526676178,0.0037593867164105177,2.64451265335083,6.22993803024292,6.239527702331543,6.546517372131348,6.5841064453125,6.423014163970947,0.12350316345691681,6.423014163970947,0.00526523357257247,88.818726,91.1613,60.437363,55.3043,82.94017028808594
1928192,0.020500417798757553,-6.4930195808410645,-0.0007496034959331155,0.10219886898994446,0.0038622100837528706,2.162076950073242,6.418689727783203,6.414607048034668,7.16245698928833,7.152810096740723,7.0380754470825195,0.12438150495290756,7.0380754470825195,0.004484123084694147,92.09132,94.15904,62.209488,57.04328,89.29487609863281
2056192,0.01661313697695732,-7.229587078094482,-0.0002887139853555709,0.09453378617763519,0.004358087666332722,2.042672634124756,7.170004367828369,7.156858921051025,8.076604843139648,8.104666709899902,7.950445175170898,0.12616020441055298,7.950445175170898,0.008294125087559223,94.97653,96.89391,63.88047,58.43058,84.08012390136719
2184192,0.01857246644794941,-7.65050745010376,0.0003919269656762481,0.10150417685508728,0.004420686978846788,2.064424991607666,7.5725178718566895,7.573920249938965,8.727838516235352,8.814302444458008,8.601393699645996,0.12644489109516144,8.601394653320312,0.003885541344061494,97.723206,99.62928,65.55411,59.902363,99.13643646240234
