Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
768000,6.35388551017968e-06,-0.3156644105911255,0.0025624241679906845,0.0015521098393946886,-0.6509296298027039,0.314593106508255,0.31538552045822144,28.007627,45.50125,0.0
896000,5.999509085086174e-06,-0.21861189603805542,2.217002293036785e-05,9.869300993159413e-05,0.7753638029098511,0.2176467627286911,0.21820859611034393,32.344868,49.959766,0.0
1024000,9.848616900853813e-05,-0.14551614224910736,-2.8573615054483525e-05,5.722131027141586e-05,1.4993526935577393,0.1459714025259018,0.1440313309431076,41.413853,68.02568,5.0
1152000,0.0002700040058698505,-0.09227439761161804,-5.075763965578517e-06,4.5322798541747034e-05,1.1119914054870605,0.09273205697536469,0.09172473102807999,52.331226,89.969376,6.8
1280000,0.0009538161102682352,-0.06256183981895447,3.4883651096606627e-06,7.93075087131001e-05,0.9560146927833557,0.06726495921611786,0.06442368030548096,59.580254,106.34581,0.0
1408000,0.001094843028113246,-0.06198618561029434,1.3601393220596947e-06,0.0001515621697762981,0.9910258650779724,0.06131329759955406,0.06232331693172455,66.34056,116.180756,0.4
1536000,0.00559736043214798,-0.2233348786830902,1.714704376354348e-05,0.00021172562264837325,0.9190129041671753,0.23023194074630737,0.2233932465314865,71.85807,125.315765,78.1
1664000,0.013178529217839241,-0.7536804676055908,5.925350706093013e-05,0.00031685573048889637,0.8129953145980835,0.7621334791183472,0.7565855979919434,77.59304,136.0978,198.90001
1792000,0.0538007952272892,-2.36397123336792,-2.0844398022745736e-05,0.0008244438795372844,1.0252829790115356,2.3891401290893555,2.350069522857666,83.993195,146.30353,786.0
1920000,23.495859146118164,-3.4921367168426514,5.491827323567122e-05,0.001425452996045351,0.9614731073379517,3.486394166946411,3.507351875305176,89.42388,155.1854,0.4
2048000,0.14742738008499146,-5.333958625793457,-6.46732296445407e-05,0.002460356103256345,1.0262861251831055,5.308496952056885,5.352763652801514,94.35219,162.00127,812.5
2176000,0.09782430529594421,-7.625087738037109,-2.2942787836655043e-05,0.0029219193384051323,1.0078519582748413,7.6448588371276855,7.622429847717285,99.43129,169.74524,379.2
2304000,67.07395935058594,-8.161785125732422,0.00012508781219366938,0.005313325207680464,0.9764577150344849,8.177331924438477,8.198108673095703,103.98455,176.68924,305.0
2432000,0.1624932438135147,-8.746673583984375,0.00041550715104676783,0.0060876342467963696,0.931745707988739,8.740568161010742,8.732702255249023,108.12168,182.82918,582.9
2560000,0.21715912222862244,-13.89876937866211,-0.0006776581285521388,0.008444084785878658,1.0802524089813232,13.848989486694336,13.832585334777832,112.19482,188.00275,1000.0
2688000,0.14206816256046295,-17.24015235900879,-0.000680806057062,0.009301191195845604,1.0731955766677856,17.2352237701416,17.21323585510254,116.50747,191.3603,1000.0
2816000,0.2208569049835205,-19.4012451171875,0.0009341271943412721,0.010050131008028984,0.9070532321929932,19.3270320892334,19.34050941467285,120.26324,194.73766,1000.0
2944000,0.22146958112716675,-22.463703155517578,0.0011529028415679932,0.00835249200463295,0.861968994140625,22.443761825561523,22.409626007080078,123.73293,198.63927,1000.0
3072000,0.29902398586273193,-24.923763275146484,0.000770568149164319,0.009552082046866417,0.919329822063446,24.932863235473633,24.918853759765625,127.208435,203.33699,1000.0
3200000,34.64479064941406,-30.404247283935547,-0.0014181215083226562,0.008614961989223957,1.1646114587783813,30.385324478149414,30.439342498779297,130.97595,207.45752,1000.0
3328000,0.18399719893932343,-31.82711410522461,0.0003161164349876344,0.008250783197581768,0.9616864919662476,31.800588607788086,31.786605834960938,134.4296,211.31569,1000.0
3456000,0.13106854259967804,-32.76313400268555,0.0007996177882887423,0.008281690068542957,0.9034475088119507,32.73898696899414,32.78166580200195,137.94212,215.05893,1000.0
3584000,0.203592449426651,-31.732627868652344,-0.0011579018319025636,0.008286611177027225,1.1397316455841064,31.652969360351562,31.71118927001953,141.23932,218.56941,1000.0
3712000,0.12959140539169312,-35.3338623046875,0.000604436092544347,0.008631965145468712,0.9299769997596741,35.343570709228516,35.339439392089844,144.54318,221.93846,1000.0
3840000,0.29576101899147034,-38.33823776245117,-0.0008696671575307846,0.008242686279118061,1.105507731437683,38.32151412963867,38.37110900878906,147.73174,225.5462,1000.0
3968000,0.11785682290792465,-38.116668701171875,-0.00018290564185008407,0.008206519298255444,1.0222878456115723,38.127296447753906,38.12374496459961,150.4671,229.4466,1000.0
4096000,35.18251419067383,-40.034873962402344,-0.0004878363979514688,0.006941742729395628,1.0702757835388184,40.09089660644531,40.06425476074219,153.57265,233.82942,1000.0
4224000,0.14539244771003723,-40.931060791015625,0.0009949859231710434,0.00770985521376133,0.8709462285041809,40.91958236694336,40.89023208618164,156.53174,238.37227,1000.0
4352000,0.2386024445295334,-43.04813003540039,0.0006475193658843637,0.008298738859593868,0.9219737648963928,43.035133361816406,43.05994415283203,159.3457,242.73648,1000.0
4480000,0.1544676125049591,-45.68915557861328,-0.00038708001375198364,0.008503814227879047,1.045518398284912,45.66337585449219,45.66861343383789,162.1076,247.0114,1000.0
4608000,0.10873105376958847,-51.608123779296875,-0.0010785149643197656,0.008223716169595718,1.1311469078063965,51.60847473144531,51.56962585449219,165.02423,250.53801,1000.0
4736000,35.602569580078125,-54.94568634033203,0.0002885109861381352,0.0076118106953799725,0.9620969295501709,54.93559265136719,55.01997375488281,167.95511,253.57736,1000.0
4864000,0.13897868990898132,-57.92033386230469,0.00032775296131148934,0.007451338227838278,0.9560142159461975,57.95779800415039,57.92964172363281,170.76479,257.0477,1000.0
4992000,32.280948638916016,-59.75859069824219,-0.0002021986583713442,0.006732738111168146,1.0300321578979492,59.72173309326172,59.757572174072266,173.93121,260.31464,1000.0
5120000,0.10540145635604858,-60.634910583496094,0.00019689415057655424,0.006205615121871233,0.9682716131210327,60.59806442260742,60.640079498291016,176.83243,263.31363,1000.0
