Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,Loss/Critic_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,0.48409581184387207,-12.71476936340332,-8.91034142114222e-05,1.6254805326461792,0.5714714527130127,0.009602000005543232,0.03754625841975212,13.457548141479492,0.027854787185788155,0.5356731414794922,12.535541534423828,12.635583877563477,46.193726,93.40241,31.71419,32.43839,32.15216,0.02757812663912773,1.6885617971420288,0.10524940490722656,2.2879652976989746,0.0,0.04841190576553345,0.0,0.09627081453800201,0.02725345641374588,2.2979073524475098,0.07799600064754486,0.11040183901786804,1000.0
264192,0.23747524619102478,-43.61574935913086,-0.0005911786574870348,3.5869781970977783,1.4741755723953247,0.007425103336572647,0.049484990537166595,36.05210876464844,0.02122063934803009,0.574531614780426,43.52252197265625,43.65491485595703,61.471672,116.465096,34.35527,34.93424,34.781178,0.04052908718585968,2.576526403427124,0.0457022525370121,3.846548557281494,0.0,0.03365840017795563,0.0,0.06057615578174591,0.03345362842082977,3.7696354389190674,0.01692495495080948,0.10772625356912613,1000.0
392192,0.4739215075969696,-62.53279495239258,-0.0006504596676677465,2.8505146503448486,1.2977229356765747,0.005855423863977194,0.04377562552690506,31.774824142456055,0.015712251886725426,0.5221031308174133,62.560546875,62.488346099853516,72.81427,131.7792,36.85754,37.64366,37.131218,0.014389092102646828,2.3713736534118652,0.042933691293001175,3.3178038597106934,0.0,0.03026409074664116,0.0,0.04509195685386658,0.03802238777279854,3.2734479904174805,0.011613480746746063,0.07427620887756348,1000.0
520192,0.2891124486923218,-74.38463592529297,0.0011307457461953163,2.345397472381592,1.0694524049758911,0.004397270735353231,0.01978929713368416,26.555042266845703,0.01584506779909134,0.4720110297203064,74.22938537597656,74.31548309326172,81.59933,141.0891,39.26541,40.31099,39.35184,0.006731146015226841,2.1297292709350586,0.005130678880959749,2.9139208793640137,0.0,0.02872256189584732,0.0,0.028353970497846603,0.0006352275377139449,2.8955063819885254,0.004760563839226961,0.052773889154195786,1000.0
648192,1.0434207916259766,-79.07272338867188,-0.0028214789927005768,2.2368083000183105,0.9512473940849304,0.0030740785878151655,0.02568916603922844,25.328439712524414,0.006830371450632811,0.9227822422981262,78.9356460571289,79.11839294433594,88.92647,147.58537,41.891064,43.17625,41.614307,0.0055941189639270306,2.0204813480377197,0.01568988524377346,2.680924892425537,0.0,0.02405574731528759,0.0,0.03441634774208069,0.00196543475612998,2.682434320449829,0.015283945016562939,0.0501544289290905,1000.0
776192,0.17045676708221436,-81.93406677246094,0.0003881538286805153,2.1503570079803467,0.9094268679618835,0.0017109839245676994,0.042808596044778824,22.494709014892578,0.007582460530102253,0.4562423527240753,82.02896118164062,81.96612548828125,94.7288,151.95575,44.379353,45.67161,43.665123,0.0025197425857186317,1.9452977180480957,0.006788930855691433,2.625304698944092,0.0,0.02686035819351673,0.0,0.02827560529112816,0.005335390567779541,2.621032238006592,0.006132971495389938,0.03322601318359375,1000.0
904192,0.09294086694717407,-86.29263305664062,0.001229943591170013,1.6047592163085938,0.7696678042411804,0.0028660204261541367,0.02951860800385475,17.8665771484375,0.010059738531708717,0.40757787227630615,86.27005004882812,86.43492126464844,99.49722,156.2275,46.883087,48.374573,45.463123,0.0017016429919749498,1.7697079181671143,0.010964848101139069,2.2290163040161133,0.0,0.015598300844430923,0.0,0.022065524011850357,0.008545268326997757,2.2445554733276367,0.008281547576189041,0.03624514490365982,1000.0
1032192,0.5242334008216858,-87.55923461914062,-0.001680833287537098,1.5251250267028809,0.646736204624176,0.0045990897342562675,0.010863859206438065,16.62776756286621,0.007094227243214846,0.7574305534362793,87.54732513427734,87.5430908203125,103.957,160.23802,49.363125,51.153538,47.3216,0.0026962142437696457,1.749613881111145,0.010302649810910225,2.191580057144165,0.0,0.021234188228845596,0.0,0.023857159540057182,0.0053379833698272705,2.163135528564453,0.007007436826825142,0.053795188665390015,938.6796875
1160192,0.1023334488272667,-90.85173797607422,-0.00042157951975241303,1.0680723190307617,0.4874298572540283,0.001140533946454525,0.02564389631152153,12.077094078063965,0.0046645766124129295,0.6014236211776733,90.83407592773438,90.84494018554688,107.97545,164.18738,51.846195,53.184067,49.254383,0.0021486636251211166,1.495854377746582,0.00463298661634326,1.816068410873413,0.0,0.018980545923113823,0.0,0.0154348099604249,0.001584094949066639,1.8183743953704834,0.004531968850642443,0.02003069780766964,1000.0
1288192,0.1734592616558075,-90.81063079833984,0.0006114106508903205,1.0757032632827759,0.49776342511177063,0.0018330588936805725,0.008332519792020321,12.273885726928711,0.005480984691530466,0.42474764585494995,90.82176208496094,90.84886169433594,111.583916,168.45691,54.095234,55.193863,50.680714,0.0005216944264248013,1.5113102197647095,0.000815352366771549,1.8521815538406372,0.0,0.0247608982026577,0.0,0.022677607834339142,0.004024379886686802,1.8183469772338867,0.0034919565077871084,0.043730735778808594,1000.0
