Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,1.4684700965881348,-55.777130126953125,0.007892186753451824,2.8817930221557617,1.2223635911941528,0.006898215971887112,0.04170641303062439,0.05695049464702606,0.9149945378303528,55.596858978271484,55.39103698730469,56.82569,86.919945,30.74762,29.743961,29.988028,0.011242580600082874,2.3570590019226074,0.047180503606796265,3.179938793182373,0.0,0.03803723677992821,0.0,0.08127967268228531,0.011239093728363514,3.281191825866699,0.036331795156002045,0.13580867648124695,932.3359375
264192,0.7793698310852051,-82.36363220214844,-0.00218318123370409,2.044557809829712,0.7466426491737366,0.005348055623471737,0.009131602942943573,0.03616004064679146,0.9632078409194946,82.16763305664062,82.17243957519531,71.19736,100.4423,34.40407,32.552235,33.316196,0.0020524030551314354,1.8981003761291504,0.023840684443712234,2.6205215454101562,0.0,0.024824874475598335,0.0,0.07234823703765869,0.008487831801176071,2.601656675338745,0.016836725175380707,0.07915499061346054,968.84375
392192,0.5088713765144348,-92.12094116210938,-0.006548420526087284,1.3157004117965698,0.48216259479522705,0.004766036756336689,0.03527447581291199,0.023512274026870728,1.2601732015609741,91.92687225341797,92.01776123046875,81.82815,107.616035,38.157753,36.596306,37.119183,0.003718462074175477,1.5867581367492676,0.02982531674206257,1.992032766342163,0.0,0.028839275240898132,0.0,0.04724600911140442,0.0019302135333418846,1.9771788120269775,0.027963098138570786,0.07008960843086243,968.234375
520192,0.2825641632080078,-95.07762145996094,0.0016345973126590252,1.3908708095550537,0.48638367652893066,0.0037348053883761168,0.016769157722592354,0.018982043489813805,1.0029877424240112,95.13043975830078,94.93578338623047,91.47375,113.36174,41.64479,40.98105,40.546463,0.008076279424130917,1.548837661743164,0.019290748983621597,1.980466365814209,0.0,0.023322178050875664,0.0,0.05103329196572304,0.004798164591193199,1.927960753440857,0.01661870814859867,0.06511279940605164,963.015625
648192,0.3709704875946045,-96.2725830078125,0.00010012276470661163,0.8982723951339722,0.37611356377601624,0.0032243344467133284,0.013069325126707554,0.01476871408522129,0.927096962928772,96.26872253417969,96.12844848632812,99.350494,118.35408,45.062172,45.476437,43.83821,0.0026087199803441763,1.4535181522369385,0.02090846747159958,1.7522436380386353,0.0,0.02258651703596115,0.0,0.04405786842107773,0.003860864555463195,1.754798412322998,0.018570691347122192,0.043500643223524094,969.359375
776192,0.19732744991779327,-97.39667510986328,0.0023813608568161726,0.8450061678886414,0.3005006015300751,0.002560106571763754,0.012369979172945023,0.013318355195224285,0.9396975040435791,97.43492126464844,97.35222625732422,106.48474,123.07424,48.332787,49.903057,46.99599,0.007999736815690994,1.3286210298538208,0.01101529411971569,1.5643641948699951,0.0,0.018300887197256088,0.0,0.03454919159412384,0.00032295091659761965,1.5700500011444092,0.01089615747332573,0.03675893694162369,963.1484375
904192,0.20945575833320618,-98.03855895996094,0.0012098929146304727,1.0541880130767822,0.28328976035118103,0.0030960910953581333,0.01841939240694046,0.011419137939810753,0.7853179574012756,98.03244018554688,97.96339416503906,112.82134,128.04503,51.261986,54.28012,50.228268,0.006340858992189169,1.3372843265533447,0.012072805315256119,1.6002275943756104,0.0,0.02211124822497368,0.0,0.0417051687836647,0.0007316617993637919,1.553279161453247,0.011625261977314949,0.055659547448158264,966.84375
1032192,0.08360694348812103,-98.42676544189453,0.0013357955031096935,1.034721851348877,0.23623347282409668,0.00297360448166728,0.0012973290868103504,0.009330816566944122,0.8591092824935913,98.48851776123047,98.37857055664062,118.81724,132.57433,54.176178,58.72985,53.36206,0.0038830754347145557,1.2878316640853882,0.014967000111937523,1.4849188327789307,0.0,0.02112911269068718,0.0,0.038798749446868896,0.0018955804407596588,1.4642555713653564,0.013615011237561703,0.043673887848854065,971.84375
1160192,0.12539997696876526,-98.27233123779297,0.0011872004251927137,0.6347711086273193,0.21187637746334076,0.0037917769514024258,0.00432676263153553,0.00878964550793171,0.8939785957336426,98.31512451171875,98.2227554321289,124.16067,136.93527,57.06413,63.0815,56.455925,0.0016324775060638785,1.294002890586853,0.005657686851918697,1.5622806549072266,0.0,0.017942361533641815,0.0,0.039688777178525925,0.0033784417901188135,1.5028200149536133,0.004249054938554764,0.06431327015161514,971.75
1288192,0.17608270049095154,-97.75251007080078,-0.0010487764375284314,1.159525752067566,0.3142393231391907,0.001990817254409194,0.02403058484196663,0.007862676866352558,1.1837621927261353,97.73833465576172,97.70289611816406,129.14597,141.23788,59.671314,67.24204,59.165752,0.000653756782412529,1.3641633987426758,0.00980469398200512,1.648686170578003,0.0,0.01895582117140293,0.0,0.039838723838329315,0.0010238568065688014,1.6195170879364014,0.009002027101814747,0.050744958221912384,978.8359375
1416192,0.10214947909116745,-98.29136657714844,0.0005632342072203755,0.4433692991733551,0.19664502143859863,0.001061132992617786,0.00842071883380413,0.007981154136359692,0.9840394258499146,98.29019165039062,98.32131958007812,133.92819,145.26312,62.35746,71.23633,61.87881,0.00016045841039158404,1.2080256938934326,0.0043425727635622025,1.347841739654541,0.0,0.01650652289390564,0.0,0.024142097681760788,0.0032931966707110405,1.3561666011810303,0.0043039326556026936,0.025532742962241173,971.734375
1544192,0.1828286498785019,-98.44266510009766,0.000802227295935154,0.6503875255584717,0.18495522439479828,0.002446053782477975,0.04027470201253891,0.007475085556507111,0.9221572875976562,98.39569091796875,98.524169921875,138.41066,149.20547,64.80055,75.45788,64.579124,0.0012484216131269932,1.2586431503295898,0.007902275770902634,1.4515001773834229,0.0,0.020213518291711807,0.0,0.030347879976034164,3.51768612745218e-05,1.4626566171646118,0.00786745734512806,0.05986553430557251,964.859375
1672192,0.043537892401218414,-98.873291015625,0.0010273391380906105,0.4776041805744171,0.1618928760290146,0.003234777832403779,0.01628836616873741,0.007167139556258917,0.8049675226211548,98.86927795410156,98.85231018066406,142.75804,152.95462,67.01673,79.13051,67.27449,0.0033159374725073576,1.1986916065216064,0.00668835174292326,1.3625450134277344,0.0,0.013806205242872238,0.0,0.030618585646152496,0.004152541048824787,1.3457815647125244,0.005966738797724247,0.03440495580434799,972.140625
1800192,0.09428226947784424,-98.74817657470703,7.311737863346934e-05,0.7998284101486206,0.19302307069301605,0.0024560941383242607,0.005894084461033344,0.006632779724895954,0.98405921459198,98.74539947509766,98.77032470703125,146.87956,156.6587,69.21562,82.75056,69.88913,0.000303364620776847,1.2385178804397583,0.004493227228522301,1.4397799968719482,0.0,0.017948133870959282,0.0,0.03566611558198929,0.000807535252533853,1.4094597101211548,0.003909190651029348,0.04889214038848877,968.015625
1928192,0.1481095254421234,-98.82144165039062,-0.0001961274683708325,0.7213032841682434,0.21360687911510468,0.0022793340031057596,0.006665144115686417,0.006280382163822651,1.081892490386963,98.7696304321289,98.92729187011719,150.99693,160.29546,71.18173,86.0239,72.355125,0.00018781899416353554,1.2478275299072266,0.01959090493619442,1.440516710281372,0.0,0.015634696930646896,0.0,0.030789906159043312,0.0008918275125324726,1.435525894165039,0.018713360652327538,0.029671819880604744,969.984375
