Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
136192,0.0009365707519464195,-20.36239242553711,0.0956759974360466,0.01596578024327755,-2.884192943572998,20.306867599487305,20.289390563964844,22.976505,46.85257,24.598400115966797
264192,0.0013294718228280544,-18.386547088623047,-6.188848055899143e-05,0.0048036128282547,2.909900665283203,18.31393051147461,18.309255599975586,33.295647,48.990383,444.5137023925781
392192,0.0073432340286672115,-22.218212127685547,-0.0020662678871303797,0.008011527359485626,3.099079132080078,22.131671905517578,22.113704681396484,46.525784,56.24988,537.5906982421875
520192,0.0196494422852993,-28.618938446044922,-0.00422099232673645,0.011209780350327492,3.523233413696289,28.51750373840332,28.53271484375,57.2462,63.341774,646.6680908203125
648192,0.008976018987596035,-35.598148345947266,0.0005458623054437339,0.01223252434283495,2.943045139312744,35.4945068359375,35.525516510009766,65.92857,69.52701,693.38623046875
776192,0.012723952531814575,-41.429588317871094,-0.0023546095471829176,0.013115119189023972,3.162745475769043,41.36695098876953,41.33671188354492,72.555565,75.27631,720.7122802734375
904192,0.020614083856344223,-46.647682189941406,-0.0007996138301678002,0.013449888676404953,2.9613444805145264,46.611576080322266,46.56633377075195,77.795105,80.64093,725.373046875
1032192,0.019541963934898376,-50.93433380126953,-0.0017394048627465963,0.013802947476506233,3.168287754058838,50.88501739501953,50.87140655517578,82.04116,85.77333,730.0140991210938
1160192,0.007762583903968334,-54.17158889770508,0.001389060984365642,0.013339481316506863,2.817884922027588,54.097557067871094,54.11347961425781,85.597664,90.69687,728.379150390625
1288192,0.0068883104249835014,-57.2631721496582,0.0022339296992868185,0.012931357137858868,2.8489861488342285,57.19715881347656,57.2030143737793,89.06514,95.620384,740.2630615234375
1416192,0.012126096524298191,-60.14836883544922,0.000394108472391963,0.012647954747080803,2.8581528663635254,60.1065673828125,60.104942321777344,92.248344,100.16056,754.7561645507812
1544192,0.011482536792755127,-61.608131408691406,-0.0024196088779717684,0.012100335210561752,3.428818464279175,61.585975646972656,61.55900192260742,95.25143,104.80181,735.7261962890625
1672192,0.007422185502946377,-63.34336853027344,-0.0017125839367508888,0.0121860196813941,3.106037139892578,63.304168701171875,63.305694580078125,98.112404,109.26787,763.966796875
1800192,0.009502876549959183,-64.33175659179688,0.0025651731994003057,0.0111764594912529,2.687340259552002,64.26884460449219,64.30130004882812,100.85855,113.58571,774.3126220703125
1928192,0.012108588591217995,-65.87123107910156,-0.001594227273017168,0.011851652525365353,3.176846742630005,65.8294448852539,65.85743713378906,103.38269,117.93763,780.130859375
2056192,0.007019339129328728,-66.92343139648438,-0.0019645262509584427,0.011134888045489788,2.975341796875,66.8780746459961,66.905517578125,105.85771,122.38223,784.0262451171875
2184192,0.007056646980345249,-67.96937561035156,0.004893049597740173,0.011979738250374794,2.4283199310302734,67.9261474609375,67.9271240234375,108.04836,126.51272,792.363525390625
2312192,0.006530190818011761,-69.36576843261719,0.003356692846864462,0.011616266332566738,2.740659475326538,69.33856201171875,69.32926177978516,110.1235,130.59375,797.4893798828125
2440192,0.005907004699110985,-70.15812683105469,-0.0015886756591498852,0.01188470795750618,2.926928758621216,70.13520050048828,70.12681579589844,112.11895,134.8231,801.5535888671875
2568192,0.005392463877797127,-71.12840270996094,0.0026503459084779024,0.011907801032066345,2.729553699493408,71.11140441894531,71.11164855957031,113.986046,138.82228,800.9412231445312
2696192,0.0063847023993730545,-72.11762237548828,0.0010873912833631039,0.012005362659692764,2.7986907958984375,72.08882904052734,72.1231689453125,115.71878,142.65042,805.5869140625
2824192,0.006254285573959351,-71.35801696777344,-0.0034723845310509205,0.011692583560943604,3.350172519683838,71.32527160644531,71.32415008544922,117.50293,146.23656,816.3377075195312
2952192,0.004354447592049837,-71.77435302734375,-0.002496819943189621,0.011732504703104496,3.031975746154785,71.7567138671875,71.76441192626953,119.14985,149.83992,817.5731201171875
3080192,0.006053853780031204,-73.28752899169922,0.0008342772489413619,0.01194444764405489,2.854001998901367,73.27682495117188,73.27088928222656,120.71351,153.50325,818.609130859375
3208192,0.005387639161199331,-72.98436737060547,-0.002867307048290968,0.011789335869252682,3.138810157775879,72.95718383789062,72.95448303222656,122.41124,157.33484,818.0919189453125
3336192,0.006400717422366142,-73.80223083496094,0.0024720311630517244,0.011996269226074219,2.742098808288574,73.78752899169922,73.78921508789062,124.04976,160.92468,829.8486328125
3464192,0.014235494658350945,-73.90550231933594,0.0017581302672624588,0.012141602113842964,2.712580919265747,73.86929321289062,73.88121032714844,125.56737,164.73195,823.694091796875
3592192,0.009316054172813892,-74.80099487304688,0.0024365356657654047,0.01254721824079752,2.7148749828338623,74.7777099609375,74.80042266845703,127.10948,168.3429,831.4951782226562
3720192,0.010289485566318035,-74.9649887084961,-0.006596097722649574,0.01237689983099699,3.435720205307007,74.95622253417969,74.95587921142578,128.66379,172.10905,835.9412841796875
3848192,0.006436463911086321,-74.75726318359375,0.00272580049932003,0.012780019082129002,2.837075710296631,74.72515106201172,74.75813293457031,130.11101,175.8006,842.458740234375
3976192,0.005758908577263355,-76.0521469116211,0.002399140503257513,0.012486542575061321,2.650968551635742,76.04962921142578,76.04246520996094,131.69223,179.28903,828.82763671875
4104192,0.00526817049831152,-76.8219223022461,-0.0009011421352624893,0.012648853473365307,2.8257689476013184,76.83306884765625,76.81695556640625,133.24675,182.68393,845.377197265625
4232192,0.016257140785455704,-77.4957504272461,0.0006618400220759213,0.012103340588510036,3.1097214221954346,77.49642181396484,77.52188873291016,134.893,185.8336,845.123779296875
4360192,0.0042131030932068825,-78.86235046386719,-0.0019974680617451668,0.012286622077226639,3.1728434562683105,78.87366485595703,78.87165069580078,136.462,189.02777,850.4892578125
4488192,0.015421056188642979,-79.63404846191406,0.0008594120154157281,0.01154247671365738,2.803062915802002,79.62499237060547,79.65445709228516,138.09373,192.01112,852.987060546875
4616192,0.011548483744263649,-80.56554412841797,-0.0008373145246878266,0.011202390305697918,3.0988588333129883,80.60929107666016,80.57147216796875,139.58374,194.84135,860.28759765625
4744192,0.010025007650256157,-81.39889526367188,0.00014896949869580567,0.010960004292428493,2.8605809211730957,81.41001892089844,81.41486358642578,141.18805,197.35963,856.5556640625
4872192,0.00855878833681345,-81.77129364013672,0.0036053452640771866,0.011024932377040386,2.7505602836608887,81.79206085205078,81.78028869628906,142.65833,200.44742,870.2984008789062
5000192,0.011472336947917938,-82.04508209228516,0.0017544485162943602,0.010988959111273289,3.0640101432800293,82.08770751953125,82.04420471191406,144.24515,203.36739,875.2268676757812
