Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
768000,0.010500668548047543,-1.9163198471069336,-0.0009688542340882123,0.006212516687810421,2.155951976776123,1.831170678138733,1.8292378187179565,32.086887,59.431583,5.1
896000,0.060292694717645645,-6.098941802978516,-0.001263981917873025,0.01786251924932003,2.0707616806030273,5.881476402282715,5.879192352294922,44.224873,71.484215,448.2
1024000,1.8559658527374268,-14.19219970703125,0.0004275862593203783,0.026693062856793404,1.9839813709259033,13.909614562988281,13.935426712036133,53.336678,81.01415,530.10004
1152000,0.102136991918087,-22.12014389038086,-0.00018830638146027923,0.029588814824819565,2.006364107131958,21.83547019958496,21.846542358398438,61.066536,88.6915,537.5
1280000,2.4706618785858154,-28.25035285949707,0.00041322506149299443,0.027987880632281303,1.985235571861267,28.064363479614258,28.0936279296875,67.768974,95.367775,541.60004
1408000,3.3408446311950684,-32.92821502685547,0.003612223546952009,0.028306618332862854,1.8723894357681274,32.696807861328125,32.68816375732422,74.17102,101.38349,548.7
1536000,0.09858693927526474,-36.478187561035156,0.001887791440822184,0.028393156826496124,1.9335124492645264,36.263916015625,36.25895690917969,80.234535,106.873634,553.9
1664000,16.666488647460938,-38.832550048828125,-0.0006682669627480209,0.0280196201056242,2.0238499641418457,38.67430877685547,38.68631362915039,86.00865,112.04759,549.3
1792000,6.599029541015625,-40.65911865234375,0.004033406265079975,0.029373222962021828,1.8626842498779297,40.564910888671875,40.561195373535156,91.51869,116.944374,563.8
1920000,6.933379173278809,-41.71101379394531,0.0021543456241488457,0.02829420380294323,1.9238591194152832,41.54020690917969,41.56376647949219,96.89772,121.76953,568.8
2048000,15.733415603637695,-42.7918701171875,0.0005170739605091512,0.02787061035633087,1.9814473390579224,42.67414855957031,42.659908294677734,101.88986,126.26192,576.60004
2176000,0.07986333221197128,-43.64738464355469,-0.00034971965942531824,0.02808460034430027,2.0124523639678955,43.50360107421875,43.498817443847656,106.839806,130.66737,576.3
2304000,25.045682907104492,-44.36937713623047,-0.0034822074230760336,0.027476243674755096,2.126735210418701,44.28483200073242,44.244781494140625,111.26627,134.95354,575.60004
2432000,0.07329526543617249,-45.019752502441406,0.0025067520327866077,0.027867887169122696,1.9100487232208252,44.90834045410156,44.95195770263672,115.815315,139.07259,582.60004
2560000,8.423498153686523,-45.42845916748047,0.0034172423183918,0.028056299313902855,1.8782005310058594,45.345802307128906,45.35246276855469,120.131226,143.08212,587.0
2688000,0.055950842797756195,-45.69502258300781,-0.004444371443241835,0.027483221143484116,2.161712169647217,45.582923889160156,45.60888671875,124.22083,147.04294,584.2
2816000,6.654635429382324,-46.15730285644531,0.00607135659083724,0.02797575667500496,1.7829779386520386,46.06071472167969,46.050418853759766,128.37688,150.89021,591.2
2944000,0.09603247046470642,-46.52753448486328,-0.0005838058423250914,0.028003878891468048,2.0208473205566406,46.40500259399414,46.379852294921875,132.20999,154.64476,593.7
