Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
641000,0.002099358942359686,-3.6704094409942627,0.0090630566701293,0.0027399305254220963,2.6922311782836914,3.6166083812713623,3.6162290573120117,30.832209,54.28,215.48526
642000,0.011863850988447666,-7.484820365905762,4.587036164593883e-05,0.002546042436733842,5.981983661651611,7.343933582305908,7.336463928222656,38.35031,63.611603,297.7834
643000,1.0692533254623413,-11.972960472106934,-0.0011090466286987066,0.003160623135045171,6.350894927978516,11.785892486572266,11.78519344329834,46.381535,73.501564,239.20605
644000,0.03300847113132477,-16.47439193725586,-0.000589487433899194,0.003940096590667963,6.1496124267578125,16.308515548706055,16.298118591308594,53.17228,82.078186,355.6268
645000,1.1376910209655762,-19.778087615966797,-0.000289343559416011,0.0040222820825874805,6.071935176849365,19.663631439208984,19.662220001220703,58.577,89.10054,334.49078
646000,1.3892457485198975,-23.307641983032227,-0.0015318908262997866,0.004167357925325632,6.367592811584473,23.101398468017578,23.10794448852539,63.705658,96.06059,373.29913
647000,0.059714458882808685,-25.632755279541016,0.0015305713750422,0.0039985161274671555,5.617215156555176,25.46014976501465,25.46971893310547,68.315994,102.826515,351.67044
648000,7.581707000732422,-26.967206954956055,0.00013408692029770464,0.0038280466105788946,5.964972496032715,26.873519897460938,26.887134552001953,72.43399,109.58053,334.04678
649000,2.6590681076049805,-27.88093376159668,-0.0019136613700538874,0.004113897681236267,6.465169906616211,27.77349853515625,27.77413558959961,75.67673,115.68787,341.16232
650000,4.332243919372559,-28.6512451171875,0.00018439421546645463,0.004087420646101236,5.954887390136719,28.52337074279785,28.519638061523438,79.39236,121.59934,366.09235
651000,8.65458869934082,-29.130842208862305,0.0004403919738251716,0.003830170026049018,5.8850202560424805,29.031593322753906,29.033607482910156,82.44365,127.11934,345.71518
652000,0.06356983631849289,-29.89792251586914,0.00021774506603833288,0.004123871214687824,5.947198867797852,29.75330924987793,29.742084503173828,85.13978,132.51636,351.7733
653000,13.078697204589844,-29.951366424560547,0.0015709911240264773,0.004317896906286478,5.636167526245117,29.88083267211914,29.8770751953125,87.85438,137.60977,374.73288
654000,0.061364252120256424,-30.079402923583984,-0.0001577890507178381,0.004064005799591541,6.038825988769531,30.002735137939453,30.024826049804688,90.524635,142.50493,351.43478
655000,4.049901008605957,-30.18844985961914,0.00026238997816108167,0.004184861667454243,5.937300205230713,30.131696701049805,30.126150131225586,93.074265,146.89642,363.2041
656000,0.05406386777758598,-30.13510513305664,0.0008549296180717647,0.004347562324255705,5.803354263305664,30.043914794921875,30.032169342041016,95.46343,151.71017,356.7396
657000,2.08737850189209,-30.127180099487305,0.00036538197309710085,0.0038740774616599083,5.9056854248046875,30.06084442138672,30.063838958740234,97.578674,156.34883,355.78427
658000,0.05383100360631943,-30.363250732421875,0.0005909349420107901,0.003917966969311237,5.849173069000244,30.291141510009766,30.29031753540039,99.77322,160.69221,345.96237
659000,4.184035778045654,-30.795284271240234,0.0011242423206567764,0.0040197414346039295,5.720319747924805,30.738548278808594,30.75310516357422,101.84884,165.26483,367.3762
660000,4.038349151611328,-30.623241424560547,-6.8076558818575e-05,0.004020696505904198,6.016931533813477,30.579620361328125,30.589136123657227,103.955666,169.55475,366.70593
661000,0.06016821414232254,-31.30829620361328,0.0004587625153362751,0.0039362357929348946,5.883451461791992,31.208709716796875,31.218490600585938,105.92791,174.00801,361.61325
662000,0.047999560832977295,-30.953819274902344,-0.0006733532063663006,0.0041618989780545235,6.161789894104004,30.878822326660156,30.866907119750977,107.914246,178.05122,370.46414
663000,0.05060054361820221,-31.041044235229492,-0.0006249513826332986,0.0037355294916778803,6.167299270629883,30.998809814453125,30.99419403076172,109.87215,182.43849,347.296
664000,0.2885762155056,-31.173219680786133,-0.0006400558049790561,0.0038543101400136948,6.166062355041504,31.06365966796875,31.081314086914062,111.96073,186.56494,369.45746
665000,0.11424078792333603,-30.619998931884766,7.110506703611463e-05,0.0037300046533346176,5.9809370040893555,30.53125,30.544113159179688,113.78575,190.58896,380.27664
666000,0.045886795967817307,-30.98410415649414,-0.0006855363608337939,0.004058279562741518,6.1689229011535645,30.89927864074707,30.894813537597656,115.61162,194.69653,370.8758
667000,8.39162826538086,-31.669109344482422,0.0003604814119171351,0.003862797748297453,5.906678676605225,31.694839477539062,31.678821563720703,117.31737,198.71596,376.9528
668000,0.06384080648422241,-31.55318832397461,-0.0006214453023858368,0.003750425297766924,6.1656999588012695,31.483366012573242,31.47915267944336,119.1382,202.70464,369.73874
669000,9.191474914550781,-32.18484115600586,-2.1687601758912933e-07,0.004060910549014807,6.000053405761719,32.20935821533203,32.226959228515625,121.07808,206.55586,367.9409
670000,0.06144087389111519,-32.36524963378906,-0.00049438705900684,0.0036988849751651287,6.133658409118652,32.3316650390625,32.32354736328125,122.779564,210.46024,377.34763
671000,0.034869562834501266,-32.735633850097656,-0.001211967901326716,0.0036016961093991995,6.336499214172363,32.72916793823242,32.73141098022461,124.23164,214.28664,372.18457
672000,4.49263858795166,-32.9145393371582,-0.0009176447056233883,0.003814020659774542,6.240597724914551,32.95262908935547,32.951263427734375,125.92864,217.92818,375.96442
673000,0.04209626466035843,-33.02134704589844,0.0005042820703238249,0.003757928032428026,5.865808486938477,32.99186325073242,32.990028381347656,127.45738,221.38127,383.37878
674000,4.214019775390625,-33.448333740234375,0.0007429225952364504,0.003165546106174588,5.765309810638428,33.450416564941406,33.44657897949219,128.86014,225.17113,376.7729
675000,0.042292069643735886,-33.50099182128906,-7.623429701197892e-05,0.0037081900518387556,6.0205583572387695,33.4793701171875,33.4666862487793,130.09334,228.7544,381.54865
676000,4.454034805297852,-33.65465545654297,0.000909744412638247,0.003576169954612851,5.745609283447266,33.69209289550781,33.679298400878906,131.18318,232.29787,374.56546
677000,0.034688763320446014,-33.93115234375,0.0014490874018520117,0.003994222730398178,5.637204170227051,33.8897705078125,33.89619445800781,132.2932,235.93639,391.99203
678000,4.533656120300293,-33.841861724853516,-0.0014269354287534952,0.0036929952912032604,6.38638973236084,33.84571075439453,33.83812713623047,133.25415,239.44783,381.23126
679000,0.04545678198337555,-34.08564758300781,0.0005850053275935352,0.0037509710527956486,5.844038963317871,34.039268493652344,34.026573181152344,134.2625,242.95996,395.4929
680000,8.880271911621094,-34.01885223388672,-0.00011616545089054853,0.003552919952198863,6.032695770263672,34.055389404296875,34.05345153808594,135.30417,246.56232,368.9813
681000,4.653435707092285,-34.412567138671875,4.227383396937512e-05,0.0034045567736029625,5.987583160400391,34.433311462402344,34.4392204284668,136.37973,249.79137,402.3292
682000,0.032753489911556244,-34.35404968261719,-2.7361489628674462e-05,0.0037577736657112837,6.007281303405762,34.33245849609375,34.33795928955078,137.58865,253.20457,384.20258
683000,0.02395443618297577,-34.81536102294922,0.0002855327620636672,0.0035692481324076653,5.920001983642578,34.78086853027344,34.77669906616211,138.57422,256.59335,389.48163
684000,4.580691814422607,-34.75731658935547,0.0007586055435240269,0.003929242957383394,5.806933403015137,34.762840270996094,34.775577545166016,139.63582,259.9083,384.31924
685000,9.071345329284668,-34.804176330566406,0.000857885112054646,0.003940485883504152,5.782289505004883,34.80696105957031,34.788848876953125,140.72478,263.16992,403.88028
686000,4.844174385070801,-34.84710693359375,0.0003615380555856973,0.004067881498485804,5.911123752593994,34.82769012451172,34.82410430908203,141.74347,266.18854,407.89243
687000,0.038078851997852325,-35.06735610961914,0.0008057111408561468,0.0035604462027549744,5.773705005645752,35.067054748535156,35.05963134765625,142.87033,269.51175,370.93365
688000,4.909682273864746,-35.174537658691406,0.0008208618382923305,0.003761621192097664,5.781779766082764,35.20869827270508,35.208099365234375,143.99324,272.96313,392.83725
689000,0.05979384481906891,-35.12165069580078,0.0007581713725812733,0.0034831769298762083,5.7823333740234375,35.07173156738281,35.06816101074219,144.9101,275.96774,396.2994
690000,0.02107715606689453,-35.273834228515625,0.0002883564156945795,0.0035278755240142345,5.9182634353637695,35.2947883605957,35.29116439819336,145.9404,279.3339,384.08978
691000,0.036121707409620285,-35.139808654785156,-5.131340731168166e-05,0.003419076558202505,6.015007972717285,35.11138153076172,35.10166549682617,147.071,282.5529,391.25742
692000,0.04333750903606415,-35.294044494628906,-0.0003426839830353856,0.0037831002846360207,6.090582847595215,35.26982498168945,35.26908874511719,148.27167,285.8265,385.82797
693000,9.515219688415527,-35.3744010925293,-0.0003071544342674315,0.0037909881211817265,6.081022262573242,35.389923095703125,35.39391326904297,149.44897,289.02197,395.3164
694000,0.025148063898086548,-35.59510803222656,-0.0006618743063881993,0.003671840066090226,6.1802568435668945,35.57978057861328,35.570247650146484,150.41992,292.33105,398.00195
695000,4.8709716796875,-35.21149444580078,0.00031491564004682004,0.003449672367423773,5.9087114334106445,35.24567413330078,35.25565719604492,151.63074,295.61435,393.40765
696000,0.023515865206718445,-35.38475799560547,-0.00089514214778319,0.003532176138833165,6.253425121307373,35.373687744140625,35.37245178222656,152.50764,298.6914,395.50058
697000,0.02269619330763817,-35.56956100463867,0.0002999266143888235,0.0032178591936826706,5.906793117523193,35.566673278808594,35.55931854248047,153.48357,301.73532,382.638
698000,0.035030558705329895,-35.51884078979492,0.0011323916260153055,0.003523924620822072,5.678656101226807,35.49858856201172,35.498573303222656,154.5278,304.5241,410.1695
699000,5.001977920532227,-35.48539733886719,0.0007849275134503841,0.0035866452381014824,5.781152725219727,35.49843215942383,35.488006591796875,155.56276,307.28735,399.78702
700000,0.04629090428352356,-35.46924591064453,0.00038644339656457305,0.0038847955875098705,5.900524139404297,35.46381378173828,35.46287536621094,156.5793,310.165,399.30225
701000,4.703657150268555,-35.53486633300781,0.001117057865485549,0.0041536614298820496,5.731066703796387,35.53350067138672,35.53729248046875,157.4531,312.79874,411.17334
702000,0.020055625587701797,-35.95845031738281,-0.0004534639301709831,0.004029400181025267,6.112538814544678,35.93035888671875,35.93441390991211,158.362,315.50363,409.9417
703000,4.820940971374512,-35.941322326660156,0.0008941598352976143,0.004016030579805374,5.777352333068848,35.96260452270508,35.96059799194336,159.3077,317.86945,409.81982
704000,0.03505996614694595,-36.02777862548828,0.0005502957501448691,0.004323400091379881,5.872716903686523,35.97166061401367,35.96324157714844,160.20583,320.32822,421.24045
705000,10.098804473876953,-36.060150146484375,-0.00033757329219952226,0.004244056064635515,6.079540252685547,36.10435485839844,36.09754943847656,161.06856,322.93158,417.78775
706000,0.026178497821092606,-36.074737548828125,-0.0005845777923241258,0.004113203380256891,6.142122268676758,36.055416107177734,36.05661392211914,161.97522,325.31357,415.81934
707000,4.924070835113525,-36.081939697265625,0.0004144144768361002,0.004001151770353317,5.896426200866699,36.06934356689453,36.07843780517578,163.08156,327.56055,421.28134
708000,0.07424479722976685,-35.89793395996094,8.84011824382469e-05,0.00417716009542346,5.978837013244629,35.888031005859375,35.885719299316406,164.15178,329.98532,418.9024
709000,4.889545917510986,-36.20195007324219,0.0002682566409930587,0.0038051416631788015,5.929501533508301,36.18938446044922,36.18860626220703,165.24413,332.45935,406.36835
710000,4.9498748779296875,-36.1793212890625,-0.0005870406166650355,0.0038091971073299646,6.154111385345459,36.20674133300781,36.209842681884766,166.17336,335.12195,396.90692
711000,0.022425303235650063,-36.13055419921875,-0.0014203953323885798,0.004166680388152599,6.340893745422363,36.085304260253906,36.092742919921875,166.95456,337.7101,407.90134
712000,5.16632080078125,-36.18984603881836,-0.000797791697550565,0.0036826254799962044,6.216636657714844,36.21405792236328,36.21492004394531,167.86946,340.18533,394.70807
713000,5.199862480163574,-36.35533142089844,-0.0005485413130372763,0.003826915053650737,6.143337726593018,36.306697845458984,36.30230712890625,168.48094,342.95993,405.48947
714000,0.04995188117027283,-36.281822204589844,-0.0008571376674808562,0.0043328190222382545,6.197824478149414,36.2463493347168,36.245643615722656,169.47847,345.28757,421.05576
