Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/source_action_matching_loss,Loss/cross_action_matching_loss,Loss/target_action_matching_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/actor_e2_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Eval/Return,Eval/Return_e2
11000,21.749374389648438,-77.71824645996094,7.968800067901611,0.12698358297348022,0.08283925801515579,0.009331680834293365,3.5297725844429806e-05,1.93482956092339e-05,3.005996040883474e-05,0.22589732706546783,-14.276202201843262,74.59324645996094,74.54954528808594,29.835821,61.70766,57.518093,27.4546,57.548775,55.0071,2.4995277,0.16766322
