Train/Steps,Loss/Loss_critic,Loss/Loss_abstract_critic,Loss/Loss_lax_bisimulation,Loss/Loss_transition,Loss/Loss_reward,Loss/Loss_actor,DHPG/Q_actual_mean,DHPG/Q_abstract_mean,DHPG/Value_equivalence,Norm/actor_model,Norm/critic_model,Norm/abstract_critic_model,Norm/state_encoder_model,Norm/action_encoder_model,Eval/Return
136192,0.8819278478622437,0.7776848077774048,0.4212741255760193,0.9202984571456909,0.023178517818450928,-19.768726348876953,5.940281867980957,12.144881248474121,6.2476806640625,41.056816,53.226906,26.700035,71.041985,40.089397,154.3828125
264192,2.8181872367858887,7.413129806518555,0.8199036121368408,1.2410799264907837,0.025055967271327972,-39.772247314453125,13.053849220275879,22.995283126831055,10.394308090209961,52.47263,72.30797,33.994778,126.723816,51.108273,205.9765625
392192,1.68551504611969,2.360830545425415,0.7846361994743347,1.2737997770309448,0.01906326785683632,-49.72786331176758,22.037670135498047,30.406593322753906,8.897424697875977,60.000294,85.15223,40.03631,189.79692,59.920708,366.90625
520192,3.266732931137085,6.303698539733887,2.9784629344940186,1.4336107969284058,0.02116737700998783,-66.62921905517578,29.501497268676758,37.94187927246094,8.993060111999512,66.05175,96.0052,44.5555,232.30104,67.76239,360.4453125
648192,7.355407238006592,13.388019561767578,4.532976150512695,1.6622304916381836,0.05645689740777016,-77.93254089355469,33.66312026977539,41.10437774658203,7.7540283203125,71.58256,103.55699,48.415794,262.22006,74.73452,462.109375
776192,2.506650447845459,2.4867734909057617,1.3952889442443848,1.535973310470581,0.005875208415091038,-80.48243713378906,43.431610107421875,44.423187255859375,3.6526639461517334,76.3966,109.972305,51.93272,288.39575,81.36282,395.03125
904192,1.7811615467071533,3.421025276184082,0.9076910018920898,1.9557409286499023,0.07304932177066803,-89.2869873046875,48.5756950378418,42.014137268066406,13.71847915649414,80.89325,116.654396,54.80305,314.247,87.102516,281.5234375
1032192,1.6790950298309326,4.436526298522949,1.7288932800292969,1.6112775802612305,0.011070646345615387,-98.88853454589844,51.16407775878906,54.25084686279297,5.408363342285156,84.792366,123.55808,57.576767,326.28116,92.46751,517.2265625
1160192,2.987947463989258,2.661081314086914,0.8648509383201599,2.1505329608917236,0.09805262833833694,-91.47769927978516,52.23734664916992,36.27642059326172,17.74338722229004,88.77469,129.42114,59.6332,337.67163,96.45759,503.7578125
1288192,1.8182274103164673,3.0385026931762695,1.1072678565979004,2.330362319946289,0.015097030438482761,-103.84675598144531,53.443721771240234,47.65281295776367,10.99352741241455,92.202774,135.05144,61.200146,348.36884,100.30815,512.390625
