Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
136192,0.009257450699806213,-1.1067309379577637,0.024294525384902954,0.014871704392135143,-0.6873358488082886,1.0820982456207275,1.0801066160202026,27.546335,52.126514,34.71875
264192,0.17440544068813324,-14.585622787475586,-0.012042107991874218,0.0725659504532814,1.023961067199707,14.278919219970703,14.281110763549805,42.01797,66.14416,610.2421875
392192,0.4659186601638794,-32.635536193847656,-0.008024731650948524,0.14523085951805115,1.1549404859542847,32.290138244628906,32.2707633972168,53.243473,77.563255,714.2421875
520192,0.4850131869316101,-48.477996826171875,0.0018691858276724815,0.17262662947177887,0.9332568049430847,48.070152282714844,48.106849670410156,62.557133,86.463776,735.28125
648192,0.4108949303627014,-55.92133331298828,0.011359747499227524,0.1700698435306549,0.9915096759796143,55.671287536621094,55.673702239990234,69.79559,93.791016,849.7109375
776192,0.5418968200683594,-59.58047103881836,-0.00988415814936161,0.17284666001796722,1.1392192840576172,59.32130432128906,59.31927490234375,76.298256,100.75835,850.9375
904192,0.3445018231868744,-62.38902282714844,0.019144896417856216,0.17607374489307404,0.9012324213981628,62.272972106933594,62.23849868774414,82.0389,107.37678,887.8828125
1032192,0.450050413608551,-63.959083557128906,-0.023828119039535522,0.17742128670215607,1.0498796701431274,63.86098861694336,63.833587646484375,87.12462,113.765434,897.234375
1160192,0.3837073743343353,-65.31593322753906,0.00815248116850853,0.18203814327716827,0.9417503476142883,65.17051696777344,65.1994857788086,91.90276,119.95775,973.7421875
1288192,0.4221002459526062,-66.95088195800781,0.006611566990613937,0.18060517311096191,0.9462411403656006,66.80484008789062,66.79499816894531,96.25824,126.01133,975.15625
1416192,0.28692856431007385,-68.43397521972656,-0.0016152122989296913,0.19020788371562958,1.0234096050262451,68.32078552246094,68.33375549316406,100.32728,131.8634,976.6640625
1544192,0.31638896465301514,-68.55765533447266,-0.01046881265938282,0.19140519201755524,1.0638396739959717,68.58485412597656,68.57395935058594,104.13821,137.54602,946.2734375
1672192,0.31155163049697876,-69.75576782226562,0.003575914539396763,0.1941797286272049,1.0819623470306396,69.74343872070312,69.79390716552734,107.65554,143.13239,936.40625
1800192,0.3497758209705353,-69.88383483886719,0.020016374066472054,0.1975366473197937,0.8372683525085449,69.8493423461914,69.84550476074219,111.06556,148.57637,973.9296875
1928192,0.2529933452606201,-70.66929626464844,0.019271263852715492,0.19904255867004395,0.9714579582214355,70.74566650390625,70.68402099609375,114.32496,153.84653,975.3125
2056192,0.3171513080596924,-70.99634552001953,0.020148184150457382,0.20308595895767212,0.8877955079078674,70.93305969238281,70.91241455078125,117.517044,158.95993,946.4453125
2184192,0.24922338128089905,-70.96501159667969,-0.018562747165560722,0.20423591136932373,1.0045126676559448,70.94813537597656,70.94985961914062,120.542336,163.9464,976.59375
2312192,0.2752533555030823,-71.72427368164062,-0.0075119901448488235,0.20678068697452545,0.9777716994285583,71.77055358886719,71.803466796875,123.5891,168.85344,976.6015625
2440192,0.25111591815948486,-72.04296112060547,0.002315123565495014,0.207579106092453,1.0365917682647705,72.17581939697266,72.15826416015625,126.55301,173.59534,975.6328125
2568192,0.26906856894493103,-72.19037628173828,-0.029295552521944046,0.21223583817481995,0.991234540939331,72.34144592285156,72.32603454589844,129.3939,178.25912,970.640625
