Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_mico,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,MICo/Online_dist,MICo/Target_dist,MICo/Norm_term,MICo/Angle_term,MICo/Rep_sq_norm,MICo/Grad_ratio,Norm/actor_model,Norm/critic_model,Norm/state_encoder_model,Norm/actor_head_model,Eval/Return
136192,0.00219836481846869,-0.696419358253479,0.005885136313736439,0.028495915234088898,0.0016700675478205085,-1.574741244316101,0.6917191743850708,0.6912457942962646,5.0082688331604,5.005615234375,4.925720691680908,0.0825481116771698,4.92572021484375,0.012072916142642498,28.818287,34.81874,16.527475,14.866929,5.262796878814697
264192,0.029306992888450623,-0.35368260741233826,-0.00010808683873619884,0.052961818873882294,0.00014941162953618914,2.748168706893921,0.3344126343727112,0.3346725106239319,3.19563627243042,3.1365442276000977,3.1101620197296143,0.0854741558432579,3.1101620197296143,0.0022943702060729265,41.83628,47.96758,24.235088,20.567053,4.8686981201171875
392192,0.04549604654312134,-0.2501927614212036,0.00023681813036091626,0.059282336384058,0.00020770591800101101,0.8782738447189331,0.24716949462890625,0.253265380859375,2.9374470710754395,2.862058639526367,2.851015567779541,0.086431123316288,2.85101580619812,0.0012273112079128623,47.919014,56.164757,30.265604,23.773888,6.501930236816406
520192,0.0073304022662341595,-0.1455400586128235,2.366351145610679e-05,0.06320562958717346,0.00010580875823507085,1.6244239807128906,0.13754712045192719,0.14159810543060303,2.7708113193511963,2.738590717315674,2.686868667602539,0.08394267410039902,2.686868667602539,0.0037483975756913424,52.203926,61.910095,34.507233,26.096258,5.341862201690674
648192,0.03351934254169464,-0.17631378769874573,-0.0024840389378368855,0.052552707493305206,0.0008690540562383831,4.8211565017700195,0.15365582704544067,0.15123820304870605,2.9364242553710938,2.846226692199707,2.850517749786377,0.08590680360794067,2.850517511367798,0.0017001836095005274,55.929604,67.72654,38.245407,28.466993,38.027366638183594
776192,0.13918109238147736,-1.9219598770141602,-0.0009062261669896543,0.12205315381288528,0.011209379881620407,2.1358397006988525,1.6870388984680176,1.684841513633728,3.8538684844970703,3.738231658935547,3.750669240951538,0.10319935530424118,3.750669240951538,0.0013592684408649802,59.581676,74.83118,41.688835,31.607306,152.61660766601562
904192,0.6013578176498413,-16.701902389526367,0.0036620807368308306,0.17905408143997192,0.027223002165555954,1.772304892539978,16.09644889831543,16.091445922851562,7.33111572265625,7.2192182540893555,7.217778205871582,0.11333772540092468,7.217778205871582,0.000716549577191472,64.55508,84.889336,44.68026,35.00915,486.93511962890625
1032192,0.36451810598373413,-25.28626251220703,-0.004828842356801033,0.3386247158050537,0.03605645149946213,2.125107765197754,24.66104507446289,24.65304946899414,8.79839038848877,8.816242218017578,8.677703857421875,0.12068648636341095,8.677703857421875,0.0007683841395191848,69.06932,91.82504,46.60349,37.357998,337.91363525390625
1160192,0.9176522493362427,-32.56026840209961,-0.012685339897871017,0.5740011930465698,0.03375067561864853,2.396608829498291,31.93275260925293,31.912410736083984,10.292739868164062,10.579668045043945,10.165326118469238,0.12741315364837646,10.165326118469238,0.000206643613637425,72.9435,97.76152,48.24376,39.58306,511.6412353515625
1288192,0.3729155957698822,-37.007423400878906,-0.009182079695165157,0.6148343682289124,0.031185247004032135,2.2414300441741943,36.4005241394043,36.38641357421875,11.684762954711914,12.038697242736816,11.555601119995117,0.1291618049144745,11.555601119995117,0.0008845995762385428,76.43558,102.649,49.87279,41.629047,590.8314819335938
1416192,0.3293169438838959,-41.18122482299805,-0.004608725197613239,0.7411038875579834,0.030274653807282448,2.0869522094726562,40.671051025390625,40.675086975097656,13.285638809204102,13.837507247924805,13.154327392578125,0.13131055235862732,13.154327392578125,0.0014337232569232583,79.88515,106.972694,51.368683,43.511105,621.6934204101562
