Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
136192,0.003716437378898263,-0.995602548122406,0.032257623970508575,0.014593653380870819,-1.1953375339508057,0.9828411340713501,0.9828961491584778,24.824522,50.531555,1.2109375
264192,0.23777031898498535,-14.312326431274414,-0.05420072749257088,0.0677323192358017,1.9807069301605225,13.937686920166016,13.930870056152344,41.756397,67.38054,490.1484375
392192,0.24232608079910278,-27.542423248291016,-0.010406343266367912,0.11974801123142242,1.0042510032653809,27.299449920654297,27.279438018798828,48.724808,76.006966,486.6015625
520192,0.18853940069675446,-34.07902908325195,-0.01242203637957573,0.11106385290622711,1.2421979904174805,33.86366653442383,33.86311721801758,54.99501,83.22675,517.3359375
648192,0.17073014378547668,-38.027313232421875,-0.002197873778641224,0.10243451595306396,1.0665761232376099,37.855960845947266,37.87883377075195,60.78323,90.06041,522.75
776192,0.14050719141960144,-40.389102935791016,-0.004077212885022163,0.0937119871377945,0.9750887155532837,40.25676727294922,40.25553894042969,66.334,96.49942,523.6484375
904192,0.16529181599617004,-42.01642608642578,0.001601686468347907,0.09353772550821304,0.9086583256721497,41.903038024902344,41.88225173950195,71.5168,102.73144,536.3828125
1032192,0.14386868476867676,-42.909446716308594,0.0028837346471846104,0.09023883193731308,1.019212245941162,42.76280975341797,42.772865295410156,76.52875,108.81672,540.953125
1160192,0.2231128215789795,-43.94337463378906,-0.009410122409462929,0.08738166838884354,1.130942463874817,43.856685638427734,43.868446350097656,81.31795,114.701866,545.3125
1288192,0.13606595993041992,-44.971229553222656,-0.0005554030649363995,0.08391539007425308,1.113196611404419,44.87342834472656,44.860984802246094,86.18861,120.47055,540.3359375
1416192,0.15245749056339264,-45.909454345703125,-0.003193431533873081,0.08236510306596756,0.9019198417663574,45.83079528808594,45.83914566040039,91.05639,126.0701,547.1328125
1544192,0.11428392678499222,-46.07960510253906,-0.006498395930975676,0.08144225925207138,1.0193874835968018,46.02185821533203,46.01268005371094,95.90837,131.42,547.3828125
1672192,0.13377907872200012,-46.63316345214844,0.009182672016322613,0.08078990876674652,0.9406927824020386,46.576133728027344,46.604042053222656,100.646126,136.72626,555.3828125
1800192,0.13905027508735657,-47.152069091796875,0.012245230376720428,0.0777917355298996,0.9681717753410339,47.0943603515625,47.11317443847656,105.503334,141.94667,562.96875
