Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_mico,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,MICo/Online_dist,MICo/Target_dist,MICo/Norm_term,MICo/Angle_term,MICo/Rep_sq_norm,MICo/Grad_ratio,Norm/actor_model,Norm/critic_model,Norm/state_encoder_model,Norm/actor_head_model,Eval/Return
136192,0.08467075973749161,-8.571060180664062,-0.0020547728054225445,0.08046125620603561,0.009138328954577446,3.1931328773498535,8.380760192871094,8.383035659790039,16.855213165283203,16.742923736572266,16.74245834350586,0.11275321990251541,16.74245834350586,0.004963451065123081,38.018917,41.623653,18.120201,19.850471,179.39122009277344
264192,0.13986504077911377,-27.804519653320312,0.009513524360954762,0.1855284571647644,0.019199257716536522,2.4777932167053223,27.65225601196289,27.637432098388672,23.27569580078125,23.42953109741211,23.15048599243164,0.12520937621593475,23.15048599243164,0.0038395326118916273,53.7262,57.66869,22.639444,25.564474,945.568115234375
392192,0.12301020324230194,-48.013511657714844,-0.008143721148371696,0.15957067906856537,0.018342461436986923,3.229198932647705,47.749595642089844,47.766578674316406,28.87390899658203,28.970172882080078,28.766719818115234,0.1071879118680954,28.766719818115234,0.00314412172883749,62.871384,66.83247,25.616999,29.420773,941.08447265625
520192,0.15180562436580658,-62.493980407714844,0.0032923915423452854,0.1598907709121704,0.015873389318585396,2.7512660026550293,62.24201202392578,62.27421188354492,31.403419494628906,31.4404354095459,31.310829162597656,0.09258891642093658,31.310829162597656,0.0024876242969185114,70.277824,73.29227,28.226894,32.85065,963.7522583007812
648192,0.18886879086494446,-73.95923614501953,-0.0026884316466748714,0.13055774569511414,0.011817128397524357,3.2075271606445312,73.75157928466797,73.7945556640625,32.098594665527344,32.112144470214844,32.01691436767578,0.081684410572052,32.016910552978516,0.0018470599316060543,76.91741,78.76525,30.669659,35.988224,869.2560424804688
776192,0.09120229631662369,-80.35186004638672,0.0018798536621034145,0.12127446383237839,0.009115133434534073,2.872110605239868,80.18843078613281,80.24555969238281,31.85342025756836,31.84801483154297,31.77776336669922,0.07565779983997345,31.77776336669922,0.0026276963762938976,82.9693,83.64678,33.001328,38.92204,966.2081298828125
904192,0.14121246337890625,-85.69644927978516,-0.0018869322957471013,0.13205936551094055,0.006700342521071434,3.4419302940368652,85.62372589111328,85.5899887084961,31.158401489257812,31.203022003173828,31.088829040527344,0.06957262009382248,31.08882713317871,0.002296942053362727,88.20082,88.14371,35.117336,41.55716,970.8397216796875
1032192,0.12916871905326843,-88.6480941772461,-0.002365897875279188,0.13425490260124207,0.006020829547196627,3.327157497406006,88.53241729736328,88.5985336303711,30.319015502929688,30.379396438598633,30.25249481201172,0.06652137637138367,30.25249481201172,0.001986216986551881,92.737404,92.20735,37.137707,44.110725,971.6607666015625
1160192,0.060070738196372986,-92.11384582519531,0.0014149030903354287,0.1185247004032135,0.0049530742689967155,2.7452356815338135,92.04313659667969,92.0267333984375,29.447635650634766,29.41152000427246,29.389713287353516,0.05792049318552017,29.389713287353516,0.004180221352726221,96.986534,96.22972,39.093605,46.474716,959.6822509765625
1288192,0.07802519202232361,-93.1890640258789,2.6483845431357622e-05,0.11604325473308563,0.004376058932393789,3.115402936935425,93.10794067382812,93.17579650878906,29.006885528564453,28.958858489990234,28.9500675201416,0.05681688338518143,28.950069427490234,0.0028863914776593447,101.01523,100.19183,40.997604,48.763897,970.7315673828125
1416192,0.1061653196811676,-93.88543701171875,0.00220205239020288,0.1226879209280014,0.00413850974291563,2.8269612789154053,93.80978393554688,93.81024169921875,28.588285446166992,28.57332992553711,28.5305233001709,0.05776233226060867,28.530521392822266,0.0018399266991764307,104.89754,103.86342,42.749523,50.89628,970.250732421875
1544192,0.06785379350185394,-94.97856140136719,-0.0021262960508465767,0.0942649245262146,0.003745276713743806,3.342231273651123,94.93699645996094,94.92847442626953,28.20766830444336,28.128496170043945,28.155372619628906,0.05229593440890312,28.155372619628906,0.004121510777622461,108.63288,107.479065,44.465927,52.90857,971.7791748046875
1672192,0.06948794424533844,-95.63031005859375,-0.0010150541784241796,0.10435459017753601,0.0035016383044421673,3.4075658321380615,95.57041931152344,95.57403564453125,27.485715866088867,27.448192596435547,27.434829711914062,0.050886206328868866,27.434829711914062,0.004363219253718853,112.06663,111.033646,46.105648,54.865555,970.7747802734375
1800192,0.03274695575237274,-96.2161865234375,0.0004970494192093611,0.09486839175224304,0.0033004044089466333,2.9353229999542236,96.1514663696289,96.14059448242188,26.96622085571289,26.879940032958984,26.918373107910156,0.04784553498029709,26.918376922607422,0.004825920332223177,115.399124,114.44171,47.664417,56.776524,972.173095703125
1928192,0.0761084109544754,-96.00692749023438,-0.0014953918289393187,0.10380175709724426,0.003250491339713335,3.426027774810791,95.93081665039062,95.9874496459961,26.54218292236328,26.536487579345703,26.491085052490234,0.051098331809043884,26.491085052490234,0.0029207677580416203,118.5098,117.74072,49.231247,58.549973,973.2424926757812
2056192,0.05951972305774689,-97.03553771972656,0.0007190520409494638,0.08159324526786804,0.0028324509039521217,2.902805805206299,96.98800659179688,97.00555419921875,25.53676414489746,25.465181350708008,25.49399185180664,0.042774029076099396,25.49399185180664,0.004282696172595024,121.325775,121.05535,50.72057,60.374542,970.7059326171875
2184192,0.06487032771110535,-96.72408294677734,0.0005044779973104596,0.10688845813274384,0.0025417336728423834,2.876798152923584,96.67159271240234,96.708984375,25.13250732421875,25.1524600982666,25.08490562438965,0.04760120064020157,25.08490753173828,0.002522383350878954,124.19189,124.07271,52.19431,62.210903,972.28173828125
2312192,0.021248670294880867,-97.33572387695312,0.0022149726282805204,0.06724873185157776,0.0026284160558134317,2.566342830657959,97.2948989868164,97.30368041992188,24.31056785583496,24.210262298583984,24.269512176513672,0.041054368019104004,24.269512176513672,0.006982890423387289,127.20535,127.16186,53.61048,63.774418,969.7219848632812
