Train/Steps,Loss/Loss_critic,Loss/Loss_abstract_critic,Loss/Loss_lax_bisimulation,Loss/Loss_transition,Loss/Loss_reward,Loss/Loss_actor,DHPG/Q_actual_mean,DHPG/Q_abstract_mean,DHPG/Value_equivalence,Norm/actor_model,Norm/critic_model,Norm/abstract_critic_model,Norm/state_encoder_model,Norm/action_encoder_model,Eval/Return
136192,0.08708137273788452,0.007053794804960489,0.2301117479801178,0.9545925855636597,0.0021353622432798147,-0.6424259543418884,0.45129770040512085,0.04344412684440613,0.4522203803062439,34.26358,38.105133,20.432587,62.221203,39.12826,35.47222137451172
264192,0.11190714687108994,0.15821048617362976,1.984683632850647,1.684099555015564,0.012881908565759659,-3.6427886486053467,1.2515833377838135,1.8631203174591064,2.1830759048461914,47.828625,55.77833,28.82758,86.58592,48.69687,109.79763793945312
392192,0.2954903841018677,0.1702658236026764,1.8472771644592285,1.651199221611023,0.03710945323109627,-6.443328857421875,3.818869113922119,2.615508556365967,3.2349095344543457,55.371605,69.8646,37.661045,100.81736,56.150112,174.77723693847656
520192,0.5830243825912476,0.15563900768756866,1.313680648803711,1.5645943880081177,0.0121528971940279,-9.88902473449707,5.678121566772461,3.3912179470062256,4.148281574249268,61.6104,80.30152,44.857693,110.85575,62.973186,144.58120727539062
648192,2.968261241912842,0.6960727572441101,2.1375741958618164,1.6632031202316284,0.013579142279922962,-24.473045349121094,16.55686378479004,5.903216361999512,10.764337539672852,68.36471,94.793396,51.463654,122.77127,70.18949,683.34765625
776192,3.7857255935668945,2.6928634643554688,3.6677746772766113,2.0436739921569824,0.040419790893793106,-59.48866271972656,39.99278259277344,17.224029541015625,23.02005386352539,74.22929,108.1581,58.924545,135.59964,77.13356,706.64990234375
904192,3.184431314468384,9.936056137084961,4.257889747619629,2.0700840950012207,0.024011220782995224,-90.20382690429688,54.51082992553711,35.844520568847656,19.091981887817383,78.1816,117.10557,64.98497,146.56166,82.79329,762.565185546875
1032192,2.551690101623535,6.599698066711426,4.0397210121154785,1.617936372756958,0.021538909524679184,-113.92438507080078,60.697662353515625,50.25999450683594,11.972941398620605,81.87302,123.079475,68.83061,157.1852,88.37085,829.2867431640625
1160192,2.1449880599975586,7.043505668640137,6.9156904220581055,1.7358579635620117,0.031271710991859436,-134.774658203125,68.19440460205078,66.38839721679688,6.12071418762207,85.54531,127.43649,71.754814,167.06789,93.9266,857.193603515625
1288192,1.2239431142807007,5.097023010253906,4.280150413513184,1.9585188627243042,0.018475467339158058,-134.61257934570312,69.6399917602539,67.1201171875,4.7720489501953125,88.896324,131.84792,74.5307,175.5972,99.46914,794.1858520507812
