Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,0.6158503293991089,-6.531422138214111,-0.012066048569977283,1.5990277528762817,0.3301703929901123,0.013536287471652031,0.017108594998717308,0.0776761844754219,1.1117976903915405,6.35487174987793,6.3582868576049805,45.466824,69.81147,33.81708,30.53667,31.465797,0.011681892909109592,1.6752899885177612,0.04561680927872658,2.1672844886779785,0.0,0.04697427153587341,0.0,0.09230919182300568,0.013773111626505852,2.1674318313598633,0.03341805189847946,0.13012342154979706,514.703125
264192,1.1763601303100586,-26.448240280151367,0.013366250321269035,2.5189335346221924,0.522797167301178,0.005537837743759155,0.005758969113230705,0.16125014424324036,0.8800867795944214,26.37950897216797,26.432472229003906,60.583992,94.13753,41.125393,37.854755,38.29869,0.012101585976779461,2.063520669937134,0.022385425865650177,3.0730702877044678,0.0,0.05380652844905853,0.0,0.11172843724489212,0.01058114878833294,3.04262113571167,0.016837503761053085,0.14203539490699768,613.5390625
392192,2.025826930999756,-38.17866516113281,0.009813286364078522,2.8491039276123047,0.573471188545227,0.009655306115746498,0.0025181814562529325,0.18203994631767273,1.0411269664764404,38.19483947753906,38.14879608154297,72.18833,110.1828,47.359577,45.26888,44.723137,0.003925899975001812,2.107111930847168,0.029914621263742447,3.2790324687957764,0.0,0.0541413351893425,0.0,0.11607076227664948,0.007158779539167881,3.2229678630828857,0.024931520223617554,0.14408093690872192,692.421875
520192,1.5170605182647705,-44.515506744384766,0.013035483658313751,2.693319082260132,0.5691366791725159,0.012693135999143124,0.0008397938217967749,0.18683728575706482,0.8266482353210449,44.54950714111328,44.55051040649414,82.06197,122.53981,53.069885,52.559372,50.602562,0.014918406493961811,2.1049246788024902,0.019338458776474,3.3241806030273438,0.0,0.054459743201732635,0.0,0.1380005180835724,0.005034229252487421,3.263974189758301,0.015696723014116287,0.1392534375190735,695.0234375
648192,1.4371918439865112,-49.2120246887207,0.0016563143581151962,2.635815382003784,0.5282629132270813,0.008965195156633854,0.0003673979954328388,0.19512082636356354,0.9914476871490479,49.3082160949707,49.201438903808594,91.21114,133.535,58.483307,59.384163,56.29646,0.010102322325110435,2.1207730770111084,0.03896724060177803,3.2737860679626465,0.0,0.05101528763771057,0.0,0.125359907746315,0.004699983634054661,3.2182159423828125,0.0394396036863327,0.13088220357894897,719.3671875
776192,1.9087326526641846,-53.81603240966797,0.018979983404278755,2.1725494861602783,0.5787568688392639,0.013560628518462181,0.0016325653996318579,0.20262956619262695,0.951709508895874,53.81747817993164,53.842716217041016,99.00019,143.60303,63.57751,65.935844,61.721626,0.004238911438733339,2.0324418544769287,0.019658904522657394,3.1990890502929688,0.0,0.048318229615688324,0.0,0.13088259100914001,0.0050354814156889915,3.149644374847412,0.015751931816339493,0.12114769965410233,907.6328125
904192,1.6723225116729736,-56.45441436767578,0.020240098237991333,2.5944504737854004,0.6400185823440552,0.010909407399594784,0.0002023623528657481,0.22135037183761597,1.013624906539917,56.42402648925781,56.43423843383789,106.33842,152.86052,68.11344,72.23755,66.85881,0.0035288361832499504,2.0622799396514893,0.012050877325236797,3.2663204669952393,0.0,0.05312027782201767,0.0,0.1216602697968483,0.00958668626844883,3.2278058528900146,0.013555433601140976,0.1187330037355423,909.796875
1032192,1.4993364810943604,-59.13059616088867,0.0035574063658714294,2.2450249195098877,0.5555981993675232,0.01691955327987671,0.0033365366980433464,0.22892342507839203,1.0543100833892822,59.24784469604492,59.206695556640625,113.02722,161.1725,72.44562,78.23618,71.68081,0.009705963544547558,1.973193883895874,0.008762964978814125,2.9898273944854736,0.0,0.05115535855293274,0.0,0.12000104784965515,0.004712077789008617,3.012575149536133,0.009552073664963245,0.1213781088590622,832.71875
1160192,1.8983232975006104,-61.56067657470703,0.024476148188114166,2.2331438064575195,0.5615856647491455,0.008780869655311108,0.00015034091484267265,0.239344522356987,0.9157091975212097,61.596519470214844,61.695037841796875,119.34711,168.61937,76.666046,84.07956,76.234,0.004420999437570572,2.071403980255127,0.016459371894598007,3.112597942352295,0.0,0.05393648147583008,0.0,0.12922786176204681,0.0016116889892145991,3.0757875442504883,0.015571189112961292,0.10701238363981247,869.8359375
1288192,1.9459595680236816,-63.817649841308594,-0.001870858483016491,1.843228816986084,0.38402259349823,0.006847292650490999,0.0027277953922748566,0.23814526200294495,0.9814854860305786,63.81305694580078,63.839508056640625,125.42614,175.6183,80.715454,89.552666,80.6439,0.001625464647077024,1.7322335243225098,0.023130349814891815,2.858893394470215,0.0,0.0464598573744297,0.0,0.10961082577705383,0.0038598026148974895,2.8712196350097656,0.019613951444625854,0.11740259826183319,935.734375
