Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,Loss/Critic_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,0.06983368843793869,-6.211030006408691,-0.0010618771193549037,0.0945771187543869,0.054363980889320374,0.0010546231642365456,2.6394924134365283e-05,1.3654491901397705,0.0059305215254426,3.27590274810791,6.1369099617004395,6.1034040451049805,38.10003,44.718338,31.63906,31.749205,31.383812,0.0038414408918470144,1.3034069538116455,0.0051020001992583275,1.3953287601470947,0.0,0.016301538795232773,0.0,0.024556417018175125,0.003717570099979639,1.3798658847808838,0.004848075099289417,0.030221562832593918,192.50057983398438
264192,0.07413715124130249,-18.928482055664062,-0.00026310645625926554,0.5729233622550964,0.3875492215156555,0.001213358948007226,0.00038609886541962624,10.551323890686035,0.00962566863745451,2.8768022060394287,18.863109588623047,18.894817352294922,52.011837,64.63056,35.74584,34.761436,35.124012,0.0023183519951999187,1.930084228515625,0.0034154956229031086,2.179145336151123,0.0,0.015210895799100399,0.0,0.02318345010280609,0.0021010120399296284,2.1880698204040527,0.002407119609415531,0.03056854009628296,735.1290283203125
392192,0.08765234798192978,-35.93047332763672,-0.006212934851646423,0.7097138166427612,0.47788098454475403,0.0011393672320991755,0.0006001766305416822,8.739513397216797,0.010946064256131649,3.3277111053466797,35.900474548339844,35.89057922363281,59.435787,74.79093,40.5212,38.447475,39.277924,0.003988715820014477,2.056211471557617,0.0034191240556538105,2.3698923587799072,0.0,0.02142895758152008,0.0,0.02185867540538311,0.0012316943611949682,2.380314350128174,0.0034827226772904396,0.031691521406173706,687.6903076171875
520192,0.11023734509944916,-43.69568634033203,-0.003684552852064371,0.6514037847518921,0.4484245777130127,0.0006850319332443178,0.0012328398879617453,13.605340003967285,0.009018635377287865,3.397339344024658,43.62986755371094,43.74003982543945,66.99881,82.31828,44.90009,42.662506,43.331055,0.000535595987457782,1.9876089096069336,0.00245846644975245,2.275085926055908,0.0,0.013555176556110382,0.0,0.020355436950922012,0.0006999056204222143,2.277015209197998,0.002155831316486001,0.022025058045983315,926.20849609375
648192,0.08738381415605545,-53.08104705810547,-0.0005790586583316326,0.6507503390312195,0.4389832019805908,0.0006073321565054357,0.0004280279972590506,13.181251525878906,0.008226598612964153,3.1645336151123047,53.0911865234375,53.066162109375,72.384224,88.51509,49.024845,46.92304,47.258507,0.0007722255541011691,1.9486994743347168,0.004705329425632954,2.2606563568115234,0.0,0.01131022535264492,0.0,0.018323523923754692,0.0019598014187067747,2.234792709350586,0.004389132373034954,0.03479733690619469,956.1788940429688
776192,0.10821035504341125,-61.41300964355469,0.0044362181797623634,0.6393996477127075,0.4336686432361603,0.0006601921049878001,0.0002356714685447514,12.254581451416016,0.009876230731606483,2.6682565212249756,61.36738967895508,61.34042739868164,77.92242,94.20762,52.751167,50.786472,50.932796,0.0020349377300590277,1.9352161884307861,0.00435487087816,2.220090389251709,0.0,0.010338876396417618,0.0,0.017181692644953728,0.0010739187709987164,2.2091307640075684,0.00354016269557178,0.021888338029384613,954.9700927734375
904192,0.11689002066850662,-68.22967529296875,-0.002475572284311056,0.6077671051025391,0.3924972116947174,0.0004443421494215727,0.0013599637895822525,10.22205924987793,0.008520472794771194,3.1200852394104004,68.13276672363281,68.19707489013672,83.00008,99.327194,56.302998,54.47075,54.527298,0.0005064865108579397,1.8292198181152344,0.0057776449248194695,2.0740790367126465,0.0,0.010542305186390877,0.0,0.014967774972319603,0.0037418699357658625,2.0775182247161865,0.005314315669238567,0.018585670739412308,939.6588134765625
1032192,0.12749123573303223,-73.08309936523438,0.00021120323799550533,0.5539712309837341,0.3798285722732544,0.0005724212969653308,0.00318718864582479,9.348583221435547,0.008150164969265461,3.052429676055908,73.05982971191406,73.05513763427734,87.755875,104.219765,59.64162,58.08031,57.89217,0.0011429283767938614,1.7963736057281494,0.0015215773601084948,2.033632278442383,0.0,0.012086695060133934,0.0,0.015371376648545265,0.00031155033502727747,2.0299227237701416,0.0013177632354199886,0.018421707674860954,960.2677612304688
1160192,0.07382933050394058,-77.03743743896484,-5.99171471549198e-05,0.5500345826148987,0.37896716594696045,0.00038460775977000594,0.0015075798146426678,9.168033599853516,0.007139306515455246,2.983142852783203,77.01853942871094,77.00980377197266,91.87235,108.81072,62.813786,61.684002,61.021957,0.003099774708971381,1.8029043674468994,0.002171844244003296,2.0055410861968994,0.0,0.013165054842829704,0.0,0.015386603772640228,0.0007258682744577527,2.011526107788086,0.0016137490747496486,0.018021240830421448,961.0066528320312
1288192,0.08615483343601227,-79.22419738769531,-0.0025740996934473515,0.535714864730835,0.3649313747882843,0.00047186342999339104,0.0015135719440877438,8.798994064331055,0.00630067428573966,3.5982885360717773,79.17135620117188,79.23860168457031,95.85974,113.25152,65.78329,65.14794,64.1261,0.0010202012490481138,1.753514051437378,0.002456081099808216,1.9870116710662842,0.0,0.011022842489182949,0.0,0.015368795953691006,0.0001397838641423732,1.9784936904907227,0.0023751670960336924,0.0210617333650589,960.2232666015625
