Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
768000,0.028527814894914627,-2.1371724605560303,-0.0016871329862624407,0.006558356340974569,2.257249355316162,2.015882968902588,2.0038435459136963,32.682068,60.904095,81.700005
896000,0.03513602539896965,-7.34771728515625,-0.0027977493591606617,0.018511127680540085,2.1511387825012207,7.147323131561279,7.130998611450195,42.66318,70.7596,353.0
1024000,1.287756085395813,-13.923595428466797,-0.0017087087035179138,0.02305481769144535,2.074115037918091,13.698541641235352,13.68974781036377,50.57546,79.01254,491.5
1152000,0.05353643000125885,-20.962055206298828,-0.0022766960319131613,0.027162158861756325,2.0838186740875244,20.708824157714844,20.729352951049805,58.26159,86.162674,511.30002
1280000,2.0185141563415527,-26.719623565673828,-0.0017860528314486146,0.02846294827759266,2.0627501010894775,26.52942657470703,26.541826248168945,65.02531,92.69827,525.8
1408000,3.023357391357422,-31.295879364013672,-0.0015260666841641068,0.02893652208149433,2.0527384281158447,31.058076858520508,31.046653747558594,71.50622,98.74696,537.60004
1536000,0.09664397686719894,-34.58005142211914,0.0016666038427501917,0.02836816944181919,1.9412509202957153,34.399654388427734,34.38764190673828,77.61257,104.39542,543.5
1664000,15.092305183410645,-36.88929748535156,-0.0012227279366925359,0.029720399528741837,2.0411410331726074,36.74047088623047,36.74403381347656,83.24027,109.7247,553.60004
1792000,5.1896891593933105,-39.06846618652344,0.005321246571838856,0.029701324179768562,1.8208414316177368,38.97303771972656,38.966636657714844,88.65866,114.79642,567.10004
1920000,6.696263313293457,-40.254493713378906,0.0035327598452568054,0.031140683218836784,1.8865548372268677,40.10504913330078,40.09165954589844,93.70724,119.76746,568.60004
2048000,15.719778060913086,-41.533058166503906,-0.0012122258776798844,0.03016919083893299,2.0401809215545654,41.3955078125,41.38233947753906,98.87352,124.43785,575.9
2176000,0.07539102435112,-42.6138916015625,0.0013033130671828985,0.030794009566307068,1.9576764106750488,42.46007537841797,42.46250915527344,103.9246,129.02682,580.7
2304000,23.494766235351562,-43.41344451904297,-0.0012997867306694388,0.031228773295879364,2.041621446609497,43.304412841796875,43.27912902832031,108.910965,133.3825,584.0
2432000,0.07466888427734375,-44.31923294067383,0.002040497725829482,0.03073897212743759,1.9336185455322266,44.218994140625,44.24769592285156,113.81985,137.59027,586.60004
2560000,7.728059768676758,-44.75727081298828,0.006733004003763199,0.031909290701150894,1.7889955043792725,44.68421936035156,44.681915283203125,118.56714,141.67772,590.10004
2688000,0.049049727618694305,-44.90162658691406,-0.003149398835375905,0.030624132603406906,2.1028404235839844,44.803199768066406,44.800411224365234,123.11999,145.64459,589.4
2816000,6.7144575119018555,-45.69034194946289,-0.00350313656963408,0.03163900971412659,2.110722064971924,45.576454162597656,45.574607849121094,127.64002,149.54688,593.7
2944000,0.09622013568878174,-45.833595275878906,0.004349617287516594,0.031330808997154236,1.8611712455749512,45.68178939819336,45.68001174926758,132.09161,153.34285,592.60004
3072000,9.357743263244629,-46.45183563232422,0.0022357129491865635,0.03083757683634758,1.9275003671646118,46.41826629638672,46.42218780517578,136.22488,157.0042,597.10004
3200000,10.105302810668945,-46.57026290893555,-0.002827899530529976,0.03037320449948311,2.0931050777435303,46.540809631347656,46.529502868652344,140.24863,160.54865,595.60004
3328000,0.045495033264160156,-47.144371032714844,-0.00041274953400716186,0.031597528606653214,2.0130627155303955,47.06395721435547,47.065399169921875,144.16454,164.05762,596.3
3456000,0.06820087134838104,-46.98118209838867,0.0007038568146526814,0.030971191823482513,1.9772738218307495,46.88861846923828,46.89628601074219,148.073,167.50452,600.7
3584000,0.07419826090335846,-47.51298522949219,-0.002930857939645648,0.030466226860880852,2.0962002277374268,47.46297073364258,47.456275939941406,152.00717,170.9263,597.7
3712000,0.05324646085500717,-47.53974914550781,0.0021684677340090275,0.031176550313830376,1.9304455518722534,47.517295837402344,47.51676940917969,155.58382,174.23566,599.4
3840000,0.08496998995542526,-47.137786865234375,-0.0007201285334303975,0.030529828742146492,2.023587703704834,47.07331848144531,47.062904357910156,159.22005,177.48456,603.4
3968000,0.09670019149780273,-47.456851959228516,0.00013274165394250304,0.030527405440807343,1.9956517219543457,47.42210006713867,47.39507293701172,162.6988,180.71983,605.3
4096000,18.112529754638672,-48.337486267089844,0.0017870248993858695,0.0301581509411335,1.9407448768615723,48.34923553466797,48.352901458740234,166.06116,183.80182,605.60004
4224000,0.0716356635093689,-48.284725189208984,0.0015635557938367128,0.030147142708301544,1.9481358528137207,48.25410461425781,48.23942565917969,169.54526,186.92317,607.3
4352000,28.79145050048828,-48.89234924316406,-0.003908501472324133,0.029545506462454796,2.1322875022888184,48.8831672668457,48.880828857421875,172.77315,189.96153,610.0
4480000,0.06595990061759949,-48.97175979614258,0.00419236533343792,0.029978834092617035,1.8601558208465576,49.007728576660156,49.00151443481445,176.08496,193.01741,611.3
4608000,0.05205303430557251,-49.401519775390625,-0.002719196490943432,0.029171235859394073,2.093214988708496,49.43724060058594,49.45231628417969,179.41805,195.98067,614.8
4736000,9.895787239074707,-49.88151931762695,-0.0013667615130543709,0.030254928395152092,2.0451748371124268,49.92572784423828,49.94950866699219,182.42342,198.88177,614.5
4864000,0.055507294833660126,-50.02252197265625,0.0024023514706641436,0.027636293321847916,1.9130725860595703,50.075748443603516,50.090423583984375,185.25266,201.71638,618.9
4992000,9.18482780456543,-50.30594253540039,-0.0005020494572818279,0.027712315320968628,2.0181164741516113,50.321189880371094,50.295265197753906,187.97319,204.56073,615.8
5120000,0.06981031596660614,-50.56011199951172,-0.0069815837778151035,0.02666555345058441,2.2618203163146973,50.59828186035156,50.59750747680664,190.76997,207.33911,615.7
