Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_mico,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,MICo/Online_dist,MICo/Target_dist,MICo/Norm_term,MICo/Angle_term,MICo/Rep_sq_norm,MICo/Grad_ratio,Norm/actor_model,Norm/critic_model,Norm/state_encoder_model,Norm/actor_head_model,Eval/Return
136192,1.0459718851052457e-06,-0.1743154376745224,0.0017377706244587898,0.00039812910836189985,0.0015756553038954735,-0.6184854507446289,0.1734076291322708,0.17357850074768066,5.398134708404541,5.392106056213379,5.335866928100586,0.062267206609249115,5.335866928100586,3.1087453365325928,18.311562,25.400913,10.143405,11.124163,0.0
264192,8.669582740594706e-08,-0.05773402377963066,4.553475446300581e-05,5.73045372220804e-06,7.689247286180034e-05,-0.13572238385677338,0.057641394436359406,0.05765461176633835,1.6455150842666626,1.6445636749267578,1.6212620735168457,0.02425314113497734,1.6212619543075562,0.6557268500328064,20.538628,25.524195,9.926483,14.155851,0.0
392192,3.635482359598541e-09,-0.016146870329976082,3.594870463530242e-07,2.2894749918123125e-07,4.6401110012084246e-06,0.40425777435302734,0.01615087315440178,0.016135523095726967,0.5075079798698425,0.507950484752655,0.4976624846458435,0.009845521301031113,0.4976624846458435,3.3631515502929688,24.285723,25.705286,10.158208,17.166367,0.0
520192,8.997989020542718e-10,-0.004874787293374538,5.949356562950925e-08,1.735172787675765e-07,8.204025903069123e-07,0.44283390045166016,0.004874228499829769,0.004879300016909838,0.1527685821056366,0.15306301414966583,0.14123480021953583,0.01153376791626215,0.14123481512069702,12.49617862701416,26.888184,25.702688,10.14833,18.8274,0.0
648192,1.2045400267501893e-11,-0.001460388069972396,4.435503058175527e-07,2.0130308087118465e-07,5.119842398926266e-07,-0.30768734216690063,0.0014605114702135324,0.0014640280278399587,0.04311240464448929,0.04319334402680397,0.031972113996744156,0.011140294373035431,0.03197211027145386,54.13106155395508,28.52795,25.703169,10.041466,19.98795,0.0
776192,1.405069671722714e-10,-0.00037332368083298206,7.630440279626782e-08,2.2189246351445036e-07,1.048237194822832e-07,-0.1958056390285492,0.00037250277819111943,0.00039803292020224035,0.008322466164827347,0.008178891614079475,0.0027802670374512672,0.005542200058698654,0.0027802670374512672,4.885144233703613,29.002426,25.70217,10.138502,20.32155,0.0
904192,1.3145917687751307e-10,-0.00011400899529689923,1.5474473968879465e-07,1.6309824957261299e-07,1.6500477784120449e-07,-0.4532199203968048,0.00013845627836417407,0.00011393450404284522,0.0030618328601121902,0.002811107551679015,0.0009173498256132007,0.0021444829180836678,0.0009173498256132007,45.23308563232422,29.02621,25.701967,10.465248,20.33066,0.0
1032192,2.389773712252463e-08,-0.00011802729568444192,-1.1025749699911103e-06,1.3216823390393984e-05,3.0764820166950813e-06,0.8509768843650818,0.00012012143270112574,0.0001337550493190065,0.028417088091373444,0.02437620796263218,0.022233109921216965,0.006183979567140341,0.022233109921216965,5.027872562408447,29.853064,26.696627,18.914536,24.592878,0.0
1160192,0.0005491169868037105,-0.006843801587820053,1.0641299468261423e-06,0.00043591795838437974,2.147708073607646e-06,-0.0017047859728336334,0.00655850674957037,0.006662912666797638,0.03968541696667671,0.03298044949769974,0.018695799633860588,0.020989619195461273,0.018695799633860588,0.004130233079195023,30.164827,27.213377,27.66316,27.60786,0.0
1288192,2.5583614842616953e-05,0.0016772373346611857,1.4972882127040066e-05,7.338554132729769e-05,1.3990171282785013e-05,-0.5641658306121826,-0.0016273108776658773,-0.0016740680439397693,0.1194210946559906,0.11150272190570831,0.09411121159791946,0.025309883058071136,0.09411121159791946,0.008984525687992573,33.315228,30.279697,40.601334,34.10486,0.0
