Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
641000,0.5998599529266357,-11.064146041870117,-0.03387763723731041,0.009236793965101242,0.00484279403463006,0.007468542084097862,0.02452549,2.694594144821167,0.6128483414649963,0.0026012067683041096,34.0238151550293,9.891205787658691,9.89490032196045,33.13174,54.73135,37.92226,40.4669,45.3826,44.25668,4.575207e-06
642000,0.14015640318393707,-21.46282958984375,-0.00216936063952744,0.01173839345574379,0.011989031918346882,0.11282992362976074,0.012733541,2.349461078643799,0.5940036773681641,0.0008764328667894006,23.475215911865234,21.26873016357422,21.28382682800293,59.368095,64.87582,44.951344,48.32881,63.999836,61.633404,0.0009632137
643000,0.1631646454334259,-18.592111587524414,0.00018826550513040274,0.016964267939329147,0.004549218807369471,0.02461685985326767,0.0204768,2.203672409057617,0.5192305445671082,0.00041436273022554815,20.545650482177734,18.465946197509766,18.4677677154541,69.38321,71.74319,54.132294,59.874107,84.00793,73.67498,0.0022052266
644000,0.1218746155500412,-13.494961738586426,-0.00038262014277279377,0.009581201709806919,0.01126727182418108,0.014590879902243614,0.009465812,1.4425294399261475,0.40155842900276184,0.00022852970869280398,22.67426872253418,13.4295072555542,13.441848754882812,75.68252,77.26484,61.47589,67.86674,99.95563,83.64939,3.7389134e-05
645000,0.25559866428375244,-9.750099182128906,8.309231634484604e-05,0.01210473570972681,0.00653146393597126,0.010221601463854313,0.008589691,1.47102689743042,0.369732528924942,0.00013330121873877943,20.376657485961914,9.6483154296875,9.644784927368164,80.3614,82.329315,64.53983,75.66654,109.1328,92.26041,0.010637726
646000,0.07703016698360443,-7.218148231506348,-0.0002878904342651367,0.014189067296683788,0.004815815482288599,0.003299322910606861,0.008266098,1.7473396062850952,0.3249717950820923,0.00012875407992396504,23.235971450805664,7.219144821166992,7.213252067565918,84.1831,87.309105,69.14611,83.38338,118.37723,100.0825,5.7714936e-07
647000,0.6052380800247192,-4.744576930999756,-3.7052766856504604e-05,0.007718116044998169,0.011402511037886143,0.025920715183019638,0.007942723,1.2821234464645386,0.2651434540748596,0.00010184072016272694,21.36383056640625,4.609837532043457,4.628268718719482,86.88823,91.437035,72.87763,87.48481,123.59833,106.9435,6.4633423e-06
648000,0.24536506831645966,-3.2711572647094727,-0.00028542077052406967,0.01785045489668846,0.004307635128498077,0.02762087993323803,0.017107978,1.068171501159668,0.253695011138916,0.00013348058564588428,23.138294219970703,3.218374252319336,3.2031545639038086,89.73052,96.90542,76.23237,90.52657,129.1285,114.06636,8.484057e-09
649000,0.09080913662910461,-3.1226205825805664,-0.00046146809472702444,0.018818076699972153,0.005493585951626301,0.006294063292443752,0.008963955,1.6675961017608643,0.23738597333431244,0.00011859922960866243,24.890987396240234,3.0749120712280273,3.0893890857696533,92.009056,102.05218,78.92341,93.36739,135.18307,121.267365,4.2252113e-06
650000,0.3399946689605713,-1.8408894538879395,0.0008789359708316624,0.006826648488640785,0.0016339439898729324,0.007152032572776079,0.0086435545,0.6868246793746948,0.2027190625667572,0.00018804562569130212,16.325942993164062,1.7436792850494385,1.7740720510482788,94.06056,107.37247,82.9798,96.895035,140.88744,127.84463,1.3904103e-07
