Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/source_action_matching_loss,Loss/cross_action_matching_loss,Loss/target_action_matching_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/actor_e2_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Eval/Return,Eval/Return_e2
641000,0.144106924533844,-64.97789001464844,6.434055805206299,0.10990294814109802,0.05169378221035004,0.07608842104673386,3.4336360840825364e-05,3.2852552976692095e-05,2.7935198886552826e-05,0.18220919370651245,-14.31136703491211,62.350067138671875,62.36571502685547,29.6982,66.44461,57.987587,27.450638,59.463036,59.31479,2.1719815e-08,9.808699e-10
642000,100.84169006347656,-168.35989379882812,11.031171798706055,0.20981818437576294,0.021522346884012222,0.02497800439596176,2.4396729713771492e-05,2.325142668269109e-05,2.617576865304727e-05,0.3118892014026642,-14.368880271911621,163.8743896484375,164.100830078125,34.034317,81.51384,70.22414,29.83296,71.43373,71.00116,4.4191143e-08,7.1083694e-10
643000,249.3605194091797,-255.2244873046875,11.046211242675781,0.36321285367012024,0.018338264897465706,0.08742965012788773,3.134763755952008e-05,2.318154656677507e-05,1.6182308172574267e-05,0.3130849301815033,-14.281838417053223,250.98509216308594,250.918701171875,40.475376,94.47073,81.098785,40.48736,81.711365,81.18208,1.2094716e-08,3.1978347e-11
644000,367.0003662109375,-312.0617980957031,11.052038192749023,0.27562832832336426,0.11382914334535599,0.048476144671440125,5.5587752285646275e-05,2.3992772185010836e-05,1.5534425983787514e-05,0.3130483329296112,-14.304571151733398,307.84197998046875,307.948974609375,46.57416,105.43177,91.444,49.30861,91.623405,90.58705,3.540324e-08,1.1181265e-07
645000,464.1385803222656,-349.2337951660156,11.024157524108887,0.13592465221881866,0.02994997799396515,0.008910488337278366,3.511927570798434e-05,2.3802318537491374e-05,1.5337946024374105e-05,0.3121514618396759,-14.316692352294922,344.9512939453125,344.9602966308594,56.21001,115.17972,101.132866,54.744617,101.10666,99.73531,7.586953e-08,3.7914196e-11
646000,0.5547382831573486,-372.7456359863281,10.99777889251709,0.12428370118141174,0.15174198150634766,0.010366279631853104,4.191936750430614e-05,2.5111896320595406e-05,1.5876847101026215e-05,0.3119628131389618,-14.253494262695312,368.4898986816406,368.4471435546875,68.42396,123.682846,110.06457,58.14495,109.814674,108.25832,1.9764785e-08,6.460598e-11
