Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_mico,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,MICo/Online_dist,MICo/Target_dist,MICo/Norm_term,MICo/Angle_term,MICo/Rep_sq_norm,MICo/Grad_ratio,Norm/actor_model,Norm/critic_model,Norm/state_encoder_model,Norm/actor_head_model,Eval/Return
136192,0.8216133117675781,-23.713111877441406,-0.00030088587664067745,0.8759174346923828,0.021044563502073288,1.0110368728637695,23.46146011352539,23.479738235473633,20.787071228027344,21.238723754882812,20.652244567871094,0.13482776284217834,20.652244567871094,0.0004250001802574843,41.63973,63.97153,16.72633,17.7886,296.3828125
264192,6.427729606628418,-41.30170440673828,0.002235352760180831,0.9647945761680603,0.027765752747654915,0.8829139471054077,41.049217224121094,41.00303649902344,22.788902282714844,23.374420166015625,22.652748107910156,0.13615456223487854,22.652748107910156,6.012821177137084e-05,54.56422,76.28756,20.658945,22.082306,311.734375
392192,1.4759302139282227,-52.445343017578125,-0.0008880597306415439,1.0402228832244873,0.023319978266954422,0.8942388296127319,52.24163055419922,52.2437744140625,23.78302574157715,24.519241333007812,23.647451400756836,0.13557292520999908,23.64745330810547,0.00019565774709917605,63.52745,85.88858,23.84181,25.113136,500.375
520192,3.21108078956604,-58.64509963989258,0.0011453067418187857,1.010496735572815,0.017861081287264824,0.9795821309089661,58.40330123901367,58.467552185058594,25.336284637451172,25.98996353149414,25.205080032348633,0.1312035322189331,25.205080032348633,5.820007572765462e-05,70.86119,94.66551,26.792965,27.636034,502.7421875
648192,10.194435119628906,-59.421722412109375,0.0016728797927498817,1.0362982749938965,0.01676100306212902,0.8913159370422363,59.21983337402344,59.20508575439453,25.989395141601562,26.71783447265625,25.857215881347656,0.1321791410446167,25.85721778869629,8.831122249830514e-05,77.11368,102.446686,29.41312,29.808708,613.765625
776192,1.4438211917877197,-62.823020935058594,0.004681670572608709,1.0147607326507568,0.016476161777973175,0.8143566846847534,62.659706115722656,62.660484313964844,26.727699279785156,27.431873321533203,26.597091674804688,0.13060668110847473,26.597091674804688,5.727138704969548e-05,82.67135,109.91295,31.874796,31.88964,476.2109375
904192,0.32313886284828186,-65.48536682128906,0.005273003131151199,0.9600423574447632,0.01532253623008728,0.6019387245178223,65.39578247070312,65.4198226928711,27.36676597595215,28.004581451416016,27.23702049255371,0.1297459900379181,27.237018585205078,0.0007809717790223658,87.67047,117.08292,34.21848,33.866467,508.296875
1032192,0.6755001544952393,-66.18659210205078,-0.0004740568110719323,0.9811820387840271,0.015391950495541096,1.0185197591781616,65.99932861328125,66.0623779296875,27.861804962158203,28.484661102294922,27.732799530029297,0.12900586426258087,27.732799530029297,0.0003038628783542663,92.34075,123.90725,36.39946,35.72998,581.578125
1160192,0.39630821347236633,-72.16539764404297,0.00038187101017683744,0.9639396667480469,0.01802644692361355,0.9352177381515503,71.90023040771484,71.9342041015625,28.419923782348633,28.924636840820312,28.29459571838379,0.12532749772071838,28.294597625732422,0.0008830266306176782,96.7523,130.37154,38.324238,37.548725,649.4296875
1288192,0.6659821271896362,-75.3415298461914,-0.0016951209399849176,0.9298944473266602,0.017804710194468498,1.1027899980545044,75.05107879638672,75.06492614746094,28.191997528076172,28.697463989257812,28.06542205810547,0.12657663226127625,28.06542205810547,0.0003532966657076031,100.81107,136.56226,40.253403,39.216244,729.5390625
1416192,0.5684683322906494,-77.81661224365234,0.0006277398206293583,0.9307114481925964,0.01692075841128826,0.9789907336235046,77.50553131103516,77.53850555419922,28.078556060791016,28.580965042114258,27.95317268371582,0.1253843903541565,27.95317268371582,0.00043890971574001014,104.95648,142.50664,42.105522,40.851543,699.4765625
1544192,0.5102189779281616,-82.94830322265625,0.0018921487499028444,0.8547583818435669,0.015927046537399292,0.9399042725563049,82.7720947265625,82.69757080078125,27.681312561035156,28.0333194732666,27.560632705688477,0.12067916989326477,27.560632705688477,0.0012690761359408498,108.54845,148.25418,43.86814,42.543087,768.109375
1672192,0.33855491876602173,-82.41860961914062,-7.152569014579058e-05,0.8903329372406006,0.014185870997607708,1.0667088031768799,82.14921569824219,82.17850494384766,27.184938430786133,27.63791275024414,27.062068939208984,0.12287118285894394,27.06206703186035,0.0007345956983044744,112.22081,153.98749,45.685673,44.02865,822.84375
1800192,0.5783784985542297,-86.05908203125,0.0025799600407481194,0.7579491138458252,0.013497515581548214,0.8003117442131042,85.85684967041016,85.84518432617188,26.25799560546875,26.555774688720703,26.136756896972656,0.1212380975484848,26.13675880432129,0.0013608934823423624,115.931984,159.30821,47.39844,45.51275,799.7890625
1928192,0.17595252394676208,-86.41361236572266,0.0016292094951495528,0.7944790720939636,0.012319826520979404,0.9889909029006958,86.18634796142578,86.17919921875,25.886924743652344,26.15172576904297,25.767337799072266,0.11958637833595276,25.767337799072266,0.003257863922044635,119.44548,164.60045,49.27289,46.933243,841.265625
2056192,0.2402367740869522,-86.68488311767578,-0.0025037527084350586,0.7745652198791504,0.01113418210297823,1.196329116821289,86.45748901367188,86.49765014648438,25.080455780029297,25.42061996459961,24.958845138549805,0.12160994112491608,24.958845138549805,0.002811338985338807,122.76694,169.7133,51.209656,48.327675,836.296875
2184192,0.3171996474266052,-89.87641906738281,0.0030852477066218853,0.6759222745895386,0.01062498427927494,0.7287277579307556,89.61788940429688,89.71385192871094,23.532203674316406,23.85007667541504,23.416240692138672,0.11596424877643585,23.416240692138672,0.002052618656307459,125.825645,174.61172,53.411327,49.69266,804.984375
2312192,0.5695828199386597,-88.85905456542969,-0.0031686401925981045,0.7302494049072266,0.010056626051664352,1.3663544654846191,88.58474731445312,88.57769775390625,22.975013732910156,23.348896026611328,22.85662269592285,0.11839184165000916,22.85662078857422,0.0006312653422355652,128.87126,179.35033,55.47471,51.018726,884.7109375
2440192,0.14180344343185425,-93.97358703613281,0.00521505530923605,0.5228240489959717,0.008572790771722794,0.45554640889167786,93.83131408691406,93.84125518798828,21.06312370300293,21.123291015625,20.956104278564453,0.10701796412467957,20.956104278564453,0.0038931798189878464,131.74768,184.15245,57.827187,52.280018,898.0703125
2568192,0.14615848660469055,-90.63159942626953,0.0007950592553243041,0.6227301359176636,0.008913938887417316,0.8574581146240234,90.43409729003906,90.40238952636719,20.589746475219727,20.935632705688477,20.477489471435547,0.11225742101669312,20.477489471435547,0.002012457000091672,134.56143,188.65182,60.298676,53.48109,890.3984375
2696192,0.1077040433883667,-90.94163513183594,0.0014461330138146877,0.6031473875045776,0.008189932443201542,0.9105481505393982,90.75659942626953,90.74757385253906,19.311141967773438,19.659915924072266,19.19989013671875,0.11125345528125763,19.19989013671875,0.0036862182896584272,137.39838,193.18243,63.077847,54.77878,850.1875
2824192,0.18260176479816437,-92.4217300415039,0.0009502272587269545,0.5527598857879639,0.007591827306896448,0.9041323661804199,92.19062042236328,92.2164535522461,18.412010192871094,18.665315628051758,18.302635192871094,0.1093735545873642,18.302635192871094,0.0016147553687915206,140.0467,197.68423,65.51323,55.94554,888.609375
2952192,0.3188572824001312,-91.05126953125,-0.0024517441634088755,0.6384024024009705,0.007599168457090855,1.2979936599731445,90.76026916503906,90.83021545410156,18.344589233398438,18.729625701904297,18.232213973999023,0.11237625777721405,18.232213973999023,0.0003679780929815024,142.57182,201.93657,67.57945,56.98002,875.2109375
