Train/Steps,Loss/Loss_critic,Loss/Loss_abstract_critic,Loss/Loss_lax_bisimulation,Loss/Loss_transition,Loss/Loss_reward,Loss/Loss_actor,DHPG/Q_actual_mean,DHPG/Q_abstract_mean,DHPG/Value_equivalence,Norm/actor_model,Norm/critic_model,Norm/abstract_critic_model,Norm/state_encoder_model,Norm/action_encoder_model,Eval/Return
136192,6.05007266998291,7.464430809020996,1.1414015293121338,2.0268702507019043,0.10274767130613327,-27.579374313354492,15.215375900268555,11.755141258239746,4.673183441162109,43.613163,65.468994,24.886795,70.03516,39.56037,623.5625
264192,15.171737670898438,10.960359573364258,2.7128586769104004,1.811572551727295,0.07725371420383453,-78.14445495605469,41.655731201171875,38.25484085083008,12.143860816955566,58.318565,91.14687,31.614582,98.1075,54.749237,769.0390625
392192,12.424538612365723,7.4083685874938965,6.399269104003906,1.6838314533233643,0.06337353587150574,-110.57940673828125,55.792572021484375,52.07353973388672,14.082799911499023,67.602684,108.84906,36.589504,113.257515,65.58777,787.359375
520192,9.58334732055664,7.940059661865234,4.474040985107422,1.5226562023162842,0.058483876287937164,-142.315673828125,73.35590362548828,69.95697784423828,12.96142864227295,74.716606,121.07938,40.8248,123.94396,74.360176,859.1875
648192,7.208010673522949,6.051034927368164,7.622799873352051,1.5467147827148438,0.05097929388284683,-163.20791625976562,81.26496887207031,80.98812866210938,8.55483627319336,80.593285,129.26114,43.92394,133.79453,81.82741,842.5546875
776192,6.298142433166504,4.27691650390625,4.621301651000977,1.5264590978622437,0.05319490656256676,-175.44117736816406,87.086181640625,85.15634155273438,8.308662414550781,85.655,135.64706,46.512287,142.83269,88.741974,897.7421875
904192,4.3319597244262695,3.289536476135254,4.417030334472656,1.464803695678711,0.03148752078413963,-182.99560546875,91.301513671875,89.32035827636719,6.710611343383789,90.06819,140.962,48.672306,150.88069,95.25279,889.3359375
1032192,5.554734230041504,5.622647762298584,3.9038007259368896,1.5068153142929077,0.06453210115432739,-183.7523651123047,93.39457702636719,91.65644836425781,5.2911295890808105,94.20348,145.96921,50.75532,157.93965,101.17501,912.125
1160192,7.56870174407959,5.249378204345703,5.344964027404785,1.4888246059417725,0.04357405751943588,-190.01296997070312,94.15711975097656,92.33659362792969,5.7597761154174805,98.14111,150.35953,52.820206,164.35646,106.63262,926.5078125
1288192,3.6481070518493652,5.1315202713012695,3.384019136428833,1.3761823177337646,0.0295731034129858,-190.39718627929688,95.74627685546875,94.0963363647461,5.3436808586120605,101.673195,154.30669,54.533962,170.55994,111.77975,951.328125
1416192,2.5857608318328857,3.271160364151001,2.793869972229004,1.2713899612426758,0.051731571555137634,-193.66802978515625,97.00616455078125,96.26588439941406,4.665649890899658,104.93849,157.98056,56.15608,176.3185,116.72685,937.2578125
1544192,4.026378631591797,4.9843034744262695,4.263493537902832,1.3059686422348022,0.06566428393125534,-193.7218017578125,96.47575378417969,94.64557647705078,4.914876937866211,108.11836,161.52434,57.87843,181.7196,121.644966,947.953125
1672192,2.739271879196167,3.0651233196258545,2.4373722076416016,1.2923355102539062,0.015588823705911636,-192.73553466796875,98.87449645996094,95.15711975097656,5.899497985839844,111.2333,164.8934,59.43029,186.7629,126.16892,961.5234375
1800192,3.2194292545318604,3.3422305583953857,2.300548553466797,1.2241215705871582,0.005545478314161301,-194.58206176757812,96.8846206665039,95.87647247314453,4.898155689239502,113.97186,168.10074,61.050274,191.44691,130.55609,944.3359375
1928192,4.051191329956055,1.5941189527511597,2.6889872550964355,1.0659799575805664,0.011575662530958652,-196.90679931640625,99.9250717163086,97.48611450195312,3.728854179382324,116.75148,171.29932,62.831528,195.86125,134.78403,895.6796875
2056192,3.1382834911346436,2.936370611190796,2.65130352973938,1.1595070362091064,0.027751829475164413,-196.47177124023438,98.01445007324219,96.15469360351562,4.585988998413086,119.41994,174.40456,64.59197,199.8709,138.78012,963.828125
2184192,3.1064343452453613,2.595221996307373,1.912269115447998,1.1262253522872925,0.021124672144651413,-198.4747314453125,100.82463836669922,97.38557434082031,4.11541748046875,122.17065,177.43091,66.07604,203.87619,142.73264,954.671875
2312192,1.3586792945861816,1.778230905532837,4.041852951049805,1.129991054534912,0.03605154901742935,-195.187255859375,100.67906188964844,98.17445373535156,4.137294769287109,124.600914,180.288,67.44681,207.8877,146.66827,969.59375
2440192,3.0396995544433594,2.6204915046691895,3.081857204437256,1.0369184017181396,0.019157618284225464,-195.96578979492188,100.07528686523438,97.87593841552734,3.8139264583587646,127.05356,183.17253,68.83805,211.85576,150.50615,954.953125
2568192,1.9759149551391602,1.566756010055542,1.889436960220337,1.1206129789352417,0.014038728550076485,-196.44525146484375,99.34710693359375,97.47260284423828,4.092379570007324,129.30992,185.92659,70.29796,215.49844,154.27763,936.390625
2696192,2.2855703830718994,1.648085117340088,1.294857382774353,1.0729148387908936,0.01643609255552292,-199.0565643310547,99.14579772949219,98.313232421875,3.214698314666748,131.62318,188.58034,71.71689,219.11615,157.97902,941.0546875
2824192,2.1774051189422607,2.6710917949676514,2.9578330516815186,1.013564109802246,0.02832341380417347,-195.761962890625,99.42561340332031,98.02812194824219,3.0085959434509277,133.71092,191.1817,73.26363,222.5084,161.58539,947.546875
2952192,1.387281894683838,1.1762322187423706,1.735899806022644,0.9915633201599121,0.013925323262810707,-199.06539916992188,100.1905517578125,98.80668640136719,3.002230167388916,135.88313,193.96263,74.78872,225.993,165.13817,955.2734375
3080192,1.7040069103240967,5.177809715270996,1.8265451192855835,0.9658619165420532,0.0206892229616642,-196.54434204101562,99.76541900634766,100.52227020263672,2.5869226455688477,137.82503,196.68327,76.20471,229.51326,168.59692,943.1328125
3208192,1.5515024662017822,1.1057385206222534,1.7802776098251343,0.8869377374649048,0.006530605256557465,-197.15054321289062,99.27904510498047,97.46821594238281,3.1615443229675293,139.7162,199.17766,77.77138,232.86008,172.00012,907.1875
3336192,2.6378512382507324,1.3981897830963135,1.4695533514022827,0.8929324150085449,0.03438007831573486,-197.6106719970703,100.0969009399414,98.44908905029297,2.5108046531677246,141.49158,201.6791,79.22682,236.15701,175.36166,965.765625
3464192,1.9519519805908203,1.7658841609954834,2.198333263397217,0.8512128591537476,0.026402147486805916,-199.66726684570312,99.57963562011719,97.62379455566406,3.0706677436828613,143.28986,204.23799,80.5946,239.52283,178.51979,958.125
3592192,1.1147992610931396,2.2341089248657227,1.6795718669891357,0.7851343154907227,0.018884912133216858,-196.29046630859375,99.9857177734375,98.99669647216797,2.3739004135131836,145.04016,206.58095,82.11199,242.58525,181.66498,960.28125
3720192,1.422873616218567,2.9719390869140625,0.8586058616638184,0.7735583186149597,0.01787930354475975,-199.16094970703125,99.56741333007812,98.06492614746094,2.750138282775879,146.76334,209.09564,83.52653,245.80031,184.85199,964.859375
3848192,1.3767788410186768,1.4854679107666016,1.300783395767212,0.8083047866821289,0.002444041194394231,-197.3961639404297,99.62549591064453,97.85508728027344,2.92860746383667,148.34634,211.69162,85.039955,248.90622,187.84135,931.078125
3976192,0.7810778021812439,1.5301501750946045,1.1799676418304443,0.6917327642440796,0.030578147619962692,-197.96664428710938,99.69102478027344,97.67090606689453,2.9698777198791504,149.91893,214.13431,86.51592,251.88794,190.93288,965.5703125
4104192,0.7286630868911743,1.3932480812072754,1.9633339643478394,0.5617955923080444,0.023176375776529312,-198.3252410888672,101.03279113769531,98.13198852539062,2.939805507659912,151.47742,215.97757,88.0336,254.48923,193.67456,963.84375
4232192,0.4286201000213623,0.9964194893836975,0.7665734887123108,0.5140545964241028,0.004415411502122879,-198.93328857421875,100.90489959716797,98.18072509765625,3.3144209384918213,152.86162,217.4291,89.55613,256.70847,196.31982,950.1015625
4360192,0.40806180238723755,0.7172503471374512,0.8790924549102783,0.42830991744995117,0.006614175159484148,-200.03009033203125,101.41238403320312,97.0933837890625,4.105118751525879,153.84026,218.66061,91.0966,258.80377,198.79549,965.8828125
4488192,0.3168531358242035,0.3164108097553253,0.6894505023956299,0.2938803434371948,0.001530737616121769,-200.55751037597656,101.78382110595703,98.13327026367188,3.6800808906555176,154.82361,219.8655,92.35029,261.11087,200.95831,911.75
4616192,0.37521839141845703,0.6642075777053833,0.35803312063217163,0.12711596488952637,0.022316716611385345,-200.41236877441406,101.46928405761719,98.68266296386719,3.068547010421753,155.99336,220.98247,93.60453,263.65924,202.89447,895.0078125
4744192,0.29748088121414185,0.48447415232658386,0.3839222192764282,0.06614773720502853,0.021546369418501854,-200.10421752929688,101.23884582519531,98.92937469482422,2.7574524879455566,157.17503,222.07816,94.67368,266.1051,204.87059,821.1484375
4872192,0.13131806254386902,0.1625470072031021,0.19416964054107666,-0.0006379932165145874,0.0030321753583848476,-200.88751220703125,101.81687927246094,99.40415954589844,2.259361505508423,158.29228,223.39116,95.85002,268.86743,206.94151,899.1171875
5000192,0.24853812158107758,0.2574182152748108,0.4347683787345886,-0.13167640566825867,0.006736030336469412,-200.9507293701172,101.71053314208984,99.23306274414062,2.7566843032836914,159.25912,224.8899,96.823235,271.903,209.06908,944.859375
