Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
641000,0.008239717222750187,-7.763998985290527,0.053889766335487366,0.025844868272542953,0.0037257024087011814,0.0019534192979335785,0.04299998,0.39142104983329773,0.9680838584899902,0.0015795339131727815,-13.117510795593262,7.712401390075684,7.710640907287598,30.84466,51.01661,36.51374,34.55124,42.80188,45.577267,3.6612882e-09
642000,0.1728515326976776,-6.1175737380981445,0.0019293896621093154,0.010743742808699608,0.004677302204072475,0.0065772514790296555,0.014240776,0.970951497554779,0.7366651296615601,0.0001026766694849357,2.209073305130005,6.083655834197998,6.0786004066467285,44.366543,55.406494,43.54036,38.173115,48.41614,55.778736,2.423579e-07
643000,0.42790308594703674,-4.59826135635376,-0.0005885397549718618,0.04973498731851578,0.02908206731081009,0.02374984696507454,0.087918855,1.0623655319213867,0.6001178026199341,8.611860539531335e-05,27.834060668945312,4.5433454513549805,4.548582077026367,52.01227,61.172577,48.202663,41.76563,53.85575,64.49155,1.5639391e-06
644000,0.016567068174481392,-3.2560598850250244,-0.0006363784777931869,0.008675425313413143,0.0050644660368561745,0.0052795205265283585,0.005286474,0.8296341300010681,0.485173761844635,0.0001020470226649195,27.236129760742188,3.1719722747802734,3.199138879776001,59.133694,68.11492,53.385735,45.93141,61.600204,73.17326,3.5852333e-06
645000,0.04780983552336693,-2.7428178787231445,-0.0002675982832442969,0.020054183900356293,0.013376407325267792,0.009285278618335724,0.023482101,0.9789859056472778,0.366510272026062,0.00018316983187105507,22.46092987060547,2.705897331237793,2.706737518310547,64.80233,74.55445,58.864548,51.52642,66.27258,81.54915,6.0068675e-07
646000,0.23062530159950256,-2.9805355072021484,6.334070349112153e-05,0.022220304235816002,0.004100472666323185,0.011057240888476372,0.025905166,1.3003710508346558,0.3086201548576355,0.00011815081961685792,20.463899612426758,2.8389878273010254,2.819347620010376,68.12822,80.88734,65.787994,55.14414,69.066574,89.66579,0.81498116
647000,1.0187246799468994,-3.169671058654785,-0.005075057037174702,0.023065701127052307,0.017757121473550797,0.08168867230415344,0.03496519,2.085024356842041,0.28887438774108887,0.0004354678967501968,32.65426254272461,3.0417230129241943,3.068721294403076,72.99559,88.46931,79.37009,60.06912,76.715256,97.16093,2.2920646e-07
648000,0.03922083228826523,-2.744649887084961,0.00114352791570127,0.04905175417661667,0.006600841414183378,0.04701113700866699,0.04924328,1.9029359817504883,0.3253200054168701,0.00022795505356043577,15.983537673950195,2.6800451278686523,2.684757709503174,78.00575,96.75186,87.618935,64.29608,83.3159,103.48281,1.2225817e-06
649000,0.06815307587385178,-2.138364791870117,-0.0006435542018152773,0.031146416440606117,0.024890907108783722,0.004782185424119234,0.028260889,1.6557490825653076,0.3126794695854187,0.00011946115409955382,26.387142181396484,2.1008126735687256,2.1049773693084717,79.99528,101.25336,96.50747,68.8277,89.8295,109.19154,3.4522273e-08
650000,0.022213172167539597,-0.6370030641555786,0.0003793320502154529,0.014328289777040482,0.021166011691093445,0.0035639465786516666,0.016943736,0.40122777223587036,0.24592164158821106,7.392899715341628e-05,15.86896800994873,0.6115106344223022,0.6129693984985352,82.53884,105.94501,102.74208,72.17709,97.00622,115.50385,6.380519e-09
