Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,0.15665718913078308,-12.352960586547852,-0.004201577510684729,0.8016911149024963,0.4491020739078522,0.0018408717587590218,0.004689262248575687,0.014869569800794125,3.3546152114868164,12.14610481262207,12.250252723693848,45.180138,51.459282,31.195932,30.245731,31.046997,0.0051319291815161705,1.9239143133163452,0.024528272449970245,2.355207681655884,0.0,0.02156950905919075,0.0,0.03419661521911621,0.003597658360376954,2.347151279449463,0.021046489477157593,0.05022634193301201,612.8807373046875
264192,0.14280685782432556,-32.57760238647461,-0.001574115827679634,1.8028398752212524,0.785595715045929,0.0009920034790411592,0.0009119589230976999,0.02398613840341568,2.8621513843536377,32.574485778808594,32.534454345703125,59.63166,67.56878,33.411114,33.377125,32.76319,0.0033456613309681416,2.2378082275390625,0.0077480897307395935,3.1237423419952393,0.0,0.030552666634321213,0.0,0.029162056744098663,0.0013271775096654892,3.07977032661438,0.0072222077287733555,0.06143585965037346,690.624267578125
392192,0.1651161015033722,-47.585060119628906,0.0038577679079025984,1.395769715309143,0.7183409929275513,0.0008282411145046353,7.528533024014905e-05,0.02592034451663494,2.8458235263824463,47.48186111450195,47.686866760253906,68.51143,78.32405,35.985756,37.669212,34.793266,0.007589639630168676,2.117612838745117,0.00792570598423481,2.833782196044922,0.0,0.02216182090342045,0.0,0.02735266275703907,0.0008015033672563732,2.8244574069976807,0.008182317949831486,0.038220588117837906,787.5782470703125
520192,0.16840773820877075,-57.4993896484375,-0.00293943053111434,1.3743842840194702,0.7048423290252686,0.0009323297999799252,0.00013058408512733877,0.02542574517428875,3.193450689315796,57.48490524291992,57.4332275390625,75.33322,85.81264,38.73122,42.07886,37.164917,0.0022044950164854527,2.1028780937194824,0.005003697704523802,2.725769519805908,0.0,0.018101617693901062,0.0,0.021949224174022675,0.0009605142986401916,2.735922336578369,0.004466458689421415,0.03621266037225723,814.6713256835938
648192,0.1620541363954544,-63.63796615600586,-0.0006933677941560745,1.2739936113357544,0.5798378586769104,0.00077290297485888,2.3005974071566015e-05,0.024375852197408676,3.160423994064331,63.670291900634766,63.680625915527344,81.02082,91.84498,41.4415,46.649883,39.52613,0.001753996592015028,1.9200353622436523,0.0045277755707502365,2.5800414085388184,0.0,0.018611915409564972,0.0,0.020522816106677055,0.0010254785884171724,2.6034536361694336,0.004049721173942089,0.03576575219631195,812.7745361328125
776192,0.10680831968784332,-67.05155944824219,0.002584187313914299,1.2345243692398071,0.5810925960540771,0.0005614300025627017,7.718646884313785e-06,0.02126363106071949,3.042489767074585,67.08314514160156,66.98377990722656,85.81813,97.01862,44.09491,50.819862,41.777767,0.0032518915832042694,1.9454212188720703,0.0033492587972432375,2.5277464389801025,0.0,0.020637154579162598,0.0,0.018142182379961014,0.0006605353555642068,2.5455338954925537,0.0028454994317144156,0.03655288368463516,831.2797241210938
904192,0.09176214039325714,-70.7336196899414,0.002818609355017543,1.3151053190231323,0.5927698016166687,0.0004136800125706941,4.340022314863745e-06,0.020931433886289597,2.724236488342285,70.6680908203125,70.7652816772461,89.99755,101.63073,46.78063,54.96159,44.10454,0.0012593839783221483,1.9082139730453491,0.004034303594380617,2.5489392280578613,0.0,0.016959298402071,0.0,0.018407609313726425,0.00039307610131800175,2.55704665184021,0.0038470816798508167,0.026169896125793457,864.3934326171875
1032192,0.13109023869037628,-72.5643081665039,0.0038846712559461594,1.2755151987075806,0.4749283492565155,0.0004947739653289318,6.401996415661415e-06,0.021014370024204254,2.857844829559326,72.62521362304688,72.54505920410156,93.85768,106.0429,49.275246,58.731674,46.41273,0.0006929757073521614,1.7870585918426514,0.0019462883938103914,2.4541611671447754,0.0,0.027820350602269173,0.0,0.01985875889658928,0.0008475415525026619,2.4436285495758057,0.0014496190706267953,0.028629448264837265,883.9241943359375
1160192,0.10097882151603699,-74.74348449707031,0.0037293056957423687,1.0211700201034546,0.41731274127960205,0.0003737604129128158,0.0,0.021882841363549232,3.0055761337280273,74.80224609375,74.68400573730469,97.19821,110.25453,51.66657,62.561394,48.565044,0.0011200134176760912,1.6981124877929688,0.0057272398844361305,2.2906699180603027,0.0,0.01677444577217102,0.0,0.018915027379989624,0.0024527031928300858,2.311591148376465,0.005396660417318344,0.033586256206035614,879.77685546875
1288192,0.1311565339565277,-76.12078857421875,-0.008547911420464516,0.7461214661598206,0.3736383020877838,0.00038205942837521434,2.958092409244273e-06,0.021519241854548454,3.4315385818481445,76.40106201171875,76.06690979003906,100.414734,114.36045,53.913353,66.1953,50.676765,0.0010073566809296608,1.6918689012527466,0.001872923457995057,2.241635322570801,0.0,0.014857642352581024,0.0,0.017421584576368332,0.001249826280400157,2.23641037940979,0.0016620468813925982,0.0246511772274971,889.9707641601562
