Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
641000,0.013922961428761482,-19.120027542114258,0.5182085037231445,0.00739620765671134,0.0031145261600613594,0.03695236146450043,0.019796684,0.21579213440418243,0.6492016911506653,0.014777885749936104,-14.066486358642578,18.86944580078125,18.868974685668945,26.762524,47.261517,30.978825,31.04327,32.26563,32.45449,9.246139e-09
642000,0.607578456401825,-25.697086334228516,-0.0043364018201828,0.010209603235125542,0.003698063548654318,0.01616113819181919,0.021916866,4.938410758972168,0.5363534688949585,0.0045735458843410015,21.948148727416992,24.73844337463379,24.71767234802246,38.554947,48.7382,30.63252,30.989552,33.869736,35.176655,7.219566e-06
643000,0.42383936047554016,-31.818471908569336,-0.004349893424659967,0.013237349689006805,0.010874349623918533,0.01010480523109436,0.02672242,2.5875096321105957,0.4949154257774353,0.002335174707695842,22.862770080566406,31.274856567382812,31.28676414489746,53.143547,51.57621,31.219297,31.075932,35.74914,37.658848,5.082947e-05
644000,0.2771916687488556,-27.925662994384766,0.0006565070943906903,0.008356986567378044,0.0037441898602992296,0.0047184135764837265,0.017913632,1.809762716293335,0.4298665225505829,0.0004603262059390545,19.573822021484375,27.794649124145508,27.799358367919922,60.625996,53.19059,31.544804,31.427382,37.924854,39.438873,0.00043369
645000,0.25886601209640503,-20.158489227294922,2.092060458380729e-05,0.01035095565021038,0.004618851933628321,0.0009993052808567882,0.012248697,1.0817768573760986,0.3385063111782074,0.00023501578834839165,20.910982131958008,20.096084594726562,20.098743438720703,65.92925,54.44348,31.927618,32.02329,40.40903,41.164886,0.006306811
646000,0.10496069490909576,-14.82709789276123,-4.382291081128642e-05,0.013993100263178349,0.005994497798383236,0.00635769497603178,0.015334497,1.6530123949050903,0.28908634185791016,0.00014628507778979838,21.299571990966797,14.782973289489746,14.781001091003418,67.11306,54.58328,32.738617,32.72506,43.325455,42.35232,1.3151058e-05
647000,0.5630224943161011,-11.010662078857422,-0.00014053766790311784,0.011422033421695232,0.007442566566169262,0.011739745736122131,0.008563008,1.9596631526947021,0.23381862044334412,0.00013592749019153416,22.033916473388672,10.794435501098633,10.846357345581055,69.420555,54.630203,33.7664,33.28407,46.51054,43.365524,1.469652e-05
648000,0.14122474193572998,-7.929132461547852,-0.0006111210095696151,0.016622841358184814,0.012756576761603355,0.008559159003198147,0.014567129,1.670441746711731,0.19375570118427277,0.00017464008124079555,24.499317169189453,7.865140914916992,7.869102478027344,70.31225,54.6631,34.622547,33.69709,48.72073,44.226307,7.2279875e-07
649000,0.4141441285610199,-7.156511306762695,-0.0006292655598372221,0.018422096967697144,0.005763166584074497,0.0012928517535328865,0.01405919,2.562295436859131,0.17523908615112305,0.00017264233611058444,24.644908905029297,6.958066940307617,6.951193809509277,70.81564,54.564922,35.379326,34.16012,50.300022,44.7521,1.4576889e-05
650000,0.03398755192756653,-3.967796802520752,0.0009398123947903514,0.0060854884795844555,0.004221082199364901,0.0019955094903707504,0.009916304,0.9846730828285217,0.09910352528095245,0.00023676238197367638,17.030567169189453,3.966545581817627,3.953449249267578,71.48584,54.50325,36.32713,34.68343,53.189545,45.205154,4.8051403e-05
651000,1.0596768856048584,-3.8570940494537354,0.00012237098417244852,0.01852259784936905,0.007978655397891998,0.003302660072222352,0.019239176,1.6645989418029785,0.11694571375846863,0.00015938478463795036,20.232229232788086,3.539222002029419,3.541893720626831,71.46944,54.58615,37.22684,35.34042,54.795044,45.657047,1.5869698e-05
652000,0.510993480682373,-3.263528347015381,-1.4277152331487741e-05,0.01651681959629059,0.003854171372950077,0.002046913607046008,0.00856919,1.7933051586151123,0.11362597346305847,0.00011258859012741596,21.126808166503906,3.097783088684082,3.0817513465881348,71.53951,55.15312,37.79193,35.756084,56.659786,46.243225,5.514319e-09
653000,0.3655102252960205,-1.8209664821624756,0.0005736556486226618,0.017984796315431595,0.005233088508248329,0.00564721692353487,0.018313915,0.9376958012580872,0.06334063410758972,0.00012880221765954047,16.546228408813477,1.8151752948760986,1.8109204769134521,70.88112,55.13878,38.314003,35.890965,57.65178,46.75177,4.5852303e-08
654000,0.971543550491333,-1.9591121673583984,8.734986477065831e-05,0.0064792325720191,0.017478138208389282,0.005352294538170099,0.011463058,1.303229570388794,0.06500090658664703,0.00013267190661281347,20.341609954833984,1.8936946392059326,1.898024320602417,70.874245,55.251823,38.843422,36.100704,58.839462,47.271263,0.2835382
655000,0.031881026923656464,-1.2709863185882568,0.0008090562769211829,0.00955391488969326,0.003973185550421476,0.002937410958111286,0.009678194,0.8357408046722412,0.041266363114118576,0.00011317972530378029,13.851579666137695,1.2354497909545898,1.239408254623413,70.70332,55.79655,39.386024,36.431305,60.446865,47.835648,7.179698e-05
