Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,Loss/Critic_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,0.05952833965420723,-0.8408154249191284,-0.008837811648845673,0.3696783185005188,0.013447650708258152,0.003704315284267068,0.046893585473299026,0.11830833554267883,0.006535947788506746,2.402407646179199,0.7913134098052979,0.7989964485168457,33.3031,46.804485,31.332241,31.186146,30.881212,0.007515954319387674,1.026066780090332,0.03584948927164078,1.1099649667739868,0.0,0.01660064235329628,0.0,0.03438970819115639,0.00795738585293293,1.0535507202148438,0.03037159889936447,0.07731739431619644,196.6328125
264192,0.6995986700057983,-17.843181610107422,0.006607295945286751,1.8777217864990234,0.554214596748352,0.01241195760667324,0.009009364992380142,7.252706527709961,0.13898921012878418,0.9289409518241882,17.63168716430664,17.553010940551758,51.863224,79.19154,40.672504,37.113747,37.19125,0.01276083942502737,1.9489210844039917,0.03633061423897743,2.690568447113037,0.0,0.05291922762989998,0.0,0.12447239458560944,0.01024047750979662,2.6739087104797363,0.02996107004582882,0.15920209884643555,587.8515625
392192,0.7428276538848877,-33.3170051574707,0.01439440343528986,2.22629451751709,0.6656462550163269,0.005626258905977011,0.005438944324851036,6.625585556030273,0.15876787900924683,0.9189465045928955,33.14490509033203,33.17158508300781,62.30178,93.246086,48.133545,45.380474,43.942818,0.013828943483531475,2.1274523735046387,0.05140555649995804,3.136570692062378,0.0,0.06116949021816254,0.0,0.13653327524662018,0.012175957672297955,3.1351585388183594,0.03968760371208191,0.1401890516281128,643.1953125
520192,0.8484736680984497,-42.588706970214844,0.008793581277132034,2.469630718231201,0.741940438747406,0.0060632615350186825,0.001692833611741662,5.464961051940918,0.15851294994354248,0.9143431782722473,42.44814682006836,42.47768783569336,71.33344,103.70971,54.566196,54.380527,50.365154,0.006787080317735672,2.340212345123291,0.017078842967748642,3.373234748840332,0.0,0.06525006890296936,0.0,0.12963508069515228,0.008438948541879654,3.3559601306915283,0.014843723736703396,0.13816264271736145,682.5390625
648192,0.781917929649353,-47.610198974609375,-0.009674220345914364,2.7466070652008057,0.5610240697860718,0.005611991509795189,0.0016255277441814542,4.974038124084473,0.16188734769821167,0.8914583921432495,47.486328125,47.48114013671875,79.142784,112.71462,60.16021,62.846745,56.04956,0.006935955956578255,2.2521252632141113,0.010576107539236546,3.5362019538879395,0.0,0.067466601729393,0.0,0.13082267343997955,0.009678579866886139,3.4424245357513428,0.00964675098657608,0.15932798385620117,706.6953125
776192,0.9022113084793091,-50.58013153076172,-0.010755529627203941,2.647061586380005,0.709631621837616,0.008572577498853207,0.0019549869466573,4.808107376098633,0.15865561366081238,1.084863305091858,50.5982551574707,50.5267448425293,86.12791,121.035,65.40435,70.582375,61.48226,0.006112707778811455,2.1733131408691406,0.024908337742090225,3.445035696029663,0.0,0.052468884736299515,0.0,0.1145159974694252,0.0070696547627449036,3.418755531311035,0.019238609820604324,0.13163262605667114,714.59375
904192,1.0710794925689697,-53.65039825439453,-0.013496795669198036,2.669135332107544,0.6602233648300171,0.011945504695177078,0.0008043171255849302,3.8228280544281006,0.15595559775829315,1.0636260509490967,53.66844940185547,53.64152526855469,92.51617,128.7734,70.36118,77.8209,66.775154,0.007307133637368679,2.2154288291931152,0.022840604186058044,3.5522661209106445,0.0,0.05450398102402687,0.0,0.13879737257957458,0.0048406608402729034,3.4758715629577637,0.019213303923606873,0.139821395277977,723.5546875
1032192,1.001806616783142,-55.00691604614258,-0.0014879934024065733,2.4017796516418457,0.6675477027893066,0.00934774149209261,0.0003435215912759304,3.670959234237671,0.1572723388671875,0.9628883600234985,54.96565628051758,55.0089225769043,98.62354,135.98804,75.03131,84.71389,71.82267,0.011470397934317589,2.2261900901794434,0.02258848026394844,3.358720302581787,0.0,0.05326080322265625,0.0,0.10814723372459412,0.0034013008698821068,3.350095272064209,0.020742248743772507,0.12545937299728394,737.8359375
1160192,0.7774614691734314,-56.761260986328125,0.017413917928934097,2.0669970512390137,0.5344269275665283,0.004417045507580042,0.005793670192360878,3.1081364154815674,0.1531325727701187,0.9041230082511902,56.85553741455078,56.75981140136719,104.31446,142.65182,79.4201,91.295456,76.5223,0.005629684776067734,2.114501476287842,0.02354760654270649,3.3845674991607666,0.0,0.05196782946586609,0.0,0.12468451261520386,0.0029478042852133512,3.262518882751465,0.020852752029895782,0.1582856923341751,751.921875
1288192,0.8717425465583801,-57.943702697753906,0.002973838709294796,2.249311685562134,0.6722285151481628,0.009658285416662693,0.00011058850213885307,2.8317270278930664,0.15220904350280762,0.9685875773429871,58.00886535644531,57.97753143310547,109.97345,149.01816,83.69951,97.11953,81.147484,0.004619816318154335,2.2382144927978516,0.01161854900419712,3.29130482673645,0.0,0.05303812772035599,0.0,0.10985153168439865,0.0020136814564466476,3.276897668838501,0.011669689789414406,0.12277701497077942,760.1171875
