Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,1.277917742729187,-35.673065185546875,-0.014445771463215351,3.115010976791382,1.1613742113113403,0.007516983896493912,0.017100393772125244,0.09604687988758087,1.1336283683776855,35.090728759765625,35.049964904785156,57.181866,96.95084,32.178753,30.830885,30.849493,0.012272540479898453,2.4201626777648926,0.025749841704964638,3.541882038116455,0.0,0.04665837809443474,0.0,0.08626674115657806,0.012929901480674744,3.538405179977417,0.01765979640185833,0.10415873676538467,816.09375
264192,1.330552577972412,-72.03097534179688,0.00984161626547575,2.884411334991455,1.0242633819580078,0.005032858345657587,0.011357124894857407,0.05958373844623566,0.7659190893173218,71.7343521118164,71.75798797607422,71.211296,115.89177,36.80441,35.42797,34.778114,0.004327039700001478,2.2079081535339355,0.024939700961112976,3.1136579513549805,0.0,0.03799407184123993,0.0,0.06662900745868683,0.0068398634903132915,3.123298168182373,0.018766719847917557,0.07345853745937347,933.03125
392192,0.526842474937439,-83.9700698852539,-0.001450860989280045,2.3262228965759277,0.8089661598205566,0.005352675449103117,0.013858605176210403,0.038650088012218475,1.1010181903839111,83.73921966552734,83.82633972167969,81.79911,125.21876,41.291565,39.991066,39.14691,0.00265622790902853,1.9973150491714478,0.012952909804880619,2.8409900665283203,0.0,0.03201858699321747,0.0,0.06754104793071747,0.004080305341631174,2.8055508136749268,0.011888697743415833,0.08159063756465912,949.796875
520192,0.3733717203140259,-91.52494812011719,0.0031237700022757053,1.9222735166549683,0.7034662961959839,0.00397482980042696,0.01677366904914379,0.026853453367948532,0.9199634194374084,91.39295959472656,91.32551574707031,91.017815,132.66248,45.3101,44.308296,43.31459,0.0021724614780396223,1.7694389820098877,0.019349675625562668,2.324828624725342,0.0,0.0321321077644825,0.0,0.07481541484594345,0.0014516005758196115,2.2908554077148438,0.018831873312592506,0.07954978942871094,972.125
648192,0.269230455160141,-93.16954040527344,0.0013850517570972443,1.7008358240127563,0.6328946352005005,0.003908331040292978,0.01275667268782854,0.022173678502440453,0.9538962244987488,93.05470275878906,93.0760726928711,98.95236,139.60487,49.06597,48.991837,47.212524,0.0058451369404792786,1.6820414066314697,0.01384784933179617,2.2435836791992188,0.0,0.027244701981544495,0.0,0.04706168174743652,0.008091077208518982,2.2331671714782715,0.009631815366446972,0.04996553063392639,947.484375
776192,0.23069845139980316,-94.60089111328125,0.00022352603264153004,1.4556533098220825,0.5288747549057007,0.0027059493586421013,0.015079697594046593,0.018599091097712517,1.001100778579712,94.51275634765625,94.56404113769531,106.19164,146.17877,52.647995,53.238384,50.993977,0.002062118612229824,1.6650810241699219,0.012826786376535892,2.126668691635132,0.0,0.027598973363637924,0.0,0.04742288589477539,0.0006888264324516058,2.1390316486358643,0.012411044910550117,0.05902271717786789,968.25
904192,0.2094637155532837,-94.95266723632812,-0.0020073424093425274,1.5112030506134033,0.48729535937309265,0.003736480139195919,0.008918579667806625,0.014318648725748062,1.1024675369262695,94.8333740234375,94.88299560546875,112.7805,152.12605,55.988766,57.45928,54.609432,0.0007677702233195305,1.6488473415374756,0.009241274558007717,2.075908660888672,0.0,0.02455335482954979,0.0,0.042931944131851196,0.0022850940003991127,2.0857934951782227,0.007981924340128899,0.04541166126728058,951.1953125
1032192,0.24171626567840576,-95.37158203125,-0.0009685906697995961,1.617067575454712,0.5160639882087708,0.0038557909429073334,0.019546933472156525,0.012817497365176678,1.117897391319275,95.27882385253906,95.26457977294922,118.82552,157.7209,59.20238,61.820587,57.97814,0.004283938091248274,1.60317063331604,0.009821191430091858,2.017075538635254,0.0,0.018251579254865646,0.0,0.04740552976727486,0.004238746594637632,1.9961291551589966,0.007682597264647484,0.04703260958194733,953.5390625
1160192,0.18266576528549194,-95.33373260498047,-0.0029441954102367163,1.2896026372909546,0.4659544825553894,0.002631897572427988,0.002740164753049612,0.011279451660811901,1.241001844406128,95.21869659423828,95.28404235839844,124.530396,163.02826,62.298294,65.9864,61.368034,0.0064209322445094585,1.535957932472229,0.011232472956180573,1.9221209287643433,0.0,0.015459245070815086,0.0,0.04219038411974907,0.0006803441210649908,1.8905959129333496,0.01068178378045559,0.04874043166637421,944.109375
1288192,0.12616723775863647,-96.68231964111328,0.0015543175395578146,0.8820019960403442,0.40602564811706543,0.0027044066227972507,0.01754218339920044,0.010697736404836178,0.8779301047325134,96.6361312866211,96.62660217285156,129.7915,168.12398,65.278,69.91221,64.63829,0.009405311197042465,1.439473271369934,0.010817015543580055,1.7396093606948853,0.0,0.018045058473944664,0.0,0.04086276888847351,0.00962473638355732,1.7556769847869873,0.008297882974147797,0.04507947713136673,965.9765625
