Train/Steps,Loss/Loss_critic,Loss/Loss_abstract_critic,Loss/Loss_lax_bisimulation,Loss/Loss_transition,Loss/Loss_reward,Loss/Loss_actor,DHPG/Q_actual_mean,DHPG/Q_abstract_mean,DHPG/Value_equivalence,Norm/actor_model,Norm/critic_model,Norm/abstract_critic_model,Norm/state_encoder_model,Norm/action_encoder_model,Eval/Return
136192,1.3817168474197388,0.4363219439983368,0.45592671632766724,1.1278762817382812,0.004435393493622541,-13.915933609008789,4.126144886016846,7.995674133300781,4.094515800476074,34.846626,47.064426,27.460379,71.74976,32.660767,44.8515625
264192,0.4416813850402832,1.6769371032714844,0.625827431678772,1.1838406324386597,0.01677822321653366,-24.424976348876953,8.858745574951172,15.10417366027832,6.292532920837402,44.177914,66.8014,34.660976,106.9502,41.815933,207.21875
392192,3.6804909706115723,7.008408546447754,1.588667631149292,1.3962674140930176,0.01000918447971344,-34.850101470947266,15.141660690307617,21.107208251953125,6.810570240020752,51.89432,87.6002,39.97171,150.98367,50.003178,239.171875
520192,2.2029664516448975,3.0806474685668945,1.3424400091171265,1.378164291381836,0.06048302352428436,-41.914119720458984,20.181293487548828,22.814847946166992,4.542118549346924,59.401775,98.67385,44.763947,190.88957,57.35817,220.7578125
648192,2.9072723388671875,5.360809803009033,2.812185287475586,1.4115166664123535,0.015060195699334145,-55.071067810058594,29.701648712158203,29.173221588134766,4.767333984375,65.526505,106.49695,49.320652,227.95259,64.04126,428.4453125
776192,5.759374618530273,5.064781188964844,2.668173313140869,1.8057024478912354,0.009922909550368786,-71.53888702392578,36.74269104003906,34.68101119995117,5.698948860168457,71.14574,112.88601,53.058567,256.28998,70.00132,353.09375
904192,4.802573204040527,6.3972673416137695,4.936960697174072,1.6445164680480957,0.005515828263014555,-81.57040405273438,40.42141342163086,38.92387390136719,5.277165412902832,76.122215,118.98585,56.40159,278.73615,75.75051,483.8984375
1032192,1.964207649230957,3.5577948093414307,2.593090772628784,1.6778113842010498,0.015050480142235756,-85.9594497680664,46.30378723144531,42.40259552001953,7.022686004638672,81.02142,125.986145,59.51134,300.11316,80.91228,543.421875
1160192,3.166177272796631,6.329087257385254,3.185154914855957,1.8781131505966187,0.004202012903988361,-97.62248229980469,52.09453582763672,44.24755859375,9.951041221618652,85.48131,132.72241,62.22658,318.2124,85.6451,551.0859375
1288192,2.116187810897827,3.0627622604370117,3.4021103382110596,1.8160021305084229,0.012125357985496521,-102.56797790527344,53.75802993774414,45.84168243408203,10.734247207641602,89.51595,139.59099,64.78951,329.56345,90.18136,571.8203125
1416192,3.125953197479248,4.576939105987549,4.222454071044922,1.8835948705673218,0.00930030271410942,-110.16531372070312,60.4548454284668,51.15863037109375,10.856325149536133,93.344604,146.73405,67.41711,339.112,94.55694,477.09375
1544192,3.9028592109680176,6.178056716918945,3.5186007022857666,1.8708655834197998,0.004986523650586605,-112.05574798583984,62.26424789428711,53.05207061767578,11.600604057312012,96.9423,152.76933,69.71507,346.9862,98.70496,618.171875
1672192,3.523960590362549,4.526620388031006,2.479990243911743,1.9811490774154663,0.020230531692504883,-117.04461669921875,67.49635314941406,58.0673828125,11.251861572265625,100.148445,158.12349,72.06866,355.58264,102.84115,540.1484375
1800192,1.766749382019043,4.192575454711914,2.0200083255767822,1.912757396697998,0.014543367549777031,-123.76681518554688,60.9950065612793,51.65400314331055,11.128152847290039,103.59335,163.39517,74.19271,361.5929,106.82906,679.6171875
1928192,2.4131009578704834,2.740670680999756,4.023143768310547,2.00272274017334,0.028066137805581093,-125.47088623046875,69.26324462890625,60.253318786621094,11.798744201660156,106.91638,168.77031,76.260506,369.72107,110.61335,670.390625
2056192,1.7850488424301147,4.585628509521484,3.1009669303894043,1.9390764236450195,0.03284864500164986,-123.00370788574219,65.85899353027344,57.410377502441406,11.155977249145508,110.132095,174.12787,78.205986,376.2718,114.34871,754.0859375
