Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_mico,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,MICo/Online_dist,MICo/Target_dist,MICo/Norm_term,MICo/Angle_term,MICo/Rep_sq_norm,MICo/Grad_ratio,Norm/actor_model,Norm/critic_model,Norm/state_encoder_model,Norm/actor_head_model,Eval/Return
136192,1.5596246719360352,-39.2213249206543,-0.012793326750397682,0.9953004717826843,0.06757622957229614,1.2910637855529785,38.61485290527344,38.64591979980469,24.101402282714844,24.674312591552734,23.96106719970703,0.14033344388008118,23.961069107055664,0.0002946450549643487,42.576523,63.293587,18.277239,21.364521,881.03125
264192,0.8058599829673767,-76.49923706054688,0.0021501476876437664,0.8628308176994324,0.05093447118997574,0.8181188106536865,76.01858520507812,76.06034851074219,27.75218963623047,28.08670425415039,27.629039764404297,0.12315117567777634,27.629039764404297,0.000752809050027281,56.058,79.02983,21.617811,26.258657,971.5546875
392192,0.5696616172790527,-88.947998046875,-0.0017640616279095411,0.7804653644561768,0.028073983266949654,0.8941648006439209,88.54219055175781,88.59294128417969,27.44448471069336,27.619306564331055,27.32819366455078,0.1162927895784378,27.32819366455078,0.0015999582828953862,65.763794,87.98725,23.82832,30.0933,973.2265625
520192,0.40117892622947693,-93.35281372070312,-0.0022110978607088327,0.6894996166229248,0.018425533547997475,1.1028674840927124,93.0968017578125,93.08155822753906,26.24081039428711,26.24885368347168,26.129528045654297,0.11128207296133041,26.129528045654297,0.0018637467874214053,73.9191,94.746704,25.807796,33.599133,966.6171875
648192,0.46924811601638794,-94.85041809082031,-0.0016996576450765133,0.569772481918335,0.013612748123705387,0.9515966773033142,94.67298889160156,94.66895294189453,24.2587833404541,24.310800552368164,24.150772094726562,0.10801159590482712,24.150772094726562,0.002210630103945732,80.703186,100.9111,27.675306,36.68353,968.65625
776192,0.36335551738739014,-96.0135498046875,0.0009334103669971228,0.5114956498146057,0.010895749554038048,0.8451016545295715,95.94145965576172,95.90597534179688,22.563549041748047,22.593486785888672,22.456829071044922,0.1067202091217041,22.456829071044922,0.0020090399775654078,86.744934,106.715256,29.464306,39.61106,973.546875
904192,0.24699974060058594,-96.46723937988281,-0.0021259719505906105,0.47807854413986206,0.008634431287646294,1.1466962099075317,96.37614440917969,96.3865737915039,21.1895694732666,21.27297592163086,21.08574104309082,0.1038283258676529,21.08574104309082,0.0015924331964924932,92.36085,111.87485,31.131117,42.403744,969.703125
1032192,0.19549429416656494,-96.9274673461914,-0.0019718827679753304,0.4617478847503662,0.008034976199269295,1.1743957996368408,96.81228637695312,96.85009002685547,19.93915557861328,19.944171905517578,19.835020065307617,0.10413625836372375,19.835020065307617,0.003171443473547697,97.49329,116.70512,32.758682,45.097824,963.265625
1160192,0.14632505178451538,-97.25245666503906,-0.0003818193217739463,0.4640914797782898,0.00706943403929472,1.117245078086853,97.11822509765625,97.11947631835938,19.162973403930664,19.05172348022461,19.05938720703125,0.10358576476573944,19.059389114379883,0.0038748709484934807,102.16273,121.432846,34.333755,47.467148,975.3984375
1288192,0.20952501893043518,-97.37991333007812,-0.0012019105488434434,0.4333103895187378,0.006044244393706322,1.1635466814041138,97.39505767822266,97.29103088378906,18.240848541259766,18.184444427490234,18.13847541809082,0.10237345099449158,18.138473510742188,0.0023563741706311703,106.699425,126.01618,35.898205,49.73296,944.359375
1416192,0.11530835926532745,-97.21387481689453,-0.0013518000487238169,0.4311026334762573,0.005556198768317699,1.2227909564971924,97.1036605834961,97.07949829101562,17.55999183654785,17.532730102539062,17.457660675048828,0.10232872515916824,17.457660675048828,0.003420080291107297,110.83092,130.36554,37.437016,51.900238,963.9296875
1544192,0.142933189868927,-97.51606750488281,-0.00024053854576777667,0.3777470886707306,0.005145276430994272,1.076675295829773,97.45393371582031,97.41758728027344,16.67453384399414,16.577594757080078,16.57529067993164,0.09924019128084183,16.575292587280273,0.0030995127744972706,114.58771,134.67168,38.91712,53.99195,969.4375
1672192,0.14974182844161987,-97.57733917236328,-0.0005084490403532982,0.33950287103652954,0.005200138781219721,1.0451053380966187,97.47663116455078,97.48273468017578,16.13153076171875,16.038745880126953,16.032535552978516,0.09899482131004333,16.032535552978516,0.0025258962996304035,118.23272,138.58563,40.31396,56.15294,947.1171875
1800192,0.11155654489994049,-98.40604400634766,-0.0004787768702954054,0.3340146541595459,0.004584056790918112,1.1863701343536377,98.36200714111328,98.41349792480469,15.562131881713867,15.505611419677734,15.463753700256348,0.09837804734706879,15.463753700256348,0.002919050632044673,121.790665,142.55,41.674103,58.222317,975.9453125
1928192,0.15680471062660217,-97.81477355957031,0.0006239950889721513,0.3054483234882355,0.004722197074443102,0.8957898616790771,97.78984069824219,97.75558471679688,15.085870742797852,15.091470718383789,14.987333297729492,0.09853716194629669,14.987333297729492,0.0021182880736887455,125.12959,146.38818,43.038906,60.061207,975.1875
2056192,0.09115391969680786,-98.317626953125,-0.0010682508582249284,0.272169291973114,0.0038999407552182674,1.3737599849700928,98.27965545654297,98.3410415649414,14.51669692993164,14.362922668457031,14.419750213623047,0.09694671630859375,14.419750213623047,0.0031224749982357025,128.50114,149.991,44.358257,61.831398,953.7734375
2184192,0.14065785706043243,-98.33026885986328,0.00017386378021910787,0.30979543924331665,0.0044520036317408085,1.0001990795135498,98.29212951660156,98.29320526123047,14.355276107788086,14.289976119995117,14.257038116455078,0.09823748469352722,14.257038116455078,0.0019194516353309155,131.75127,153.60907,45.66221,63.62251,956.234375
2312192,0.06820078194141388,-98.92265319824219,-0.0001169620591099374,0.24295693635940552,0.003893379820510745,0.9498203992843628,98.92587280273438,98.93710327148438,13.669811248779297,13.51702880859375,13.575397491455078,0.09441250562667847,13.575398445129395,0.0031551760621368885,134.73868,157.18555,46.88206,65.205666,928.6171875
2440192,0.11257971078157425,-98.24858093261719,-0.0005778067861683667,0.29355597496032715,0.004110482055693865,1.1041027307510376,98.20085906982422,98.21150207519531,13.616974830627441,13.513833999633789,13.52002239227295,0.09695199131965637,13.52002239227295,0.002391390735283494,137.72025,160.6536,48.111324,66.948265,957.65625
2568192,0.13188190758228302,-98.55622863769531,0.00028393653337843716,0.27406466007232666,0.003175764810293913,0.8519541025161743,98.54166412353516,98.52210235595703,13.427145004272461,13.26965045928955,13.329697608947754,0.09744753688573837,13.329697608947754,0.0024922885932028294,140.56047,164.17403,49.358738,68.48068,968.7890625
2696192,0.09725093096494675,-98.42658996582031,0.000256909552263096,0.30027323961257935,0.0032790438272058964,0.9817488193511963,98.43463134765625,98.39765930175781,13.173093795776367,13.105243682861328,13.07613754272461,0.09695568680763245,13.076136589050293,0.0019871063996106386,143.15216,167.4077,50.55698,70.09172,968.75
2824192,0.08041337132453918,-98.66990661621094,0.0003094261046499014,0.2571943700313568,0.0034522854257375,0.9814373254776001,98.68936157226562,98.63420867919922,12.770018577575684,12.582642555236816,12.673136711120605,0.09688237309455872,12.673135757446289,0.0038537373766303062,145.7249,170.45634,51.659477,71.63011,967.4453125
2952192,0.0689476877450943,-99.1327896118164,-0.0001984504342544824,0.2144516110420227,0.0032129359897226095,0.987842857837677,99.11347198486328,99.09815979003906,12.573719024658203,12.441524505615234,12.476862907409668,0.09685589373111725,12.476862907409668,0.0026633189991116524,148.49658,173.6168,52.7973,73.196754,973.4609375
3080192,0.029493985697627068,-98.93238830566406,0.00022237560187932104,0.22999514639377594,0.00274839554913342,1.1461008787155151,98.95701599121094,98.92070007324219,12.21959114074707,12.101608276367188,12.125619888305664,0.09397174417972565,12.125619888305664,0.00534486910328269,150.73819,176.72977,53.943584,74.63754,951.6171875
3208192,0.12199888378381729,-98.82109832763672,0.0005300934426486492,0.20113465189933777,0.003608988830819726,0.868364691734314,98.79825592041016,98.85258483886719,12.081647872924805,11.902153968811035,11.986873626708984,0.09477344900369644,11.9868745803833,0.0020962052512913942,153.18925,179.67772,55.03567,75.95421,965.96875
3336192,0.0708424299955368,-99.03839111328125,0.0007374701090157032,0.20874324440956116,0.003164964960888028,0.8037412762641907,99.00344848632812,99.02127838134766,11.740025520324707,11.58336067199707,11.645038604736328,0.09498611837625504,11.645039558410645,0.0024033396039158106,155.45285,182.6223,56.14734,77.215065,964.34375
3464192,0.07799729704856873,-98.84196472167969,-0.0001699536369415,0.2549845576286316,0.0030323220416903496,1.0093801021575928,98.83499145507812,98.79005432128906,11.85614013671875,11.818696975708008,11.758197784423828,0.09794393181800842,11.758196830749512,0.0031611144077032804,157.71729,185.3628,57.143936,78.61545,973.171875
3592192,0.05215318128466606,-98.80523681640625,-0.0001549996086396277,0.2084597647190094,0.0027684683445841074,0.901051938533783,98.78361511230469,98.80783081054688,11.60380744934082,11.527850151062012,11.507940292358398,0.09586672484874725,11.507940292358398,0.003366831224411726,160.10414,188.25793,58.20202,79.86259,961.0625
3720192,0.06132324039936066,-98.38117980957031,0.00022371856903191656,0.2321522831916809,0.002505603013560176,0.8700120449066162,98.38893127441406,98.37190246582031,11.451026916503906,11.413341522216797,11.354904174804688,0.0961233526468277,11.354903221130371,0.0023123405408114195,162.31882,191.08673,59.289177,81.13646,976.2578125
3848192,0.04589474946260452,-98.91360473632812,-0.00069381482899189,0.22017383575439453,0.0024502102751284838,1.3090026378631592,98.9303970336914,98.92003631591797,11.312446594238281,11.215387344360352,11.215286254882812,0.0971590206027031,11.215286254882812,0.003315838286653161,164.42113,193.84552,60.26997,82.451195,973.4375
3976192,0.09205785393714905,-99.16949462890625,0.0007111349841579795,0.17410454154014587,0.0029361178167164326,0.7636955976486206,99.11825561523438,99.14725494384766,10.612980842590332,10.49007511138916,10.520294189453125,0.0926869735121727,10.520294189453125,0.002198936650529504,166.4052,196.59364,61.317535,83.73025,952.9375
4104192,0.01026657223701477,-99.58316802978516,-0.00035281453165225685,0.11454087495803833,0.0014919748064130545,1.268693208694458,99.59793853759766,99.59932708740234,10.300926208496094,10.088204383850098,10.207962989807129,0.09296214580535889,10.207963943481445,0.007534657139331102,168.19307,198.42604,62.165222,84.63637,958.21875
4232192,0.00827721320092678,-99.55763244628906,-0.00026369947590865195,0.10677196085453033,0.00155472825281322,1.0602989196777344,99.55315399169922,99.57110595703125,9.641092300415039,9.438586235046387,9.550000190734863,0.09109232574701309,9.55000114440918,0.0033655324950814247,169.69434,199.64024,62.843735,85.90291,967.0390625
4360192,0.008380243554711342,-99.73681640625,2.8666912839980796e-05,0.1168680340051651,0.001667328760959208,1.057916283607483,99.74165344238281,99.73886108398438,9.155397415161133,8.994013786315918,9.06527042388916,0.09012632817029953,9.06527042388916,0.005244036670774221,171.1114,201.02269,63.532337,87.10142,946.0546875
4488192,0.013688045553863049,-99.8101806640625,0.0006780296098440886,0.08534379303455353,0.0016157877398654819,0.5492347478866577,99.84156799316406,99.811767578125,8.747367858886719,8.548531532287598,8.66144847869873,0.08591841906309128,8.661449432373047,0.001427908311598003,172.68266,202.52332,64.35627,88.29452,937.96875
4616192,0.01060473546385765,-99.56808471679688,0.0004063425585627556,0.11257687211036682,0.0012414230732247233,0.6731276512145996,99.60588073730469,99.56624603271484,8.646689414978027,8.590747833251953,8.558992385864258,0.08769655227661133,8.558992385864258,0.002839865628629923,174.16852,203.98042,65.07304,89.64608,944.25
4744192,0.007397446781396866,-99.59291076660156,-0.00028355210088193417,0.09844158589839935,0.001324572367593646,1.194000482559204,99.61418151855469,99.61438751220703,8.421528816223145,8.277863502502441,8.336461067199707,0.08506689965724945,8.336461067199707,0.00646162498742342,175.63959,205.56148,65.87679,90.889824,948.3046875
4872192,0.01122670155018568,-99.54714965820312,-0.0002913586504291743,0.1292695701122284,0.001111683901399374,1.2981373071670532,99.55543518066406,99.55131530761719,8.299554824829102,8.10226058959961,8.213481903076172,0.08607327938079834,8.213481903076172,0.005641781724989414,176.99289,207.57272,66.8037,92.00883,953.5859375
5000192,0.014992251992225647,-99.61166381835938,6.0917576774954796e-05,0.1303870528936386,0.0013249318581074476,1.0237767696380615,99.62251281738281,99.61862182617188,8.07852554321289,7.975741386413574,7.994394779205322,0.08413096517324448,7.994394302368164,0.005693299695849419,178.21115,209.34044,67.55124,93.11996,973.96875
