Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Loss/Loss_actor_transfer,Loss/State_matching_loss,Loss/Action_matching_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return,Eval/Return_e2
26000,0.16523374617099762,-4.507895469665527,0.01952735334634781,0.02495540864765644,0.3350188434123993,0.020919213071465492,0.03930126875638962,0.5941889882087708,1.1763532161712646,1.186337947845459,0.0026046372950077057,-1.497149109840393,4.5320725440979,4.527538299560547,38.303547,39.736847,27.163582,29.928782,29.10459,53.787487,9.750403,10.877915
27000,0.0138996671885252,-4.393852233886719,0.013375123031437397,0.026152323931455612,0.37695062160491943,0.02671675570309162,0.04022730886936188,0.8331264853477478,1.173030972480774,1.1844046115875244,0.002124981489032507,-0.2942304015159607,4.365352153778076,4.3671417236328125,38.609352,39.799103,27.204916,30.050028,29.24093,53.99308,12.093812,9.756179
28000,0.0025840159505605698,-4.252813339233398,0.010563892312347889,0.01272218395024538,0.22660493850708008,0.11623643338680267,0.038300056010484695,0.6207695007324219,1.1951158046722412,1.206345796585083,0.001755408477038145,-0.017911642789840698,4.245914936065674,4.242926120758057,38.871418,39.815735,27.267654,30.21304,29.396593,54.20884,13.53087,8.892381
29000,0.0133851682767272,-4.154943943023682,0.006833628285676241,0.01374700665473938,0.4538583755493164,0.17557001113891602,0.039672113955020905,0.5656149387359619,1.2114431858062744,1.206930160522461,0.0014585944591090083,1.3149223327636719,4.133025646209717,4.1364874839782715,39.170963,39.83787,27.320099,30.368103,29.556923,54.421272,13.8856535,14.344528
30000,0.004684906918555498,-4.016198635101318,0.004007166251540184,0.02801038883626461,0.2655125856399536,0.17128172516822815,0.044512789696455,0.5957741737365723,1.2174499034881592,1.1983752250671387,0.0012015642132610083,2.665041923522949,4.000575065612793,3.9976887702941895,39.534843,39.869377,27.389135,30.496767,29.710562,54.660847,14.051099,14.701021
31000,0.122002013027668,-3.922584056854248,0.0038396837189793587,0.03255341202020645,0.2514447867870331,0.10669146478176117,0.04402601346373558,0.4817361831665039,1.2109127044677734,1.216350793838501,0.0010116341290995479,2.2044739723205566,3.9065303802490234,3.9120001792907715,39.825356,39.90571,27.451065,30.63145,29.848307,54.91482,15.329299,13.665094
32000,0.007853593677282333,-3.853440284729004,0.0023701409809291363,0.02680159918963909,0.226788729429245,0.12871825695037842,0.04152972623705864,0.4626618027687073,1.1983028650283813,1.2137902975082397,0.0008532546926289797,3.2222349643707275,3.842233180999756,3.8390002250671387,40.15631,39.993076,27.502842,30.754385,29.986519,55.19617,19.850166,13.206487
33000,0.006487391889095306,-3.7796669006347656,0.0024280142970383167,0.0225649643689394,0.16949492692947388,0.15946748852729797,0.04220559075474739,0.45158109068870544,1.2443790435791016,1.2459237575531006,0.0007345977937802672,2.694770574569702,3.7657887935638428,3.7658355236053467,40.524887,40.104603,27.553358,30.894398,30.148684,55.471684,22.47414,12.445223
34000,0.1006394475698471,-3.714114189147949,0.00012912406236864626,0.03735678642988205,0.18308836221694946,0.0626019835472107,0.035179175436496735,0.43552011251449585,1.2411614656448364,1.25797438621521,0.0006312098121270537,5.79543399810791,3.7054085731506348,3.704789638519287,40.970623,40.183197,27.609726,31.021673,30.323376,55.710613,26.024595,4.918031
35000,0.008103884756565094,-3.6432547569274902,0.0010301581351086497,0.024582108482718468,0.13513188064098358,0.1131390780210495,0.05190257355570793,0.4399160146713257,1.240067720413208,1.255406141281128,0.0005761869833804667,4.212111473083496,3.6344921588897705,3.634786367416382,41.599033,40.28717,27.641228,31.096016,30.42488,55.996223,37.916237,4.4330325
36000,0.012866223230957985,-3.658414840698242,-0.0003436555853113532,0.025927765294909477,0.29352831840515137,0.23971155285835266,0.03811965882778168,0.4159424901008606,1.262452244758606,1.267982006072998,0.0005421892274171114,6.633829593658447,3.6484885215759277,3.6475069522857666,42.126,40.39895,27.678402,31.122,30.526594,56.29362,50.51092,7.6334167
37000,0.014469612389802933,-3.5932610034942627,0.000142262113513425,0.02492273598909378,0.18566438555717468,0.08741532266139984,0.05618837848305702,0.4012305736541748,1.2531102895736694,1.2890305519104004,0.0005981488502584398,5.762162685394287,3.5760741233825684,3.573230743408203,42.604637,40.533657,27.700891,31.178484,30.598553,56.565,55.887928,8.912058
38000,0.13559415936470032,-3.5886521339416504,-8.449628512607887e-05,0.042394913733005524,0.27928483486175537,0.1116720587015152,0.04999368265271187,0.3544885516166687,1.3107669353485107,1.3153178691864014,0.0006751924520358443,6.125144004821777,3.5719094276428223,3.5711231231689453,42.946533,40.626205,27.708328,31.245407,30.683254,56.8515,55.499866,10.009625
39000,0.10525579750537872,-3.5462546348571777,0.00035518547520041466,0.045292288064956665,0.24814727902412415,0.020055390894412994,0.053527671843767166,0.3798065781593323,1.3334617614746094,1.3418755531311035,0.000788066303357482,5.549294948577881,3.5162739753723145,3.513387680053711,43.251144,40.752842,27.722485,31.317709,30.737188,57.140076,45.712097,10.487227
40000,0.021787013858556747,-3.640641212463379,-0.0007056013564579189,0.02042090892791748,0.33290496468544006,0.202251598238945,0.045496616512537,0.3540678024291992,1.363642930984497,1.3689122200012207,0.0008916808874346316,6.791316032409668,3.5962400436401367,3.593811273574829,43.593746,40.871357,27.732834,31.364258,30.766281,57.449547,37.218876,8.850901
41000,0.019810710102319717,-3.710329294204712,-0.0006333126802928746,0.017507420852780342,0.4549867510795593,0.22909918427467346,0.05265175551176071,0.4170481860637665,1.380500078201294,1.416350245475769,0.0009054209804162383,6.699467658996582,3.689439058303833,3.6880528926849365,43.986576,41.004726,27.73225,31.417185,30.780313,57.773228,35.7581,5.8594646
42000,0.04244481772184372,-3.8596720695495605,-0.00592861557379365,0.015053397975862026,0.26718008518218994,0.18395237624645233,0.054485730826854706,0.35805171728134155,1.3989055156707764,1.4324151277542114,0.0012442091247066855,10.76496696472168,3.720054864883423,3.719910144805908,44.269573,41.22124,27.739864,31.4597,30.801487,58.084763,41.118286,4.992187
43000,0.028210513293743134,-3.8315792083740234,-0.0009328987798653543,0.015556974336504936,0.12803085148334503,0.15222062170505524,0.05492399260401726,0.3725646436214447,1.5023479461669922,1.4921141862869263,0.001542532118037343,6.60478401184082,3.7653074264526367,3.763988494873047,44.485264,41.4847,27.767496,31.413593,30.800556,58.37461,53.470936,4.1060443
44000,0.02961749956011772,-3.9871323108673096,0.002654768992215395,0.019142985343933105,0.1356203407049179,0.08791778981685638,0.07245931029319763,0.39040809869766235,1.5974128246307373,1.6034071445465088,0.0015921532176434994,4.332592010498047,3.9657082557678223,3.9632387161254883,44.693264,41.64424,27.765724,31.392159,30.772388,58.65792,59.4292,5.5710006
45000,0.03115120530128479,-4.059255599975586,-0.0001385147188557312,0.018655357882380486,0.09231975674629211,0.15534794330596924,0.07196105271577835,0.33460506796836853,1.6559656858444214,1.6530518531799316,0.0014898725785315037,6.092970848083496,4.008336067199707,4.005338668823242,44.958206,41.757084,27.759792,31.369331,30.775404,58.92366,57.403015,5.081966
46000,0.04670277237892151,-4.131321907043457,-0.0007411148981191218,0.015650512650609016,0.06215772032737732,0.10936934500932693,0.06695663928985596,0.3807309865951538,1.6958017349243164,1.7023520469665527,0.0015311711467802525,6.484018325805664,4.066744804382324,4.063040733337402,45.215706,41.918507,27.751833,31.354198,30.773438,59.244514,61.461452,7.408422
47000,0.03363638371229172,-4.396729469299316,-0.00041228285408578813,0.020612861961126328,0.1280878633260727,0.4183325469493866,0.11018484830856323,0.35837477445602417,1.789331316947937,1.794835090637207,0.0015804237918928266,6.260868549346924,4.328691482543945,4.3331499099731445,45.591656,42.064457,27.739872,31.35717,30.778402,59.550915,70.66088,8.224909
48000,0.053744904696941376,-4.484796524047852,-0.0008780030184425414,0.040354643017053604,0.19274814426898956,0.01808728277683258,0.08758992701768875,0.33982762694358826,1.9326673746109009,1.9104700088500977,0.0016478808829560876,6.532807350158691,4.422629356384277,4.418715476989746,45.861664,42.2651,27.722471,31.371264,30.780598,59.852917,75.98202,8.761718
49000,0.03532932698726654,-4.605443954467773,-0.0018111236859112978,0.013757620938122272,0.09178031235933304,0.2978433072566986,0.0851898267865181,0.322975218296051,1.9090771675109863,1.9159353971481323,0.0017789622070267797,7.018078804016113,4.505709648132324,4.505388259887695,46.11546,42.440506,27.71615,31.393692,30.782022,60.148167,73.74569,7.8483505
50000,0.20332443714141846,-4.718539237976074,0.000959499622695148,0.0690748393535614,0.12294755131006241,0.14453871548175812,0.09591025114059448,0.30772578716278076,2.0397088527679443,2.0566399097442627,0.0015098388539627194,5.364501953125,4.676371097564697,4.677446365356445,46.447758,42.542553,27.718178,31.438126,30.785378,60.476353,60.423992,9.397703
51000,0.03705833852291107,-5.07684850692749,-0.002008352428674698,0.03134717047214508,0.11806081235408783,0.3454276919364929,0.11794978380203247,0.3987383544445038,2.058650255203247,2.0471110343933105,0.0014049262972548604,7.429507255554199,5.019741058349609,5.0166168212890625,46.76568,42.70406,27.738707,31.476038,30.787636,60.831463,61.066628,6.5081787
52000,0.05659493803977966,-4.973543643951416,-2.111835783580318e-05,0.06929829716682434,0.14249056577682495,0.06230410933494568,0.1324394941329956,0.3146907687187195,2.1473798751831055,2.1620123386383057,0.0013814225094392896,6.015287399291992,4.915531635284424,4.91606330871582,47.087944,42.87877,27.750233,31.512026,30.792112,61.179462,76.676476,5.80176
53000,0.0680931955575943,-4.996741771697998,-3.646275899882312e-06,0.04038213938474655,0.06763491779565811,0.305478572845459,0.12356702983379364,0.30168646574020386,2.2127296924591064,2.2397475242614746,0.001374581130221486,6.002652645111084,4.956838607788086,4.95747184753418,47.493996,43.076515,27.744493,31.548288,30.79845,61.557056,86.86118,6.1683884
54000,0.1230425089597702,-4.9968414306640625,-0.0005414995830506086,0.03683268651366234,0.08780971169471741,0.11904434114694595,0.1259106695652008,0.26960381865501404,2.348764657974243,2.3651723861694336,0.001221257378347218,6.443395137786865,4.936784267425537,4.935883522033691,47.87129,43.238262,27.742924,31.59789,30.817848,61.94943,81.04773,6.902019
55000,0.08237730711698532,-5.145410537719727,-0.0005780442734248936,0.039490170776844025,0.0640062615275383,0.19132128357887268,0.16364093124866486,0.3090091347694397,2.356255531311035,2.4118781089782715,0.0012781372060999274,6.4522552490234375,5.076107978820801,5.078556060791016,48.155827,43.40615,27.743973,31.628813,30.818346,62.384388,68.456474,5.8279414
56000,0.06056714430451393,-4.900021553039551,-0.0002144102763850242,0.02063637226819992,0.0870366245508194,0.15355545282363892,0.15293946862220764,0.3389747142791748,2.5133020877838135,2.5191071033477783,0.0014377604238688946,6.149127960205078,4.837295055389404,4.8369550704956055,48.47405,43.543613,27.747839,31.648792,30.831276,62.805656,55.869453,8.543485
57000,0.47959694266319275,-5.465020179748535,0.00014965976879466325,0.11070389300584793,0.11959372460842133,0.0948617234826088,0.16074636578559875,0.33129629492759705,2.580087900161743,2.5950233936309814,0.0017214558320119977,5.91306209564209,5.4150800704956055,5.414831161499023,48.783405,43.736145,27.754744,31.697311,30.847408,63.167686,63.911,9.551116
58000,0.10444410890340805,-5.447513580322266,0.0007817919249646366,0.08396868407726288,0.04566396400332451,0.19294577836990356,0.18176473677158356,0.3022381365299225,2.686257839202881,2.7014334201812744,0.0016604919219389558,5.529180526733398,5.395514488220215,5.396004676818848,49.266758,43.85082,27.767868,31.723257,30.8659,63.534134,81.93296,9.561788
59000,0.3241721987724304,-5.430784225463867,0.0012432426447048783,0.1352836936712265,0.075824074447155,0.11663643270730972,0.17075632512569427,0.29864180088043213,2.7318148612976074,2.738278865814209,0.0017520602559670806,5.290410995483398,5.346949577331543,5.3439741134643555,49.68858,44.029243,27.770353,31.731386,30.85598,63.8771,87.26158,8.682627
60000,0.34521687030792236,-5.7466278076171875,0.0003842706501018256,0.10984643548727036,0.10395409911870956,0.020918648689985275,0.18772061169147491,0.31192976236343384,2.857779026031494,2.8759660720825195,0.0014350604033097625,5.732226848602295,5.706578731536865,5.705911636352539,50.05397,44.08306,27.754578,31.750502,30.848932,64.23613,77.65856,10.480782
61000,0.29847267270088196,-5.863198280334473,0.0013616436626762152,0.12459460645914078,0.08994612097740173,0.020222332328557968,0.1623455286026001,0.29221126437187195,2.9314353466033936,2.937452793121338,0.0015706759877502918,5.133084297180176,5.799936771392822,5.802652359008789,50.300484,44.271664,27.747887,31.764078,30.843668,64.5347,76.930435,8.107676
62000,0.05719251185655594,-6.0889387130737305,0.0015504956245422363,0.030605994164943695,0.09526867419481277,0.14835461974143982,0.21345947682857513,0.3249856233596802,3.0302889347076416,3.0655484199523926,0.0016560765216127038,5.063753604888916,6.034388542175293,6.031978130340576,50.58903,44.457573,27.753025,31.798515,30.844635,64.85783,78.63476,13.992871
63000,0.16489078104496002,-6.28146505355835,-5.19137283845339e-05,0.18622148036956787,0.11415284126996994,0.022819440811872482,0.26674380898475647,0.3063443899154663,3.1810994148254395,3.195967197418213,0.001479949103668332,6.035078048706055,6.234813690185547,6.22907829284668,50.918804,44.557304,27.760244,31.822132,30.846098,65.17271,73.61114,13.812491
64000,0.07227037101984024,-6.33669376373291,0.00021999496675562114,0.04481155797839165,0.11415969580411911,0.23550012707710266,0.2716562747955322,0.2895914316177368,3.2786855697631836,3.2782015800476074,0.001457942184060812,5.8491058349609375,6.29851770401001,6.3011274337768555,51.217606,44.688095,27.781942,31.828352,30.842272,65.49729,76.19703,16.679594
65000,0.05257383733987808,-6.32724666595459,0.00039813885814510286,0.04612413048744202,0.08508354425430298,0.2174721658229828,0.26689612865448,0.27080008387565613,3.388643741607666,3.438361406326294,0.0013641784898936749,5.7081475257873535,6.279499530792236,6.276612281799316,51.51928,44.789158,27.788778,31.844614,30.83863,65.812874,80.99699,14.495923
