Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
136192,0.0004451870918273926,-1.6412984132766724,0.030977031216025352,0.014114268124103546,-1.2245678901672363,1.6266586780548096,1.6242948770523071,24.376698,47.701237,0.21875
264192,0.0009212675504386425,-1.658198595046997,0.0007068694103509188,0.003353837877511978,0.6936913132667542,1.6171036958694458,1.61735200881958,35.352016,55.7881,0.9609375
392192,0.013836629688739777,-3.0415401458740234,-0.000904595188330859,0.009459483437240124,1.197835922241211,2.986772060394287,2.9888477325439453,53.317333,70.159065,703.8984375
520192,0.06049294024705887,-13.85887336730957,0.0027892866637557745,0.07956838607788086,0.9704110622406006,13.691450119018555,13.694334030151367,60.98925,82.023964,932.546875
648192,0.06858941912651062,-27.909849166870117,-0.005689969751983881,0.11866360157728195,1.1406044960021973,27.83531951904297,27.78174591064453,66.124084,89.71654,962.65625
776192,0.06187137961387634,-36.70149230957031,0.013302654027938843,0.1339295357465744,1.0180280208587646,36.57750701904297,36.5574836730957,71.079384,96.05145,958.28125
904192,0.04292052984237671,-43.90541076660156,0.01036299578845501,0.1443159431219101,0.9937626719474792,43.889122009277344,43.88410186767578,75.64993,101.89611,963.4296875
1032192,0.03325169160962105,-49.742828369140625,-0.015397166833281517,0.15527565777301788,1.0895397663116455,49.766944885253906,49.780113220214844,79.83807,107.55746,949.9140625
1160192,0.03542230278253555,-53.019187927246094,0.008061306551098824,0.1632375419139862,0.850727915763855,53.04818344116211,53.02519607543945,83.819786,113.09517,952.0546875
1288192,0.0338255912065506,-56.11730194091797,-0.004835285246372223,0.16873374581336975,0.9605616927146912,56.16872787475586,56.166969299316406,87.67327,118.406166,961.0390625
1416192,0.041250307112932205,-58.6954345703125,-0.009552125819027424,0.17189477384090424,0.941678524017334,58.79808044433594,58.77106475830078,91.39038,123.61962,927.3203125
1544192,0.03703174740076065,-59.88306427001953,0.003456294536590576,0.17945381999015808,1.1004996299743652,59.969322204589844,59.983367919921875,94.787155,128.68362,942.71875
1672192,0.047491271048784256,-61.353492736816406,0.018944691866636276,0.18162855505943298,0.9806944727897644,61.45193099975586,61.4602165222168,98.13863,133.63129,940.65625
1800192,0.0459904782474041,-61.7237548828125,0.03280166536569595,0.1841466724872589,0.820996880531311,61.83030319213867,61.812923431396484,101.25253,138.53796,942.7890625
