Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,Loss/Critic_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Metric/self_state_action_to_state_distance,Metric/cross_state_action_to_state_distance,Metric/h_lambda_diff_self,Metric/h_lambda_diff_cross,Eval/Return
136192,0.049376003444194794,-11.375802993774414,-0.004251312930136919,0.17438971996307373,0.10457728803157806,0.0019004865316674113,0.0015865445602685213,2.3540778160095215,0.008327743969857693,3.726095199584961,11.24935245513916,11.223822593688965,40.755245,45.467514,31.41341,31.560595,31.604172,0.0026484939735382795,1.3915343284606934,0.009145949967205524,1.540792465209961,0.0,0.02011912688612938,0.0,0.030581004917621613,0.0021284425165504217,1.5432898998260498,0.007859557867050171,0.03314245492219925,496.9681396484375
264192,0.05959966033697128,-30.50680160522461,0.0018124144989997149,0.6165618896484375,0.4177517890930176,0.000811509438790381,0.001938052475452423,6.169397354125977,0.011752567254006863,3.1640310287475586,30.372478485107422,30.330631256103516,55.86073,59.662872,35.420853,34.45619,34.944817,0.001396541716530919,1.9889063835144043,0.003236191812902689,2.2738280296325684,0.0,0.023781342431902885,0.0,0.026146769523620605,0.004449192900210619,2.2814316749572754,0.003011991735547781,0.029590575024485588,961.3131103515625
392192,0.06187576800584793,-46.68769836425781,-0.0011928662424907088,0.5766300559043884,0.3924931585788727,0.001631821389310062,0.0022210152819752693,5.067459583282471,0.007550491020083427,3.2826390266418457,46.55725860595703,46.60951232910156,66.38105,67.43898,40.72197,38.730125,39.418602,0.0017643654718995094,1.9036004543304443,0.004178574308753014,2.160656452178955,0.0,0.013762054964900017,0.0,0.024737432599067688,0.002791919745504856,2.1482973098754883,0.004041616804897785,0.02852362021803856,973.1624755859375
520192,0.0567760169506073,-58.4117546081543,-0.0008143599261529744,0.5572429299354553,0.38224363327026367,0.0009561320766806602,0.01147391926497221,5.073406219482422,0.00539656076580286,3.145636796951294,58.369789123535156,58.31462860107422,74.65007,73.54871,46.162243,43.45596,44.261745,0.0011394412722438574,1.8697640895843506,0.0013873643474653363,2.100850820541382,0.0,0.01562873274087906,0.0,0.020121239125728607,0.0009307783329859376,2.111079216003418,0.001226367661729455,0.026310207322239876,974.5244140625
648192,0.04419322684407234,-67.68624877929688,0.0013141200179234147,0.37906670570373535,0.25586411356925964,0.0009944620542228222,0.011685729026794434,4.007757663726807,0.004602127708494663,2.905062675476074,67.61164093017578,67.61949157714844,80.95201,79.25651,51.431156,48.560005,48.882996,0.0009594898438081145,1.5964275598526,0.004556558094918728,1.7774144411087036,0.0,0.014535697177052498,0.0,0.020200014114379883,0.0013168889563530684,1.77437424659729,0.004152413457632065,0.020981639623641968,976.1536865234375
776192,0.06138443574309349,-75.40872955322266,-0.0004947498673573136,0.37763476371765137,0.24493178725242615,0.0011724833166226745,0.013430913910269737,3.6636195182800293,0.003838157979771495,3.190919876098633,75.37525939941406,75.361328125,86.45501,84.4778,56.02549,53.982063,53.359325,0.0008362905355170369,1.5690683126449585,0.002072742208838463,1.7543997764587402,0.0,0.013480452820658684,0.0,0.019659120589494705,0.0019803987815976143,1.7515466213226318,0.00203131465241313,0.019962582737207413,974.8150634765625
904192,0.044917356222867966,-80.41119384765625,0.0011096452362835407,0.2972477078437805,0.20324082672595978,0.0006072585238143802,0.011334038339555264,3.5658645629882812,0.0035960928071290255,2.716620922088623,80.41624450683594,80.34751892089844,91.17234,89.44614,60.448418,59.23824,57.806225,0.001757263788022101,1.467440128326416,0.0038064392283558846,1.622420310974121,0.0,0.009922722354531288,0.0,0.01492953859269619,0.000337226694682613,1.608628749847412,0.0034846377093344927,0.021011579781770706,975.744384765625
1032192,0.055808521807193756,-83.81598663330078,0.0013305172324180603,0.30556976795196533,0.19551682472229004,0.0009739252272993326,0.010008910670876503,3.583468437194824,0.003068534191697836,2.726820468902588,83.75865936279297,83.82110595703125,95.6349,94.22308,64.66416,64.07914,61.967766,0.0006248314748518169,1.4661474227905273,0.0017885268898680806,1.6421558856964111,0.0,0.011345971375703812,0.0,0.0183625016361475,0.0035052336752414703,1.6261212825775146,0.003602325916290283,0.022444920614361763,980.2197265625
1160192,0.06531967222690582,-87.03756713867188,-0.0005144348833709955,0.2871294319629669,0.19167743623256683,0.00044038009946234524,0.00962766446173191,3.2951302528381348,0.0024348178412765265,3.2187952995300293,86.9674301147461,87.10438537597656,99.76044,98.6326,68.61992,68.31686,66.00456,0.003656364046037197,1.4395718574523926,0.002292638411745429,1.572821855545044,0.0,0.011223839595913887,0.0,0.013561202213168144,0.0005596376140601933,1.56864595413208,0.0018797622760757804,0.014950166456401348,979.0860595703125
1288192,0.0750182494521141,-88.5211410522461,-0.0009844755986705422,0.3111327290534973,0.21012452244758606,0.0007352318498305976,0.014488737098872662,3.590066432952881,0.002283460460603237,3.558102607727051,88.506103515625,88.48133850097656,103.674675,102.98089,72.41964,72.24694,69.84297,0.0005027406732551754,1.4745619297027588,0.004456671420484781,1.6201269626617432,0.0,0.012891434133052826,0.0,0.016818121075630188,0.00018777581863105297,1.611410140991211,0.004281444009393454,0.017366822808980942,979.7996215820312
1416192,0.04717129096388817,-90.94712829589844,0.00016250293992925435,0.2388751357793808,0.14216367900371552,0.000727498612832278,0.02098933234810829,2.7798895835876465,0.0023051647003740072,2.7455077171325684,90.92537689208984,90.9686508178711,107.14152,107.17372,76.00496,75.90755,73.66506,0.0012292021419852972,1.3519773483276367,0.0017054828349500895,1.476672649383545,0.0,0.010801443830132484,0.0,0.012649754993617535,0.0017081876285374165,1.4695923328399658,0.0018660756759345531,0.014638404361903667,983.9296875
1544192,0.06442544609308243,-91.9373550415039,0.0012389380717650056,0.2465868592262268,0.16465340554714203,0.000603680731728673,0.022618534043431282,2.992314100265503,0.0024471560027450323,2.7992923259735107,91.89913177490234,91.97998046875,110.32936,111.16177,79.45954,79.43677,77.25574,0.0003087976947426796,1.3741976022720337,0.0019579969812184572,1.4796310663223267,0.0,0.011880405247211456,0.0,0.014486188068985939,0.00026606553001329303,1.4796099662780762,0.0017586805624887347,0.016582127660512924,983.0667724609375
1672192,0.07695090770721436,-93.10844421386719,0.0008895432692952454,0.22836628556251526,0.15124772489070892,0.0004399290191940963,0.02063572034239769,2.6096243858337402,0.00198476598598063,2.3947432041168213,93.15934753417969,93.06855773925781,113.43583,115.0703,82.87098,82.87308,80.86515,0.0008343430235981941,1.323725938796997,0.003238442586734891,1.4225037097930908,0.0,0.00693135429173708,0.0,0.012276766821742058,0.00041919684736058116,1.423675775527954,0.0029185700695961714,0.010244052857160568,983.8271484375
1800192,0.03946156054735184,-93.62999725341797,-0.0008595471736043692,0.23037607967853546,0.15929004549980164,0.0011783328372985125,0.011956937611103058,2.9023964405059814,0.0020275863353163004,3.377412796020508,93.60514831542969,93.6337661743164,116.242546,118.98341,86.1752,86.267166,84.18788,0.00031135109020397067,1.3708796501159668,0.0013805781491100788,1.484555959701538,0.0,0.011757167056202888,0.0,0.013780787587165833,0.0017231290694326162,1.4735376834869385,0.001788906753063202,0.02428208664059639,980.7879638671875
1928192,0.040750615298748016,-94.39830017089844,-0.0011800512438639998,0.22524887323379517,0.13907590508460999,0.0005944579606875777,0.02333439514040947,2.571514368057251,0.0017225249903276563,3.7362074851989746,94.37177276611328,94.46051025390625,119.05361,122.58317,89.40602,89.68758,87.44517,0.0003423231828492135,1.309613823890686,0.00421228026971221,1.4087307453155518,0.0,0.008979231119155884,0.0,0.011221680790185928,8.069897012319416e-05,1.4074110984802246,0.004134143702685833,0.011791595257818699,981.3849487304688
2056192,0.028939872980117798,-94.93821716308594,-0.00016918114852160215,0.17847652733325958,0.12002016603946686,0.0010784437181428075,0.023596137762069702,2.0280921459198,0.0017310050316154957,3.0975966453552246,94.97638702392578,94.91032409667969,121.83386,126.10546,92.519775,93.180916,90.722084,0.0006423824816010892,1.2609868049621582,0.0006382680730894208,1.3453774452209473,0.0,0.008467480540275574,0.0,0.01075724046677351,0.00036184850614517927,1.3484535217285156,0.0007113359170034528,0.014249525964260101,979.951416015625
2184192,0.034365519881248474,-95.02574157714844,-0.00013428970123641193,0.20018133521080017,0.12610170245170593,0.0006949552334845066,0.020645994693040848,2.754518747329712,0.0016354507533833385,3.1005594730377197,95.05148315429688,95.02672576904297,124.426056,129.51723,95.547035,96.24961,93.87837,0.0008126862812787294,1.3084568977355957,0.0012258996721357107,1.4012985229492188,0.0,0.009126064367592335,0.0,0.013653572648763657,0.00021930786897428334,1.4018092155456543,0.0010273302905261517,0.015020705759525299,983.9075927734375
2312192,0.04650132730603218,-95.38589477539062,-0.0005680251051671803,0.21886365115642548,0.12716637551784515,0.0009738612570799887,0.021087901666760445,2.233158588409424,0.0013546666596084833,3.5826921463012695,95.43161010742188,95.37428283691406,126.75111,132.77036,98.45811,99.631935,96.796455,0.00014486545114777982,1.2893192768096924,0.0017700700554996729,1.3821005821228027,0.0,0.008328624069690704,0.0,0.013675633817911148,0.00131126306951046,1.3817226886749268,0.0016179444501176476,0.01522575318813324,984.264404296875
2440192,0.02460995875298977,-96.34693908691406,0.0014300988987088203,0.1096177026629448,0.07392808794975281,0.00024292866874020547,0.026332931593060493,1.4376285076141357,0.001480434788390994,2.118464231491089,96.33363342285156,96.35215759277344,129.13272,136.00839,101.377426,103.17393,100.01034,0.0013249581679701805,1.160470962524414,0.012953126803040504,1.202390432357788,0.0,0.006201726850122213,0.0,0.007596844807267189,0.0006842408329248428,1.212012529373169,0.012268885970115662,0.012356521561741829,982.8894653320312
2568192,0.02435264363884926,-96.17596435546875,0.0002860967069864273,0.17401769757270813,0.11788300424814224,0.00041043333476409316,0.02478962019085884,1.8997712135314941,0.0013864280190318823,2.5638468265533447,96.1352310180664,96.21800994873047,131.51578,139.29372,104.19227,106.175125,102.948616,0.0006591135170310736,1.238269329071045,0.0020503869745880365,1.3086211681365967,0.0,0.005139891058206558,0.0,0.008135885000228882,0.001517332042567432,1.304079532623291,0.0021152871195226908,0.010003482922911644,979.919921875
2696192,0.029458818957209587,-96.55548095703125,0.0010516680777072906,0.13165420293807983,0.08526588976383209,0.0005336941685527563,0.02410869300365448,1.7435839176177979,0.0014569213381037116,2.214755058288574,96.58108520507812,96.55062103271484,133.41855,142.44365,106.90712,109.40066,105.852356,0.001444533234462142,1.1945405006408691,0.0016424505738541484,1.2591310739517212,0.0,0.007161182351410389,0.0,0.0098190288990736,0.0007800422026775777,1.253941297531128,0.0013492238940671086,0.011859282851219177,985.8639526367188
