Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Eval/Return
641000,0.3810134530067444,-13.636575698852539,0.014284471981227398,0.0032406889367848635,16.59214973449707,13.102242469787598,13.067097663879395,33.714653,62.811565,0.002099323
642000,0.4212791919708252,-17.296632766723633,-0.0017117401584982872,0.001851630979217589,21.924449920654297,16.893491744995117,16.89733123779297,42.102585,74.763054,2.3465915
643000,2.3469953536987305,-22.11455726623535,-0.0006612020661123097,0.002151926513761282,21.307260513305664,21.67890167236328,21.699268341064453,49.7471,84.90181,4.423225
644000,1.753265619277954,-22.8803768157959,0.0013827336952090263,0.0025134719908237457,20.449871063232422,22.472843170166016,22.470184326171875,55.206448,93.73447,9.611846
645000,2.379275321960449,-23.609012603759766,0.0014936740044504404,0.0018722276436164975,20.202194213867188,23.301769256591797,23.342071533203125,60.455185,101.99986,15.082039
646000,2.226747989654541,-24.454797744750977,-0.002764781704172492,0.0020798989571630955,22.329286575317383,24.153972625732422,24.14200782775879,65.00347,109.771515,39.24764
647000,1.296675443649292,-24.747982025146484,0.00022882805205881596,0.0024975393898785114,20.90837860107422,24.522174835205078,24.509586334228516,69.224556,117.068214,51.902077
648000,14.58153247833252,-26.076190948486328,-1.5337238437496126e-05,0.0035175548400729895,21.00436019897461,25.649925231933594,25.61383628845215,73.00638,124.177124,190.41148
649000,3.3571982383728027,-28.564048767089844,-0.0016141668893396854,0.002968485001474619,21.54376792907715,28.15987205505371,28.148517608642578,76.97343,131.05515,219.35875
650000,6.1273698806762695,-28.280994415283203,-0.00042688168468885124,0.0028950294945389032,21.14745330810547,28.080652236938477,28.034236907958984,80.467865,137.39293,334.27237
651000,9.985414505004883,-28.23276138305664,-0.0011925870785489678,0.0024085016921162605,21.49515724182129,27.96738624572754,27.990215301513672,83.89339,143.1185,379.30862
652000,1.0956095457077026,-28.70736312866211,-0.003232264891266823,0.002571490127593279,22.256961822509766,28.45503807067871,28.44550895690918,87.01693,148.46129,415.5433
