Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
11000,0.0018675666069611907,-2.1929001808166504,0.7565343379974365,0.00014339512563310564,0.0005747857503592968,0.021073155105113983,0.020160308,0.016028983518481255,0.9946228265762329,0.07533872127532959,-4.041772842407227,1.9061172008514404,1.9050090312957764,27.698889,39.744526,27.482824,27.64253,27.341309,32.490166,1.2548751
12000,0.0008045517606660724,-3.290820837020874,0.5896701812744141,8.18642511148937e-05,0.0026870155707001686,0.016862381249666214,0.013309555,0.038999706506729126,0.9942235946655273,0.05832165107131004,-4.110657215118408,3.0512046813964844,3.0507678985595703,27.665216,39.878304,27.43978,27.581491,27.273897,32.51235,2.8288085
13000,0.0012739929370582104,-4.062526226043701,0.46220946311950684,8.015015919227153e-05,0.004407139495015144,0.009986808523535728,0.013509501,0.07116659730672836,0.9825199246406555,0.045831289142370224,-4.085020065307617,3.8722167015075684,3.872480869293213,27.646963,39.95135,27.384449,27.490173,27.2359,32.549263,3.3690224
14000,0.03207152336835861,-4.642209053039551,0.3653709590435028,0.0019364992622286081,0.006613931618630886,0.007800724823027849,0.016939417,0.060968928039073944,0.9849680662155151,0.036318108439445496,-4.060296535491943,4.5097503662109375,4.511219501495361,27.637314,40.027008,27.32415,27.478743,27.16453,32.62376,4.258623
15000,0.0018583312630653381,-5.0378007888793945,0.2906505763530731,3.1710493203718215e-05,0.0044970763847231865,0.01100365724414587,0.012758867,0.11813399195671082,0.9823081493377686,0.028922686353325844,-4.049224853515625,4.921855926513672,4.921414852142334,27.64034,40.09878,27.266659,27.484415,27.109673,32.75267,4.628555
16000,0.037172239273786545,-5.250566482543945,0.23035432398319244,0.0018994027050212026,0.004262423142790794,0.007789215072989464,0.011569265,0.08193351328372955,0.9789872169494629,0.02308390848338604,-3.9790005683898926,5.17548131942749,5.17917537689209,27.65834,40.140945,27.215265,27.522636,27.097263,32.92027,5.301854
17000,0.003386003663763404,-5.424448490142822,0.1844385713338852,5.698912718798965e-05,0.005282824859023094,0.011351825669407845,0.012088293,0.11855538189411163,0.9789999127388,0.018453896045684814,-3.994560718536377,5.335792541503906,5.338481426239014,27.694742,40.16788,27.17887,27.594528,27.11335,33.105694,6.5671
18000,0.0036945270840078592,-5.488712787628174,0.14564697444438934,6.448625936172903e-05,0.007121772039681673,0.01564384624361992,0.0077666203,0.11579157412052155,0.9913370609283447,0.014781642705202103,-3.853233575820923,5.441831111907959,5.444705009460449,27.750801,40.187416,27.148594,27.644634,27.121675,33.308495,8.399841
19000,0.0028798244893550873,-5.527839660644531,0.11130622774362564,0.0001010154010145925,0.005350238643586636,0.020814361050724983,0.008390963,0.14157480001449585,0.9803401231765747,0.01194695383310318,-3.3167033195495605,5.453513145446777,5.4547200202941895,27.859251,40.21071,27.13395,27.669224,27.158379,33.54687,14.233417
20000,0.005455954000353813,-5.53612756729126,0.08382202684879303,0.00011832611926365644,0.008268827572464943,0.033808059990406036,0.008791359,0.17912445962429047,0.9974033832550049,0.009706350043416023,-2.6357927322387695,5.474939346313477,5.4697771072387695,27.974146,40.246655,27.128355,27.699768,27.207373,33.7914,18.236017
21000,0.04535284265875816,-5.65516996383667,0.06677109748125076,0.0020985405426472425,0.01248673815280199,0.00755804218351841,0.012523263,0.22242441773414612,1.008846640586853,0.008048408664762974,-2.2961864471435547,5.602067470550537,5.603227615356445,28.067184,40.29574,27.139723,27.742052,27.28022,34.147873,23.572989
22000,0.05100735276937485,-6.104420185089111,0.01638796553015709,0.002264672890305519,0.013470016419887543,0.007097904104739428,0.015548969,0.38866353034973145,1.0300955772399902,0.00702351238578558,3.6666994094848633,5.875457763671875,5.876856803894043,28.100025,40.40464,27.175184,27.797237,27.357073,34.540344,21.877851
23000,0.018254347145557404,-6.631856918334961,0.016742920503020287,0.00030814873753115535,0.014857562258839607,0.0352356880903244,0.013320836,0.34260106086730957,1.0815554857254028,0.006237819325178862,3.315901756286621,6.481935024261475,6.472648620605469,28.258097,40.51994,27.270147,27.804867,27.445019,35.007416,19.682024
24000,0.005407525226473808,-6.885876655578613,0.021718202158808708,0.00021765052224509418,0.012584632262587547,0.02699222043156624,0.01309966,0.1976652592420578,1.0722867250442505,0.005203581880778074,1.8262975215911865,6.776067733764648,6.773894309997559,28.299257,40.64306,27.294237,27.839064,27.48933,35.25891,14.806849
