Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Loss_representation,Analysis/Val_diff,Analysis/SA_diff,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Norm/rep_model,Eval/Return
42000,0.011372193694114685,-13.876384735107422,-0.0018605057848617435,0.0007668777252547443,0.02914835885167122,0.0616060346364975,0.017028883,0.33914631605148315,1.493908405303955,0.003455940168350935,6.5383501052856445,13.616798400878906,13.623170852661133,31.673767,42.942116,28.057297,28.033712,28.15643,38.829807,22.290304
43000,0.30130594968795776,-13.912839889526367,0.0030397921800613403,0.00990193709731102,0.02891208976507187,0.010890447534620762,0.02452568,0.47005265951156616,1.5388569831848145,0.002964789979159832,4.97470235824585,13.751874923706055,13.771343231201172,31.702164,43.042408,28.154095,27.950615,28.20864,39.018177,30.811996
44000,0.156418114900589,-13.867033004760742,0.009741517715156078,0.005273839458823204,0.03270358592271805,0.005883852019906044,0.048436064,0.3327072262763977,1.6316884756088257,0.0027722069062292576,2.486006259918213,13.784772872924805,13.808141708374023,31.728348,43.088383,28.17649,27.955807,28.226175,39.182507,30.789936
45000,0.00914250873029232,-13.466958999633789,0.0045997812412679195,0.00136735406704247,0.03253559023141861,0.04521156847476959,0.025415726,0.7133183479309082,1.8165645599365234,0.001988504081964493,3.6868133544921875,13.372089385986328,13.396944046020508,31.942142,43.15814,28.21087,27.968023,28.265661,39.356262,47.456062
46000,0.006542351096868515,-13.050027847290039,0.004602616187185049,0.0020975559018552303,0.0361529178917408,0.03710447996854782,0.03575696,0.3844391703605652,1.7826247215270996,0.0015581719344481826,3.0461435317993164,13.009424209594727,12.997306823730469,32.425087,43.21694,28.257093,28.003485,28.316149,39.517223,56.514797
47000,0.00982595793902874,-12.841779708862305,-0.00148825254291296,0.0025050966069102287,0.03496217727661133,0.047176167368888855,0.024536591,0.35784852504730225,1.6917320489883423,0.0013919619377702475,7.069176197052002,12.719772338867188,12.749164581298828,32.981644,43.298466,28.312422,28.041164,28.356895,39.762775,79.47237
48000,0.008469142019748688,-12.643250465393066,-0.00017582079453859478,0.0030657202005386353,0.07518977671861649,0.03496984392404556,0.018755384,0.41051769256591797,1.5685079097747803,0.0014831260778009892,6.118547439575195,12.527477264404297,12.54312515258789,33.316914,43.39597,28.331518,28.018173,28.376038,40.072598,64.05312
49000,0.013713222928345203,-12.417083740234375,-8.038867235882208e-05,0.0035979365929961205,0.034223638474941254,0.05021665245294571,0.03252144,0.5312446355819702,1.7924995422363281,0.0016286422032862902,6.049359321594238,12.321395874023438,12.341192245483398,33.489975,43.486023,28.395657,28.00236,28.405447,40.333122,38.697315
50000,0.17030209302902222,-12.779291152954102,-0.005170062649995089,0.010419320315122604,0.05828949064016342,0.005515430122613907,0.035133786,0.7109708189964294,1.757828712463379,0.001940087298862636,8.664860725402832,12.480949401855469,12.516286849975586,33.591217,43.574486,28.467194,28.00373,28.427395,40.61161,24.254814
51000,0.03004917874932289,-12.667926788330078,0.0009109872626140714,0.0037630503065884113,0.02415943704545498,0.06394937634468079,0.022748621,0.6274230480194092,1.7998707294464111,0.0022436915896832943,5.593978404998779,12.560757637023926,12.567302703857422,33.636612,43.675323,28.513422,28.014679,28.446548,40.929977,35.03731
52000,0.01910543255507946,-12.64289379119873,0.0008986132452264428,0.0033946181647479534,0.08433090150356293,0.062424320727586746,0.028456958,0.7410452961921692,1.87103271484375,0.0020203441381454468,5.555217742919922,12.554765701293945,12.564753532409668,33.64987,43.70189,28.58844,27.991436,28.494722,41.211586,48.06973
53000,0.023599592968821526,-12.442471504211426,-0.003103153081610799,0.003605990670621395,0.06296734511852264,0.11171415448188782,0.04432188,0.7610978484153748,1.9111493825912476,0.0016956458566710353,7.830071449279785,12.325185775756836,12.311367988586426,33.90682,43.82209,28.60985,27.984161,28.522413,41.422295,69.462944
54000,0.1588853895664215,-12.421701431274414,0.001325783203355968,0.007746458053588867,0.03237881511449814,0.006244584918022156,0.050534427,0.778550922870636,1.8731689453125,0.0018013333901762962,5.263998985290527,12.334145545959473,12.325811386108398,34.026993,43.92393,28.654335,27.97732,28.54705,41.707146,72.29125
55000,0.01782568171620369,-12.275273323059082,-0.0004675457894336432,0.0043692272156476974,0.035346657037734985,0.13559389114379883,0.04204654,0.9323782324790955,1.8503302335739136,0.0017085946165025234,6.273643493652344,12.115192413330078,12.153807640075684,34.210068,44.070065,28.689785,27.96598,28.587177,41.97507,77.285515
56000,0.15092867612838745,-12.325237274169922,-0.00025165898841805756,0.011162417009472847,0.04974294453859329,0.00678322184830904,0.028273344,0.7955296635627747,1.9964755773544312,0.001509225694462657,6.166747093200684,12.240306854248047,12.25680160522461,34.48025,44.16229,28.724113,27.993279,28.613995,42.230213,84.405815
57000,0.024107594043016434,-12.007478713989258,0.0004350825329311192,0.007220027968287468,0.060164764523506165,0.05460494011640549,0.029371016,1.780050277709961,2.345590114593506,0.0015947046922519803,5.727170467376709,11.931745529174805,11.943375587463379,34.86287,44.28132,28.754082,28.005684,28.622362,42.477783,105.08901
58000,0.15615391731262207,-12.310646057128906,-0.0007877463358454406,0.026076272130012512,0.028441619127988815,0.0045495606027543545,0.03254495,0.979736864566803,2.0836639404296875,0.0015849609626457095,6.497013092041016,12.225090026855469,12.227023124694824,35.100048,44.35074,28.80837,28.01136,28.643253,42.759396,121.144165
59000,0.026137936860322952,-12.041797637939453,0.00043039050069637597,0.00836859829723835,0.047214917838573456,0.03233698010444641,0.057414908,3.0401387214660645,3.1647872924804688,0.0016822152538225055,5.744152545928955,11.974775314331055,11.991121292114258,35.34022,44.45037,28.845566,27.993488,28.67103,43.037632,125.00069
60000,0.0331338495016098,-12.123061180114746,-0.001458765589632094,0.00972247775644064,0.016638150438666344,0.060556139796972275,0.029971521,1.047421932220459,2.205531120300293,0.001665338291786611,6.875957489013672,11.996389389038086,12.033750534057617,35.65188,44.550835,28.908205,27.994822,28.703812,43.327152,132.90762
61000,0.023674584925174713,-11.913371086120605,-0.0004983086255379021,0.006554848048835993,0.0444394052028656,0.04856482893228531,0.034706697,1.0712319612503052,2.0622119903564453,0.001640576054342091,6.30374002456665,11.81110954284668,11.824766159057617,35.909447,44.69125,28.92425,27.987278,28.71441,43.633575,137.18216
62000,0.03071531467139721,-11.957218170166016,0.0003756906371563673,0.01049826480448246,0.0372709259390831,0.008753085508942604,0.044864714,1.5984922647476196,2.3711092472076416,0.0019070495618507266,5.802999019622803,11.863676071166992,11.845073699951172,36.204357,44.795765,28.92571,27.952583,28.736742,43.893223,131.2957
63000,0.0451248362660408,-12.159284591674805,-0.0011143904412165284,0.010455353185534477,0.03086801990866661,0.03412361070513725,0.048507225,1.8361473083496094,2.4378156661987305,0.0020141496788710356,6.553280830383301,12.065261840820312,12.052016258239746,36.505978,44.892296,28.946966,27.936815,28.7566,44.177547,89.77624
64000,0.03935039043426514,-12.043533325195312,-0.0010797351133078337,0.011429249309003353,0.05952633172273636,0.00921404268592596,0.064808115,1.5289167165756226,2.3961315155029297,0.001802384969778359,6.599059104919434,11.974956512451172,11.968080520629883,36.831352,45.040504,28.979069,27.919146,28.767765,44.430653,91.04345
65000,0.04894426092505455,-11.961664199829102,-0.001358680077828467,0.00772209232673049,0.01690022647380829,0.04764394462108612,0.04253813,2.2013707160949707,2.5056536197662354,0.0017984152073040605,6.755487442016602,11.85657024383545,11.857989311218262,37.11959,45.150215,28.982338,27.90924,28.774954,44.701977,116.692345
66000,0.06352181732654572,-12.016596794128418,0.002161590149626136,0.012820994481444359,0.14646384119987488,0.0061689382418990135,0.06753537,4.328132629394531,4.205192565917969,0.0019599420484155416,4.897115230560303,11.919522285461426,11.932112693786621,37.344822,45.263405,29.019575,27.911993,28.809313,45.035637,155.02046
67000,0.033439189195632935,-12.708545684814453,-0.0003813385555986315,0.013107657432556152,0.09060255438089371,0.0924195721745491,0.05690454,1.546525001525879,2.576183319091797,0.0020083447452634573,6.189877033233643,12.615135192871094,12.609886169433594,37.60839,45.37559,29.051107,27.892786,28.825186,45.314266,175.55322
68000,0.04969318211078644,-12.471261978149414,-0.000338638958055526,0.012274155393242836,0.05620402842760086,0.051817022264003754,0.073538326,1.621525764465332,2.633971691131592,0.0021085150074213743,6.160605430603027,12.361810684204102,12.371260643005371,37.832035,45.500336,29.088413,27.889465,28.850353,45.579323,163.73235
69000,0.025439471006393433,-12.451141357421875,-0.0005437564686872065,0.012912564910948277,0.23357240855693817,0.2930071949958801,0.07027358,1.5370638370513916,2.491525650024414,0.002032448770478368,6.267537593841553,12.359196662902832,12.363760948181152,38.081894,45.589912,29.106945,27.889668,28.858883,45.839527,166.95207
