Train/Steps,Loss/Loss_critic,Loss/Loss_actor,Loss/Loss_alpha,Loss/Loss_state_action_metric,Loss/Loss_state_metric,Loss/Loss_state_action_to_state,Loss/Act_rep_loss,SAC/Alpha,SAC/LogPi_mean,SAC/Q1_mean,SAC/Q2_mean,Norm/actor_model,Norm/critic_model,Norm/state_action_metric_model,Norm/state_metric_model,Norm/state_action_state_metric_model,Metric/self_state_distance,Metric/cross_state_distance,Metric/self_state_action_distance,Metric/cross_state_action_distance,Metric/avg_self_state_asymmetry,Metric/avg_cross_state_asymmetry,Metric/avg_self_sa_asymmetry,Metric/avg_cross_sa_asymmetry,Eval/Return
652000,0.12930423021316528,-7.035236358642578,-0.00015029656060505658,0.1280842423439026,0.010233155451714993,0.00847634021192789,0.0017378530465066433,0.0007150255842134356,21.21019744873047,6.930719375610352,6.9307146072387695,92.74491,153.87634,97.621376,89.83822,84.87622,4.170892238616943,4.8857421875,4.096251487731934,4.8637871742248535,0.0,0.07885714620351791,0.0,1.5007606744766235,59.071087
653000,0.16002294421195984,-6.63887882232666,-0.00043715612264350057,0.08762668073177338,0.007099051959812641,0.008636120706796646,0.0009329980821348727,0.0006437249830923975,21.67910385131836,6.593563079833984,6.592336654663086,96.39833,159.63504,102.58645,94.52395,88.77823,4.566593170166016,5.218848705291748,4.514161109924316,5.230610370635986,0.0,0.057288505136966705,0.0,1.3648343086242676,71.15151
654000,0.08073408901691437,-6.817066192626953,-0.0004906087997369468,0.029004480689764023,0.0060410089790821075,0.005599201191216707,0.0005729871336370707,0.0006160861812531948,21.79633140563965,6.758760929107666,6.758845329284668,99.519196,164.91568,107.17287,99.25416,92.56201,5.094749450683594,5.764754295349121,5.0284423828125,5.732572078704834,0.0,0.04611837491393089,0.0,1.2137360572814941,77.186905
655000,0.132453054189682,-6.669466972351074,-0.00018928830104414374,0.15463684499263763,0.004919971339404583,0.004760360345244408,0.000260049884673208,0.0005369459977373481,21.352527618408203,6.625496864318848,6.633659362792969,102.524055,169.89331,111.54222,103.545876,95.98098,5.616840362548828,6.329229354858398,5.55344295501709,6.306458473205566,0.0,0.036569319665431976,0.0,1.1352508068084717,76.11703
656000,0.039448536932468414,-6.237208843231201,0.0002427975705359131,0.02239738218486309,0.0027076294645667076,0.0041232965886592865,7.516435289289802e-05,0.0005456105573102832,20.55499839782715,6.201336860656738,6.2077789306640625,105.281494,174.50868,115.63343,107.56486,99.05936,5.79443359375,6.485428810119629,5.779210567474365,6.490965366363525,0.0,0.025891471654176712,0.0,1.0065362453460693,86.51803
657000,0.052327897399663925,-6.101650714874268,0.0005064258584752679,0.019963815808296204,0.0030443514697253704,0.003795774420723319,4.304172398406081e-05,0.0005846243584528565,20.133758544921875,6.039907455444336,6.043765068054199,108.121864,179.129,119.5457,111.23461,101.75773,6.109977722167969,6.722743988037109,6.072498321533203,6.7188849449157715,0.0,0.02610912173986435,0.0,0.856581449508667,92.92977
658000,0.06109379231929779,-6.094877243041992,3.059342998312786e-05,0.09538625925779343,0.001900073024444282,0.0022584174294024706,2.1708236090489663e-05,0.0005540124257095158,20.944778442382812,6.0432538986206055,6.072567939758301,111.01206,183.47292,123.25449,115.04952,104.1922,6.349664688110352,6.870952606201172,6.321282386779785,6.862000942230225,0.0,0.0191070307046175,0.0,0.6660007238388062,91.97986
659000,0.043247442692518234,-6.184839248657227,0.0003692659083753824,0.015153707936406136,0.001449595671147108,0.002286059781908989,9.650142601458356e-06,0.0006035491824150085,20.38817596435547,6.135136127471924,6.144390106201172,113.62921,187.8644,127.0408,118.44797,106.38712,6.398423194885254,6.903354644775391,6.371654510498047,6.8989105224609375,0.0,0.01362414937466383,0.0,0.6336414813995361,94.19118
660000,0.042430296540260315,-6.379125595092773,-0.00058290536981076,0.014940321445465088,0.0008578724227845669,0.0013103220844641328,2.9023901788605144e-06,0.0006063166656531394,21.961387634277344,6.344573974609375,6.341538906097412,116.2487,192.07976,130.673,121.8269,108.45594,6.684125900268555,7.11579704284668,6.649448871612549,7.103579521179199,0.0,0.011628624051809311,0.0,0.5098434090614319,100.8131
661000,0.38179731369018555,-6.590507984161377,-0.0005267845117487013,0.11445850133895874,0.000765727018006146,0.0008191316155716777,3.2387199553340906e-06,0.0005866915453225374,21.897890090942383,6.552244186401367,6.566251277923584,118.7725,196.20515,133.91391,125.02031,110.31564,6.822218894958496,7.190891265869141,6.802684307098389,7.184414386749268,0.0,0.0064400192350149155,0.0,0.4273776412010193,102.05671
662000,0.14024536311626434,-6.480683326721191,0.00027637562016025186,0.11311538517475128,0.0006204055389389396,0.0007729290518909693,1.7893225958687253e-06,0.0006196032627485693,20.55394744873047,6.448404788970947,6.433465957641602,121.12118,200.50653,137.38309,128.09126,112.18824,6.825664520263672,7.166667461395264,6.80478572845459,7.160573482513428,0.0,0.00946902111172676,0.0,0.4182729125022888,97.64283
663000,0.044564493000507355,-6.729268550872803,0.00019087134569417685,0.013106489554047585,0.000508730998262763,0.0006484625628218055,1.3325276313480572e-06,0.0006226298282854259,20.693443298339844,6.698328018188477,6.695027828216553,123.426575,204.40552,140.70135,130.97885,114.016815,6.894143581390381,7.22430419921875,6.880214214324951,7.221212387084961,0.0,0.006092536263167858,0.0,0.40120232105255127,109.278984
664000,0.04659847915172577,-6.829893112182617,0.0001592107437318191,0.014575246721506119,0.000410265289247036,0.0005617790156975389,7.810054398760258e-07,0.000637192977592349,20.750137329101562,6.806692123413086,6.80100679397583,125.74845,208.52522,143.85915,133.81027,115.6875,6.9545722007751465,7.253913879394531,6.925065517425537,7.241268157958984,0.0,0.006000356748700142,0.0,0.38788366317749023,110.30951
665000,0.059797681868076324,-7.046713352203369,-0.000649593654088676,0.012801149860024452,0.00024361454416066408,0.0003322092816233635,8.726356099941768e-07,0.0006717783398926258,21.966976165771484,7.000368595123291,6.995963096618652,127.88182,212.59029,147.06772,136.69107,117.29024,7.050957679748535,7.309878349304199,7.0468902587890625,7.307775497436523,0.0,0.0038825422525405884,0.0,0.33191022276878357,112.61304
666000,0.06769517064094543,-7.0654401779174805,-0.0006261896924115717,0.11487413942813873,0.00024971028324216604,0.00033552199602127075,6.048749696674349e-07,0.0006415991811081767,21.975982666015625,7.008695602416992,7.004491806030273,130.20209,216.47589,150.23692,139.44292,118.93303,7.073483467102051,7.313528060913086,7.071940898895264,7.316551685333252,0.0,0.003264188766479492,0.0,0.30329930782318115,110.02282
667000,0.04859646409749985,-7.225363731384277,-2.069850597763434e-05,0.012029214762151241,0.0001695971004664898,0.00021173572167754173,5.359031547413906e-07,0.0006734502967447042,21.03073501586914,7.200496673583984,7.200961112976074,132.41559,220.27258,153.13287,142.15819,120.51035,7.098782539367676,7.325448989868164,7.09184455871582,7.325568199157715,0.0,0.0028136540204286575,0.0,0.277260959148407,115.35833
668000,0.04873599484562874,-7.5295491218566895,0.0003586617822293192,0.014024239033460617,0.00014298479072749615,0.000168486381880939,5.006812671126681e-07,0.000686184735968709,20.477310180664062,7.491329193115234,7.49227237701416,134.49841,223.9864,156.1969,144.86491,122.04396,7.191107749938965,7.33819580078125,7.164004325866699,7.331150054931641,0.0,0.001917981542646885,0.0,0.22896283864974976,114.114555
669000,0.056007303297519684,-7.699446678161621,-0.00023800606140866876,0.015562526881694794,9.863951709121466e-05,0.00010486913379281759,4.4234965912437474e-07,0.0007081414223648608,21.33609962463379,7.677651882171631,7.680204391479492,136.50896,227.56718,158.94101,147.15567,123.395004,7.225525856018066,7.3632988929748535,7.216481685638428,7.362457275390625,0.0,0.00121406652033329,0.0,0.20212864875793457,117.52923
670000,0.15316841006278992,-7.9573259353637695,-0.0013984207762405276,0.11726658791303635,3.292167093604803e-05,6.670563016086817e-05,4.2797626065294025e-07,0.0007023814250715077,22.990970611572266,7.941225051879883,7.952603816986084,138.39017,231.12706,162.0848,149.32108,124.6156,7.274783134460449,7.372939109802246,7.2696661949157715,7.372351169586182,0.0,0.0007959865033626556,0.0,0.139023095369339,124.51143
671000,0.23866228759288788,-8.062654495239258,0.0001978806685656309,0.12173831462860107,3.720552194863558e-05,6.421341095119715e-05,4.107598670088919e-07,0.0007394194253720343,20.732383728027344,8.046503067016602,8.040781021118164,140.25441,234.44893,164.9759,151.47072,125.99605,7.308058738708496,7.377354621887207,7.308220863342285,7.377841472625732,0.0,0.0007149456068873405,0.0,0.09252089262008667,122.5238
672000,0.15622660517692566,-8.239906311035156,7.677922258153558e-05,0.12304551899433136,2.1780608221888542e-05,4.964775871485472e-05,3.968887369865115e-07,0.0007128461729735136,20.892292022705078,8.214969635009766,8.223748207092285,142.02577,237.80466,168.46933,153.1727,127.16761,7.325427055358887,7.381435394287109,7.321338176727295,7.381307601928711,0.0,0.0006048064678907394,0.0,0.08126933872699738,126.6759
673000,0.05822915583848953,-8.363761901855469,-0.00017146553727798164,0.015294462442398071,5.941023118793964e-06,4.151836037635803e-06,3.8947288771851163e-07,0.0007789927767589688,21.220111846923828,8.332609176635742,8.33575439453125,143.70877,240.99614,171.91986,154.56042,128.49197,7.358046531677246,7.387618064880371,7.35871696472168,7.38783597946167,0.0,0.00021008774638175964,0.0,0.041651882231235504,128.87106
674000,0.05729386955499649,-8.628166198730469,-0.00011623565660556778,0.01583130657672882,1.9359984435141087e-05,1.4537246897816658e-05,4.0041561533143977e-07,0.0007975834887474775,21.145734786987305,8.63149356842041,8.618412971496582,145.44556,243.99335,175.60648,155.9866,129.86563,7.35383415222168,7.38381290435791,7.353907108306885,7.383902072906494,0.0,0.00019726715981960297,0.0,0.03238394111394882,131.59492
675000,0.060167014598846436,-8.78915023803711,0.00030451419297605753,0.01631595380604267,0.0,0.0,3.880762449171016e-07,0.0008463062695227563,20.64018440246582,8.759431838989258,8.76020622253418,147.00336,246.95561,179.13037,157.16055,131.61722,7.373019218444824,7.389055252075195,7.371358871459961,7.389055252075195,0.0,0.0,0.0,0.02456512860953808,134.5074
676000,0.5018373727798462,-8.988428115844727,-0.00017110267071984708,0.1209634318947792,0.0,0.0,3.9964905340639234e-07,0.0008073354256339371,21.21193504333496,8.956398010253906,8.95692253112793,148.53339,250.07082,181.18713,158.46617,133.50983,7.379812240600586,7.389055252075195,7.381585121154785,7.389055252075195,0.0,0.0,0.0,0.017372529953718185,134.63713
677000,0.7756166458129883,-9.222160339355469,0.0004310892545618117,0.22433938086032867,9.138602763414383e-08,9.42964106798172e-08,3.931560854653071e-07,0.0008385146502405405,20.485889434814453,9.225494384765625,9.215902328491211,150.08694,253.18053,181.45235,159.54344,134.53596,7.37470817565918,7.389012813568115,7.372623443603516,7.388574600219727,0.0,0.00010586902499198914,0.0,0.018917426466941833,141.48318
678000,0.06304122507572174,-9.561508178710938,0.0006690432783216238,0.015761639922857285,2.0698527805507183e-05,8.463975973427296e-06,3.814643321220501e-07,0.0008264800417236984,20.19049072265625,9.553418159484863,9.558795928955078,151.60336,256.04956,182.31976,160.45723,135.19873,7.383392810821533,7.388611793518066,7.383223533630371,7.3887152671813965,0.0,6.572902202606201e-05,0.0,0.00475233793258667,145.9409
679000,0.0740974098443985,-9.767948150634766,0.00010060999193228781,0.016177058219909668,0.0,0.0,3.7560792520707764e-07,0.0008731912821531296,20.88477897644043,9.733068466186523,9.73100471496582,153.12903,258.9611,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,150.07616
680000,0.06580328941345215,-10.107864379882812,-0.001709899865090847,0.016431869938969612,0.0,0.0,3.7645580164280545e-07,0.0009426738251931965,22.81388282775879,10.078956604003906,10.091255187988281,154.51682,261.9879,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,159.1856
681000,0.07869823276996613,-10.356159210205078,-0.0003790686896536499,0.12302909791469574,0.0,0.0,3.734706695013301e-07,0.0009108837111853063,21.416154861450195,10.326671600341797,10.331390380859375,156.08391,264.8278,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,152.78894
682000,0.08616548776626587,-10.636110305786133,-0.0002644280903041363,0.015654847025871277,0.0,0.0,3.680754616652848e-07,0.0009190413984470069,21.287721633911133,10.611693382263184,10.6290922164917,157.47202,267.637,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,160.52965
683000,0.08812487125396729,-10.632526397705078,-0.00022638707014266402,0.016911841928958893,0.0,0.0,3.7270686448209744e-07,0.000994637026451528,21.22760772705078,10.609163284301758,10.613546371459961,158.9317,270.44525,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,171.78133
684000,0.4388202726840973,-11.390650749206543,-0.0008366480469703674,0.12179863452911377,0.0,0.0,3.716802154940524e-07,0.001024147728458047,21.81692123413086,11.34304428100586,11.366756439208984,160.28441,273.0711,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,178.59798
685000,0.5160536170005798,-11.579015731811523,0.0008864162373356521,0.11564111709594727,0.0,0.0,3.6193421237840084e-07,0.0010800461750477552,20.179279327392578,11.544522285461426,11.561296463012695,161.64455,275.76248,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,186.50111
686000,0.11710041761398315,-12.08204460144043,-3.9621416362933815e-05,0.016774404793977737,0.0,0.0,3.6658371982412064e-07,0.0011642772005870938,21.03403091430664,12.056262969970703,12.078947067260742,162.94478,278.2836,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,191.27429
687000,1.2284982204437256,-12.52216625213623,-0.0010424595093354583,0.2250211536884308,0.0,0.0,3.5681000554177444e-07,0.0011233151890337467,21.928020477294922,12.500420570373535,12.511445045471191,164.20328,280.92935,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,194.19514
688000,0.1642659604549408,-13.068656921386719,0.0001192812342196703,0.014404455199837685,0.0,0.0,3.6977937156734697e-07,0.0011032304028049111,20.89188003540039,13.024797439575195,13.017685890197754,165.5099,283.5671,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,196.66603
689000,0.13132917881011963,-13.535270690917969,0.00023851131845731288,0.014673583209514618,0.0,0.0,3.657119975741807e-07,0.0011283329222351313,20.788616180419922,13.517619132995605,13.501100540161133,166.76457,286.03668,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,213.267
690000,0.9602639675140381,-13.798347473144531,0.0005580578581430018,0.12096705287694931,0.0,0.0,3.514895183798217e-07,0.0011354951420798898,20.508533477783203,13.79768180847168,13.83197021484375,167.99611,288.5413,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,202.33145
691000,1.2515146732330322,-14.39005184173584,-0.0004696552932728082,0.21953848004341125,0.0,0.0,3.343490391216619e-07,0.0011661708122119308,21.402732849121094,14.355175018310547,14.370671272277832,169.12004,291.03616,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,190.95708
692000,0.551301121711731,-14.91131591796875,0.00011321219790261239,0.1198781356215477,0.0,0.0,3.58001443601097e-07,0.0011098275426775217,20.897991180419922,14.882452011108398,14.899383544921875,170.36542,293.4962,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,211.49654
693000,0.12505191564559937,-15.003774642944336,-0.0006995379808358848,0.015143120661377907,0.0,0.0,3.533460528615251e-07,0.0010851671686396003,21.644636154174805,15.004171371459961,15.019668579101562,171.55812,295.89124,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,209.35576
694000,0.828439474105835,-15.537431716918945,-0.0013384955236688256,0.12014313042163849,0.0,0.0,3.3175118119288527e-07,0.0010544747347012162,22.26934814453125,15.51598072052002,15.509952545166016,172.78548,298.33716,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,226.1544
695000,2.3103156089782715,-15.868884086608887,-0.00016551476437598467,0.2227724939584732,0.0,0.0,3.505618337840133e-07,0.001056110137142241,21.156721115112305,15.87281322479248,15.868011474609375,174.112,300.71252,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,221.37373
696000,0.1415785551071167,-16.221771240234375,0.0008716415031813085,0.013530870899558067,0.0,0.0,3.238478143430257e-07,0.001118223648518324,20.22051239013672,16.18479347229004,16.18361473083496,175.24568,303.07495,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,219.77025
697000,0.12635475397109985,-16.66059112548828,-0.0001166255387943238,0.012179355137050152,0.0,0.0,3.343204184602655e-07,0.001054448657669127,21.11060333251953,16.611846923828125,16.61844253540039,176.63168,305.4329,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,219.32076
698000,0.08465024828910828,-17.023391723632812,0.0011139566777274013,0.012006723321974277,0.0,0.0,3.3871728533085843e-07,0.0009959008311852813,19.881458282470703,16.979427337646484,16.972087860107422,177.83655,307.86646,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,220.15755
699000,0.1543864756822586,-17.375045776367188,-0.00016736933321226388,0.010861166752874851,0.0,0.0,3.386336686617142e-07,0.001069258083589375,21.15652847290039,17.308116912841797,17.334184646606445,179.03189,310.21417,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,215.86868
700000,2.4405035972595215,-17.23497772216797,-0.0006060618907213211,0.21928733587265015,0.0,0.0,3.350665735979419e-07,0.0010472176363691688,21.5787353515625,17.26603126525879,17.234830856323242,180.19745,312.61032,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,226.30025
701000,0.12230176478624344,-17.724998474121094,-0.0005340478383004665,0.011419560760259628,0.0,0.0,3.207481995559647e-07,0.0010071867145597935,21.530237197875977,17.684423446655273,17.686904907226562,181.45856,314.95026,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,220.89754
702000,0.1428457647562027,-17.92738151550293,-0.0004373890405986458,0.011110547930002213,0.0,0.0,3.079406951655983e-07,0.001019163173623383,21.42916488647461,17.88628578186035,17.890399932861328,182.73254,317.25455,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,213.73914
703000,0.12749305367469788,-18.367137908935547,-4.557881038635969e-05,0.008427945896983147,0.0,0.0,3.2269426242237387e-07,0.001048778765834868,21.043458938598633,18.336841583251953,18.35327911376953,183.91411,319.56067,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,230.79076
704000,0.10503322631120682,-18.399778366088867,-0.00038548678276129067,0.009168577380478382,0.0,0.0,3.092158635809028e-07,0.0010355281410738826,21.37226104736328,18.383747100830078,18.387653350830078,185.10393,321.8764,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,232.36519
705000,2.8544864654541016,-18.63507652282715,0.0008446313440799713,0.22289510071277618,0.0,0.0,3.0169084652698075e-07,0.001027038088068366,20.17760467529297,18.631397247314453,18.639854431152344,186.24907,324.1138,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,228.41222
706000,0.11766215413808823,-19.081905364990234,2.138236231985502e-05,0.00813763402402401,0.0,0.0,2.9745424967586587e-07,0.0010799071751534939,20.980199813842773,19.022783279418945,19.036224365234375,187.44643,326.42355,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,228.81908
707000,3.521825075149536,-19.179458618164062,-0.00020463067630771548,0.3224634528160095,0.0,0.0,2.9086024255775556e-07,0.0010418081656098366,21.19641876220703,19.205291748046875,19.189979553222656,188.59372,328.7352,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,227.99747
708000,1.61647367477417,-19.392505645751953,3.609397026593797e-05,0.11505088210105896,0.0,0.0,2.7956906478721066e-07,0.0010323859751224518,20.965038299560547,19.40670394897461,19.39892578125,189.80684,330.89273,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,236.88223
709000,0.1127394586801529,-19.723257064819336,-0.0004232529317960143,0.008901556953787804,0.0,0.0,2.965743703953194e-07,0.0010013331193476915,21.42268943786621,19.70254898071289,19.693157196044922,191.0394,333.09897,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,238.50005
710000,0.15618476271629333,-20.193523406982422,0.00033127510687336326,0.006669408176094294,0.0,0.0,2.964130771943019e-07,0.0010599768720567226,20.687469482421875,20.176027297973633,20.174449920654297,192.14757,335.3163,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,247.66116
711000,0.13592529296875,-20.380722045898438,0.0005412792088463902,0.005463310517370701,0.0,0.0,2.929201059487241e-07,0.0011000019731000066,20.5079288482666,20.3656005859375,20.35076904296875,193.30222,337.64136,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,250.58243
712000,0.12490589916706085,-20.292186737060547,-0.0007526212139055133,0.0069065820425748825,0.0,0.0,2.8589411726898106e-07,0.0009757907828316092,21.77129364013672,20.26961898803711,20.282617568969727,194.384,339.84433,182.5205,160.93909,135.6124,7.389055252075195,7.389055252075195,7.389055252075195,7.389055252075195,0.0,0.0,0.0,0.0,253.53955
